i,i_user_agg_count_mean,i_user_agg_count_std,i_user_agg_count_max,i_user_agg_count_median,i_user_agg_amount_mean,i_user_agg_amount_std,i_user_agg_amount_max,i_user_agg_amount_median
14052012,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14052024,1.0,0.0,1,1,6.2,0.3,6.5,6.5
14052025,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14052026,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14052027,1.0,0.0,1,1,6.2,0.3,6.5,6.5
14052028,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14052029,2.0,1.73,5,1,12.4,10.57,30.7,6.5
14052031,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14052032,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14054001,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14054002,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14054008,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054012,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054013,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054014,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054015,1.0,0.0,1,1,5.6,0.0,5.6,5.6
14054033,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14054045,1.0,0.0,1,1,23.8,0.0,23.8,23.8
14054055,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14054060,1.0,0.0,1,1,14.5,0.0,14.5,14.5
14054062,1.0,0.0,1,1,23.0,0.0,23.0,23.0
14054063,1.0,0.0,1,1,16.5,0.0,16.5,16.5
14054065,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14060002,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14060003,1.0,0.0,1,1,11.4,0.0,11.4,11.4
14060005,1.0,0.0,1,1,22.9,0.0,22.9,22.9
14060006,1.0,0.0,1,1,11.4,0.0,11.4,11.4
14060007,1.0,0.0,1,1,17.99,0.0,17.99,17.99
14060008,1.0,0.0,1,1,9.2,0.0,9.2,9.2
14060010,1.0,0.0,1,1,18.9,0.0,18.9,18.9
14061000,2.0,0.0,2,2,13.0,0.0,13.0,13.0
14061002,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14061006,2.0,0.0,2,2,21.6,0.0,21.6,21.6
14064003,4.0,0.0,4,4,63.2,0.0,63.2,63.2
14064004,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14064005,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14064007,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14064008,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14064009,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14070001,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14070004,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14070016,1.0,0.0,1,1,6.2,0.0,6.2,6.2
14070017,1.0,0.0,1,1,21.6,0.0,21.6,21.6
14070032,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14072000,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14072001,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14072002,1.5,0.5,2,2,8.85,2.95,11.8,11.8
14072005,1.0,0.0,1,1,10.0,0.0,10.0,10.0
14072007,1.0,0.0,1,1,12.0,0.0,12.0,12.0
14073002,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14073007,1.6,1.2,4,1,10.56,7.92,26.4,6.6
14073020,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14073026,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14074009,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14075021,1.0,0.0,1,1,8.8,0.0,8.8,8.8
14075022,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14075023,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14076002,1.0,0.0,1,1,15.3,0.0,15.3,15.3
14076009,1.5,0.5,2,2,15.85,4.95,20.8,20.8
14076010,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14076012,1.25,0.43,2,1,13.17,4.3,20.4,12.5
14076017,1.2,0.4,2,1,15.68,6.17,27.8,13.9
14076019,1.17,0.37,2,1,13.88,3.75,21.8,13.9
14076027,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14076030,2.0,0.0,2,2,13.6,0.0,13.6,13.6
14076032,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14077001,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14077002,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14077004,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14077010,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14077012,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14077015,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14077026,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14077029,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14078005,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14079024,1.0,0.0,1,1,7.2,0.0,7.2,7.2
14079025,1.0,0.0,1,1,7.2,0.0,7.2,7.2
14079029,1.0,0.0,1,1,18.8,0.0,18.8,18.8
14080003,1.0,0.0,1,1,13.8,0.0,13.8,13.8
14080005,1.0,0.0,1,1,13.8,0.0,13.8,13.8
14080016,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14080018,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14080019,1.5,0.5,2,2,12.75,4.25,17.0,17.0
14080020,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14080021,2.0,0.0,2,2,17.0,0.0,17.0,17.0
14080022,1.0,0.0,1,1,12.0,0.0,12.0,12.0
14080027,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14080031,1.0,0.0,1,1,18.7,0.0,18.7,18.7
14081004,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14081007,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14081017,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14081020,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14081021,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14082000,1.0,0.0,1,1,1.99,0.0,1.99,1.99
14082003,1.0,0.0,1,1,11.0,0.0,11.0,11.0
14082005,1.0,0.0,1,1,11.0,0.0,11.0,11.0
14082008,1.5,0.87,3,1,1.8,1.04,3.6,1.2
14082009,1.6,0.49,2,2,2.6,1.42,5.2,2.6
14082010,1.0,0.0,1,1,7.3,0.0,7.3,7.3
14082011,2.0,0.0,2,2,17.2,0.0,17.2,17.2
14082017,1.25,0.43,2,1,3.5,1.21,5.6,2.8
14082018,1.4,0.49,2,1,3.92,1.37,5.6,2.8
14082022,1.0,0.0,1,1,2.8,0.0,2.8,2.8
14082023,1.0,0.0,1,1,2.8,0.0,2.8,2.8
14082025,2.0,0.0,2,2,7.0,0.0,7.0,7.0
14082026,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14082027,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14082028,2.0,0.0,2,2,5.6,0.0,5.6,5.6
14082038,2.0,0.0,2,2,6.0,0.0,6.0,6.0
14083000,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14083002,1.2,0.4,2,1,4.56,1.52,7.6,3.8
14083003,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14083004,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14084003,1.33,0.47,2,1,11.87,4.2,17.8,8.9
14090000,1.0,0.0,1,1,7.6,0.0,7.6,7.6
14090004,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14090005,1.33,0.47,2,1,11.47,4.05,17.2,8.6
14090006,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14090007,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14090008,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14090009,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14090012,1.33,0.47,2,1,7.87,2.78,11.8,5.9
14090013,1.0,0.0,1,1,7.6,0.0,7.6,7.6
14090017,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14090021,1.0,0.0,1,1,8.2,0.3,8.5,8.5
14090022,1.0,0.0,1,1,15.5,0.0,15.5,15.5
14090031,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14090032,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14090033,3.0,0.0,3,3,32.7,0.0,32.7,32.7
14090034,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14090040,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14091000,1.5,0.5,2,2,5.25,1.75,7.0,7.0
14091004,2.0,0.0,2,2,11.8,0.0,11.8,11.8
14091005,1.0,0.0,1,1,9.23,0.47,9.9,8.9
14091006,1.5,0.5,2,2,8.85,2.95,11.8,11.8
14091007,1.2,0.4,2,1,4.68,1.56,7.8,3.9
14091008,2.5,1.5,4,4,14.75,8.85,23.6,23.6
14091009,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14091010,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14091011,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14091012,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14091021,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14091022,1.75,1.3,4,1,5.25,3.9,12.0,3.0
14091023,1.0,0.0,1,1,5.6,0.28,5.8,5.8
14091024,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14091028,1.5,0.5,2,2,4.5,1.5,6.0,6.0
14091029,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14091031,1.0,0.0,1,1,5.3,0.0,5.3,5.3
14091032,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14091034,1.0,0.0,1,1,3.3,0.0,3.3,3.3
14091041,2.0,0.0,2,2,12.0,0.0,12.0,12.0
14091042,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14091043,1.0,0.0,1,1,5.2,0.0,5.2,5.2
14091044,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14091046,1.0,0.0,1,1,5.55,0.35,5.9,5.9
14091047,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14091048,1.0,0.0,1,1,5.55,0.35,5.9,5.9
14091050,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14091054,1.0,0.0,1,1,26.0,0.0,26.0,26.0
14091061,1.0,0.0,1,1,19.8,0.0,19.8,19.8
14091069,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14092009,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14092010,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092011,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14092013,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092014,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092015,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092016,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14092017,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092022,1.0,0.0,1,1,6.3,0.0,6.3,6.3
14092023,1.0,0.0,1,1,6.3,0.0,6.3,6.3
14092024,1.0,0.0,1,1,4.2,0.0,4.2,4.2
14092027,1.0,0.0,1,1,4.2,0.0,4.2,4.2
14092034,1.0,0.0,1,1,4.2,0.0,4.2,4.2
14092038,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14092045,1.0,0.0,1,1,17.8,0.0,17.8,17.8
14092046,1.0,0.0,1,1,17.8,0.0,17.8,17.8
14092047,1.0,0.0,1,1,17.8,0.0,17.8,17.8
14092048,1.0,0.0,1,1,17.8,0.0,17.8,17.8
14092056,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092057,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092058,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092059,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092063,1.0,0.0,1,1,6.2,0.0,6.2,6.2
14092064,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092066,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092067,1.2,0.4,2,1,4.68,1.56,7.8,3.9
14092068,1.0,0.0,1,1,6.2,0.0,6.2,6.2
14092069,2.0,0.0,2,2,11.6,0.0,11.6,11.6
14092070,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14092071,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092074,2.0,0.0,2,2,10.0,0.0,10.0,10.0
14092075,1.25,0.43,2,1,6.25,2.17,10.0,5.0
14092077,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14092078,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14092079,2.0,0.0,2,2,17.8,0.0,17.8,17.8
14093001,1.0,0.0,1,1,38.0,0.0,38.0,38.0
14093002,1.4,0.49,2,1,53.2,18.62,76.0,38.0
14094001,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14094003,2.0,0.0,2,2,15.8,0.0,15.8,15.8
14100021,1.0,0.0,1,1,66.0,0.0,66.0,66.0
14100029,2.0,0.0,2,2,8.0,0.0,8.0,8.0
14100056,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14100062,2.0,0.0,2,2,7.0,0.0,7.0,7.0
14100072,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14100078,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14100104,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14100120,1.0,0.0,1,1,23.8,0.0,23.8,23.8
14100137,1.0,0.0,1,1,39.8,0.0,39.8,39.8
14101026,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14101028,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14101031,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14101032,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14101039,1.5,0.5,2,2,8.25,2.75,11.0,11.0
14101045,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14101047,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14101051,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14101074,1.0,0.0,1,1,22.8,0.0,22.8,22.8
14101096,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14101132,2.0,0.0,2,2,2.4,0.0,2.4,2.4
14101163,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14103010,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14105002,1.0,0.0,1,1,2.0,0.0,2.0,2.0
14105012,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14105014,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14105015,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14105020,1.0,0.0,1,1,0.5,0.0,0.5,0.5
14105022,1.0,0.0,1,1,13.5,0.0,13.5,13.5
14107003,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14107005,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14107009,2.0,0.0,2,2,8.0,0.0,8.0,8.0
14108001,1.0,0.0,1,1,34.8,0.0,34.8,34.8
14108006,1.0,0.0,1,1,13.5,0.0,13.5,13.5
14110001,1.0,0.0,1,1,24.8,0.0,24.8,24.8
14110002,1.0,0.0,1,1,24.8,0.0,24.8,24.8
14110003,1.0,0.0,1,1,24.8,0.0,24.8,24.8
14110004,1.0,0.0,1,1,15.3,0.0,15.3,15.3
14111002,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14111003,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14111004,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14112001,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14112008,2.0,0.0,2,2,23.6,0.0,23.6,23.6
14112009,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14112010,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14112011,1.5,0.5,2,2,17.7,5.9,23.6,23.6
14112012,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14112013,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14112014,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14113000,2.0,0.0,2,2,11.6,0.0,11.6,11.6
14120005,1.0,0.0,1,1,11.0,0.0,11.0,11.0
14120006,1.0,0.0,1,1,3.4,0.0,3.4,3.4
14120007,1.0,0.0,1,1,11.0,0.0,11.0,11.0
14120013,1.0,0.0,1,1,1.5,0.0,1.5,1.5
14121010,1.0,0.0,1,1,16.6,0.0,16.6,16.6
14121011,1.0,0.0,1,1,16.6,0.0,16.6,16.6
14121012,1.0,0.0,1,1,16.6,0.0,16.6,16.6
14121013,1.0,0.0,1,1,16.6,0.0,16.6,16.6
14121019,2.0,0.0,2,2,19.8,0.0,19.8,19.8
14121021,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14121037,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14121039,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14121043,1.0,0.0,1,1,16.5,0.0,16.5,16.5
14130011,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14130013,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14130014,1.0,0.0,1,1,7.2,0.0,7.2,7.2
14130015,2.5,0.5,3,3,8.25,1.65,9.9,9.9
14130016,2.0,0.0,2,2,7.2,0.0,7.2,7.2
14130017,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14130019,2.0,0.0,2,2,15.6,0.0,15.6,15.6
14130021,2.0,0.0,2,2,7.0,0.0,7.0,7.0
14130030,1.0,0.0,1,1,13.8,0.0,13.8,13.8
14130037,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14130039,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14130042,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14130045,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14130048,1.0,0.0,1,1,23.5,0.0,23.5,23.5
14130049,1.0,0.0,1,1,7.7,0.0,7.7,7.7
14130050,1.0,0.0,1,1,14.2,0.0,14.2,14.2
14130054,1.25,0.43,2,1,10.88,3.77,17.4,8.7
14130055,1.0,0.0,1,1,8.7,0.0,8.7,8.7
14130056,2.0,0.0,2,2,8.6,0.0,8.6,8.6
14130060,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14130071,1.0,0.0,1,1,39.8,0.0,39.8,39.8
14130085,1.0,0.0,1,1,8.8,0.0,8.8,8.8
14131000,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14131001,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14131005,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14131006,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14131007,1.0,0.0,1,1,18.8,0.0,18.8,18.8
14131008,1.0,0.0,1,1,39.8,0.0,39.8,39.8
14131016,1.2,0.4,2,1,21.56,19.0,58.8,9.8
14131017,1.0,0.0,1,1,18.9,0.0,18.9,18.9
14131018,1.0,0.0,1,1,13.9,0.0,13.9,13.9
14131038,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14132024,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14132065,1.0,0.0,1,1,24.7,0.0,24.7,24.7
14132085,1.0,0.0,1,1,8.0,0.0,8.0,8.0
14132105,2.0,0.0,2,2,46.0,0.0,46.0,46.0
14132106,1.0,0.0,1,1,23.0,0.0,23.0,23.0
14132107,2.0,0.0,2,2,46.0,0.0,46.0,46.0
14132177,1.0,0.0,1,1,30.0,0.0,30.0,30.0
14132179,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14132181,1.0,0.0,1,1,19.0,0.0,19.0,19.0
14133001,1.0,0.0,1,1,3.6,0.0,3.6,3.6
14133003,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14133004,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14140002,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14140006,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14140015,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14140017,2.0,0.0,2,2,11.8,0.0,11.8,11.8
14140022,1.0,0.0,1,1,13.8,0.0,13.8,13.8
14140026,1.0,0.0,1,1,5.7,0.0,5.7,5.7
14140030,1.0,0.0,1,1,13.6,0.0,13.6,13.6
14140032,1.0,0.0,1,1,5.7,0.0,5.7,5.7
14140034,2.0,0.0,2,2,21.8,0.0,21.8,21.8
14140042,1.0,0.0,1,1,29.8,0.0,29.8,29.8
14140048,1.0,0.0,1,1,22.7,0.0,22.7,22.7
14140191,1.0,0.0,1,1,14.6,0.0,14.6,14.6
14141015,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14141029,1.0,0.0,1,1,2.2,0.0,2.2,2.2
14141030,1.0,0.0,1,1,2.2,0.0,2.2,2.2
14141034,1.0,0.0,1,1,2.0,0.0,2.0,2.0
14141035,1.0,0.0,1,1,2.0,0.0,2.0,2.0
14142000,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14142002,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14142004,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14142007,1.0,0.0,1,1,17.8,0.0,17.8,17.8
14142009,1.0,0.0,1,1,17.8,0.0,17.8,17.8
14142038,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14142039,1.0,0.0,1,1,4.1,0.17,4.2,4.2
14142040,1.0,0.0,1,1,4.2,0.0,4.2,4.2
14142041,1.0,0.0,1,1,4.1,0.17,4.2,4.2
14145005,1.0,0.0,1,1,48.5,0.0,48.5,48.5
14145008,1.0,0.0,1,1,16.5,0.0,16.5,16.5
14145011,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14200004,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14200018,1.0,0.0,1,1,4.7,0.2,4.9,4.9
14200020,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14200022,4.0,0.0,4,4,17.4,0.0,17.4,17.4
14200032,1.0,0.0,1,1,5.43,0.33,5.9,5.2
14200033,1.0,0.0,1,1,5.2,0.0,5.2,5.2
14200034,1.5,0.5,2,2,7.15,2.65,9.8,9.8
14200035,1.0,0.0,1,1,10.87,0.82,11.9,10.8
14200036,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14200037,1.33,0.47,2,1,6.0,2.12,9.0,4.5
14200038,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14200040,1.0,0.0,1,1,9.87,0.78,10.8,9.9
14200041,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14200047,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14200051,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14200053,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14200054,1.0,0.0,1,1,4.99,0.0,4.99,4.99
14200059,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14200074,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14200076,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14201000,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14201001,1.0,0.0,1,1,4.1,0.0,4.1,4.1
14201003,2.0,0.0,2,2,29.8,0.0,29.8,29.8
14202011,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14202013,1.0,0.0,1,1,13.5,0.0,13.5,13.5
14203011,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14203012,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14203013,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14203019,1.0,0.0,1,1,10.6,0.0,10.6,10.6
14203020,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14203022,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14203023,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14203024,3.0,0.0,3,3,25.8,0.0,25.8,25.8
14203028,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14207001,1.0,0.0,1,1,11.6,0.0,11.6,11.6
14207003,1.0,0.0,1,1,22.8,0.0,22.8,22.8
14207010,1.0,0.0,1,1,21.8,0.0,21.8,21.8
14208000,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14208002,1.0,0.0,1,1,28.5,0.0,28.5,28.5
14208003,2.0,0.0,2,2,31.0,0.0,31.0,31.0
14209006,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14209012,1.0,0.0,1,1,14.6,0.0,14.6,14.6
14209017,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14209020,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14209021,1.0,0.0,1,1,4.99,0.0,4.99,4.99
14211000,1.0,0.0,1,1,17.5,0.0,17.5,17.5
14215003,1.0,0.0,1,1,17.5,0.0,17.5,17.5
14216006,1.0,0.0,1,1,14.5,0.0,14.5,14.5
14220003,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14220004,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14220015,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14222007,1.0,0.0,1,1,6.3,0.0,6.3,6.3
14222008,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14222009,1.0,0.0,1,1,10.2,0.0,10.2,10.2
14222010,1.0,0.0,1,1,12.0,0.0,12.0,12.0
14222011,1.0,0.0,1,1,3.7,0.0,3.7,3.7
14222014,1.0,0.0,1,1,25.8,0.0,25.8,25.8
14222019,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14222026,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14222027,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14222028,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14222029,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14222030,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14222031,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14223000,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14223001,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14230001,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14231002,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14231003,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14231009,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14231010,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14232009,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14232014,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14233002,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14240002,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14240003,2.0,0.0,2,2,9.8,0.0,9.8,9.8
14240005,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14240006,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14241004,1.0,0.0,1,1,2.9,0.0,2.9,2.9
14241005,1.0,0.0,1,1,2.9,0.0,2.9,2.9
14241008,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14242000,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14242003,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14243001,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14243002,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14243007,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14250003,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14250015,1.0,0.0,1,1,6.4,0.0,6.4,6.4
14250016,1.0,0.0,1,1,20.43,1.08,21.2,21.2
14252002,1.0,0.0,1,1,39.8,0.0,39.8,39.8
14252013,1.0,0.0,1,1,20.0,0.0,20.0,20.0
14253002,1.0,0.0,1,1,18.9,0.0,18.9,18.9
14255002,3.0,0.0,3,3,47.7,0.0,47.7,47.7
14258000,1.0,0.0,1,1,14.9,0.0,14.9,14.9
14258001,2.0,0.0,2,2,9.0,0.0,9.0,9.0
14258008,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14258010,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14260007,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14260008,1.0,0.0,1,1,4.9,0.0,4.9,4.9
