Longitude,Latitude,AsuLevel_1,RSSI_1,AsuLevel_2,RSSI_2,AsuLevel_3,RSSI_3,AsuLevel_4,RSSI_4,AsuLevel_5,RSSI_5,AsuLevel_6,RSSI_6,AsuLevel_7,RSSI_7,MRTime,IMSI,Position,latitude_1,longitude_1,latitude_2,longitude_2,latitude_3,longitude_3,latitude_4,longitude_4,latitude_5,longitude_5,latitude_6,longitude_6,latitude_7,longitude_7
121.2137453,31.28856427,20,-73,8,-97,9.0,-95.0,9.0,-95.0,7.0,-99.0,7.0,-99.0,9.0,-95.0,1512004735996.0,460016291512176.94,1025,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,31.282111999999998,121.221488,0.0,0.0,31.293837,121.22181599999999
121.2137528,31.28855013,22,-69,8,-97,9.0,-95.0,9.0,-95.0,7.0,-99.0,7.0,-99.0,9.0,-95.0,1512004738092.0,460016291512176.94,1023,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,31.282111999999998,121.221488,0.0,0.0,31.293837,121.22181599999999
121.21375859999999,31.28853825,22,-69,8,-97,9.0,-95.0,9.0,-95.0,7.0,-99.0,7.0,-99.0,8.0,-97.0,1512004740139.0,460016291512176.94,1021,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,31.282111999999998,121.221488,0.0,0.0,31.293837,121.22181599999999
121.21373759999999,31.28848643,23,-67,8,-97,8.0,-97.0,8.0,-97.0,7.0,-99.0,7.0,-99.0,8.0,-97.0,1512004742251.0,460016291512176.94,1013,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,31.282111999999998,121.221488,0.0,0.0,31.293837,121.22181599999999
121.2137403,31.28845252,23,-67,8,-97,8.0,-97.0,8.0,-97.0,7.0,-99.0,7.0,-99.0,8.0,-97.0,1512004744325.0,460016291512176.94,1007,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,31.282111999999998,121.221488,0.0,0.0,31.293837,121.22181599999999
121.21372990000002,31.28842861,23,-67,8,-97,8.0,-97.0,8.0,-97.0,7.0,-99.0,8.0,-97.0,0.0,0.0,1512004746440.0,460016291512176.94,1004,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,0.0,0.0,31.293837,121.22181599999999,0.0,0.0
121.21372990000002,31.28842861,22,-69,9,-95,7.0,-99.0,7.0,-99.0,7.0,-99.0,8.0,-97.0,0.0,0.0,1512004748511.0,460016291512176.94,1004,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,0.0,0.0,31.293837,121.22181599999999,0.0,0.0
121.21373,31.28839578,22,-69,9,-95,7.0,-99.0,7.0,-99.0,9.0,-95.0,7.0,-99.0,0.0,0.0,1512004750742.0,460016291512176.94,998,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,31.293837,121.22181599999999,31.282111999999998,121.221488,0.0,0.0
121.21373,31.28839578,22,-69,8,-97,6.0,-101.0,7.0,-99.0,9.0,-95.0,7.0,-99.0,9.0,-95.0,1512004753009.0,460016291512176.94,998,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,31.293837,121.22181599999999,31.282111999999998,121.221488,0.0,0.0
121.2137189,31.28832924,21,-71,8,-97,6.0,-101.0,6.0,-101.0,9.0,-95.0,7.0,-99.0,9.0,-95.0,1512004754887.0,460016291512176.94,988,31.281872999999997,121.22063899999999,31.284987,121.209767,31.28681,121.206769,31.293876,121.22113600000002,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001
121.21365149999998,31.28824246,21,-71,8,-97,6.0,-101.0,8.0,-97.0,7.0,-99.0,9.0,-95.0,5.0,-103.0,1512004756964.0,460016291512176.94,974,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293876,121.22113600000002,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069
121.21364740000001,31.28817765,21,-71,9,-95,6.0,-101.0,8.0,-97.0,8.0,-97.0,9.0,-95.0,5.0,-103.0,1512004759026.0,460016291512176.94,963,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293876,121.22113600000002,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069
121.2136402,31.28813738,21,-71,9,-95,6.0,-101.0,8.0,-97.0,8.0,-97.0,10.0,-93.0,5.0,-103.0,1512004761112.0,460016291512176.94,957,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293876,121.22113600000002,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069
121.2136453,31.28809186,19,-75,9,-95,6.0,-101.0,8.0,-97.0,8.0,-97.0,10.0,-93.0,0.0,0.0,1512004763174.0,460016291512176.94,950,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293876,121.22113600000002,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,0.0,0.0
121.2136492,31.28805355,21,-71,10,-93,5.0,-103.0,8.0,-97.0,8.0,-97.0,10.0,-93.0,6.0,-101.0,1512004765243.0,460016291512176.94,944,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293876,121.22113600000002,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,0.0,0.0
121.21366429999999,31.28802761,22,-69,10,-93,7.0,-99.0,8.0,-97.0,11.0,-91.0,6.0,-101.0,6.0,-101.0,1512004767337.0,460016291512176.94,940,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,0.0,0.0,31.282024,121.223069
121.21366429999999,31.28802761,21,-71,9,-95,7.0,-99.0,9.0,-95.0,11.0,-91.0,6.0,-101.0,6.0,-101.0,1512004769416.0,460016291512176.94,940,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,0.0,0.0,31.282024,121.223069
121.21367590000001,31.287967600000005,21,-71,9,-95,7.0,-99.0,9.0,-95.0,10.0,-93.0,6.0,-101.0,6.0,-101.0,1512004771473.0,460016291512176.94,930,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,0.0,0.0,31.282024,121.223069
121.21367590000001,31.287967600000005,20,-73,9,-95,7.0,-99.0,9.0,-95.0,10.0,-93.0,6.0,-101.0,0.0,0.0,1512004773551.0,460016291512176.94,930,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2136634,31.28793567,20,-73,8,-97,7.0,-99.0,8.0,-97.0,10.0,-93.0,6.0,-101.0,6.0,-101.0,1512004775621.0,460016291512176.94,925,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2136634,31.28793567,19,-75,8,-97,7.0,-99.0,8.0,-97.0,9.0,-95.0,6.0,-101.0,5.0,-103.0,1512004777805.0,460016291512176.94,925,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2136164,31.28796262,20,-73,8,-97,6.0,-101.0,8.0,-97.0,9.0,-95.0,6.0,-101.0,6.0,-101.0,1512004779773.0,460016291512176.94,929,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2136164,31.28796262,20,-73,9,-95,6.0,-101.0,7.0,-99.0,9.0,-95.0,6.0,-101.0,6.0,-101.0,1512004781850.0,460016291512176.94,929,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2135457,31.28794158,21,-71,9,-95,6.0,-101.0,7.0,-99.0,10.0,-93.0,6.0,-101.0,6.0,-101.0,1512004783897.0,460016291512176.94,926,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2135457,31.28794158,21,-71,9,-95,7.0,-99.0,7.0,-99.0,10.0,-93.0,7.0,-99.0,6.0,-101.0,1512004786101.0,460016291512176.94,926,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2134959,31.28794877,19,-75,8,-97,7.0,-99.0,5.0,-103.0,10.0,-93.0,7.0,-99.0,6.0,-101.0,1512004788040.0,460016291512176.94,927,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2134873,31.28788373,19,-75,8,-97,7.0,-99.0,5.0,-103.0,10.0,-93.0,7.0,-99.0,7.0,-99.0,1512004790126.0,460016291512176.94,916,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2134873,31.28788373,21,-71,8,-97,7.0,-99.0,6.0,-101.0,10.0,-93.0,7.0,-99.0,7.0,-99.0,1512004792208.0,460016291512176.94,916,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.21346770000001,31.28785066,19,-75,8,-97,7.0,-99.0,6.0,-101.0,10.0,-93.0,7.0,-99.0,7.0,-99.0,1512004794289.0,460016291512176.94,911,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.21346770000001,31.28785066,17,-79,8,-97,8.0,-97.0,6.0,-101.0,10.0,-93.0,7.0,-99.0,7.0,-99.0,1512004796372.0,460016291512176.94,911,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.21325790000002,31.28760488,18,-77,7,-99,8.0,-97.0,6.0,-101.0,10.0,-93.0,6.0,-101.0,7.0,-99.0,1512004798585.0,460016291512176.94,872,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.21325790000002,31.28760488,18,-77,7,-99,8.0,-97.0,6.0,-101.0,10.0,-93.0,6.0,-101.0,9.0,-95.0,1512004800521.0,460016291512176.94,872,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.21325790000002,31.28760488,18,-77,7,-99,8.0,-97.0,6.0,-101.0,10.0,-93.0,5.0,-103.0,9.0,-95.0,1512004802568.0,460016291512176.94,872,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2130669,31.28722726,20,-73,7,-99,8.0,-97.0,6.0,-101.0,10.0,-93.0,5.0,-103.0,9.0,-95.0,1512004804644.0,460016291512176.94,811,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,0.0,0.0
121.2130669,31.28722726,22,-69,7,-99,8.0,-97.0,6.0,-101.0,10.0,-93.0,5.0,-103.0,9.0,-95.0,1512004806742.0,460016291512176.94,811,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.282024,121.223069,31.257603000000003,121.22107199999999
121.21304609999999,31.28741447,21,-71,6,-101,8.0,-97.0,6.0,-101.0,10.0,-93.0,9.0,-95.0,0.0,0.0,1512004808801.0,460016291512176.94,841,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.21305100000001,31.28741766,19,-75,6,-101,8.0,-97.0,6.0,-101.0,9.0,-95.0,9.0,-95.0,0.0,0.0,1512004810879.0,460016291512176.94,841,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.21304920000001,31.28741094,18,-77,6,-101,8.0,-97.0,6.0,-101.0,9.0,-95.0,9.0,-95.0,0.0,0.0,1512004812945.0,460016291512176.94,840,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.21300719999999,31.2873876,17,-79,7,-99,8.0,-97.0,8.0,-97.0,9.0,-95.0,9.0,-95.0,6.0,-101.0,1512004815014.0,460016291512176.94,836,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.212981,31.28737945,18,-77,7,-99,8.0,-97.0,8.0,-97.0,9.0,-95.0,9.0,-95.0,6.0,-101.0,1512004817092.0,460016291512176.94,835,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.21299520000001,31.28734935,21,-71,7,-99,8.0,-97.0,8.0,-97.0,9.0,-95.0,9.0,-95.0,7.0,-99.0,1512004819182.0,460016291512176.94,830,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2129857,31.28734027,21,-71,8,-97,8.0,-97.0,9.0,-95.0,9.0,-95.0,9.0,-95.0,7.0,-99.0,1512004821256.0,460016291512176.94,829,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.21297179999999,31.2873151,22,-69,8,-97,8.0,-97.0,9.0,-95.0,8.0,-97.0,9.0,-95.0,7.0,-99.0,1512004823316.0,460016291512176.94,825,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.21297109999999,31.28731375,22,-69,8,-97,8.0,-97.0,9.0,-95.0,8.0,-97.0,9.0,-95.0,7.0,-99.0,1512004825408.0,460016291512176.94,825,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2129682,31.28730715,23,-67,10,-93,8.0,-97.0,9.0,-95.0,8.0,-97.0,9.0,-95.0,7.0,-99.0,1512004827479.0,460016291512176.94,824,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.21296070000001,31.28728204,22,-69,10,-93,8.0,-97.0,9.0,-95.0,9.0,-95.0,9.0,-95.0,7.0,-99.0,1512004829559.0,460016291512176.94,820,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2129827,31.28725699,21,-71,10,-93,8.0,-97.0,9.0,-95.0,9.0,-95.0,9.0,-95.0,7.0,-99.0,1512004831654.0,460016291512176.94,816,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2129827,31.28725699,22,-69,12,-89,8.0,-97.0,10.0,-93.0,9.0,-95.0,9.0,-95.0,7.0,-99.0,1512004833806.0,460016291512176.94,816,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.21301480000001,31.28723532,21,-71,12,-89,8.0,-97.0,10.0,-93.0,9.0,-95.0,10.0,-93.0,8.0,-97.0,1512004835780.0,460016291512176.94,812,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.21303370000001,31.287177399999997,22,-69,13,-87,8.0,-97.0,12.0,-89.0,9.0,-95.0,10.0,-93.0,8.0,-97.0,1512004837838.0,460016291512176.94,803,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.21306409999998,31.28712075,22,-69,13,-87,8.0,-97.0,12.0,-89.0,10.0,-93.0,10.0,-93.0,8.0,-97.0,1512004839902.0,460016291512176.94,794,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.21307379999999,31.2870918,22,-69,13,-87,9.0,-95.0,12.0,-89.0,10.0,-93.0,10.0,-93.0,8.0,-97.0,1512004842006.0,460016291512176.94,790,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.2130784,31.28704983,22,-69,13,-87,9.0,-95.0,12.0,-89.0,10.0,-93.0,10.0,-93.0,9.0,-95.0,1512004844081.0,460016291512176.94,783,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.2130818,31.2870213,20,-73,13,-87,9.0,-95.0,12.0,-89.0,10.0,-93.0,11.0,-91.0,9.0,-95.0,1512004846176.0,460016291512176.94,778,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.2131004,31.28699424,20,-73,13,-87,9.0,-95.0,12.0,-89.0,10.0,-93.0,11.0,-91.0,9.0,-95.0,1512004848224.0,460016291512176.94,774,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.21310079999999,31.28698244,20,-73,12,-89,9.0,-95.0,13.0,-87.0,10.0,-93.0,11.0,-91.0,9.0,-95.0,1512004850331.0,460016291512176.94,772,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.2130998,31.28696616,21,-71,12,-89,9.0,-95.0,13.0,-87.0,12.0,-89.0,11.0,-91.0,9.0,-95.0,1512004852408.0,460016291512176.94,770,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.282024,121.223069
121.2130915,31.28696605,22,-69,12,-89,10.0,-93.0,14.0,-85.0,12.0,-89.0,11.0,-91.0,0.0,0.0,1512004854478.0,460016291512176.94,770,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2130229,31.28690629,21,-71,12,-89,10.0,-93.0,14.0,-85.0,12.0,-89.0,11.0,-91.0,0.0,0.0,1512004856568.0,460016291512176.94,760,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2130229,31.28690629,19,-75,12,-89,10.0,-93.0,14.0,-85.0,12.0,-89.0,12.0,-89.0,0.0,0.0,1512004858809.0,460016291512176.94,760,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2129807,31.28685408,15,-83,12,-89,10.0,-93.0,14.0,-85.0,12.0,-89.0,12.0,-89.0,0.0,0.0,1512004860758.0,460016291512176.94,751,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2129807,31.28685408,14,-85,11,-91,10.0,-93.0,15.0,-83.0,12.0,-89.0,12.0,-89.0,0.0,0.0,1512004863013.0,460016291512176.94,751,31.281872999999997,121.22063899999999,31.284987,121.209767,31.293837,121.22181599999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,0.0,0.0
121.2128229,31.28670467,14,-85,11,-91,15.0,-83.0,12.0,-89.0,11.0,-91.0,10.0,-93.0,10.0,-93.0,1512004864907.0,460016291512176.94,727,31.281872999999997,121.22063899999999,31.284987,121.209767,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.245564,121.184069,0.0,0.0
121.2128229,31.28670467,15,-83,10,-93,15.0,-83.0,12.0,-89.0,11.0,-91.0,10.0,-93.0,10.0,-93.0,1512004866983.0,460016291512176.94,727,31.281872999999997,121.22063899999999,31.284987,121.209767,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.245564,121.184069,0.0,0.0
121.2128528,31.28662096,14,-85,15,-83,13.0,-87.0,11.0,-91.0,10.0,-93.0,10.0,-93.0,10.0,-93.0,1512004869061.0,460016291512176.94,714,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.245564,121.184069,0.0,0.0,31.293837,121.22181599999999
121.21281029999999,31.2865645,14,-85,15,-83,13.0,-87.0,11.0,-91.0,10.0,-93.0,11.0,-91.0,10.0,-93.0,1512004871137.0,460016291512176.94,705,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.245564,121.184069,0.0,0.0,31.293837,121.22181599999999
121.2127935,31.28653768,15,-83,16,-81,13.0,-87.0,11.0,-91.0,10.0,-93.0,10.0,-93.0,0.0,0.0,1512004873218.0,460016291512176.94,701,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.245564,121.184069,31.293837,121.22181599999999,0.0,0.0
121.2127852,31.28651664,16,-81,16,-81,13.0,-87.0,11.0,-91.0,10.0,-93.0,10.0,-93.0,0.0,0.0,1512004875296.0,460016291512176.94,697,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.245564,121.184069,31.293837,121.22181599999999,0.0,0.0
121.21277909999999,31.2865065,16,-81,16,-81,13.0,-87.0,11.0,-91.0,11.0,-91.0,0.0,0.0,0.0,0.0,1512004877389.0,460016291512176.94,696,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.21282340000002,31.28651743,15,-83,15,-83,13.0,-87.0,11.0,-91.0,11.0,-91.0,0.0,0.0,0.0,0.0,1512004879455.0,460016291512176.94,698,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.2128524,31.28651564,16,-81,15,-83,13.0,-87.0,11.0,-91.0,11.0,-91.0,12.0,-89.0,0.0,0.0,1512004883616.0,460016291512176.94,697,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.2128524,31.28651564,18,-77,15,-83,13.0,-87.0,11.0,-91.0,11.0,-91.0,12.0,-89.0,0.0,0.0,1512004885807.0,460016291512176.94,697,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.21284399999999,31.28645274,17,-79,15,-83,13.0,-87.0,12.0,-89.0,10.0,-93.0,13.0,-87.0,0.0,0.0,1512004887799.0,460016291512176.94,687,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.21285759999999,31.28641004,15,-83,15,-83,13.0,-87.0,12.0,-89.0,10.0,-93.0,13.0,-87.0,11.0,-91.0,1512004889850.0,460016291512176.94,681,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.2128913,31.28640391,15,-83,15,-83,13.0,-87.0,12.0,-89.0,10.0,-93.0,13.0,-87.0,11.0,-91.0,1512004891900.0,460016291512176.94,680,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.2128935,31.28641944,16,-81,15,-83,13.0,-87.0,14.0,-85.0,11.0,-91.0,12.0,-89.0,11.0,-91.0,1512004893983.0,460016291512176.94,682,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.21288059999999,31.28644692,15,-83,16,-81,13.0,-87.0,14.0,-85.0,11.0,-91.0,12.0,-89.0,11.0,-91.0,1512004896053.0,460016291512176.94,687,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
121.21283329999999,31.28646443,14,-85,16,-81,14.0,-85.0,15.0,-83.0,11.0,-91.0,12.0,-89.0,11.0,-91.0,1512004898156.0,460016291512176.94,689,31.281872999999997,121.22063899999999,31.282111999999998,121.221488,31.302691999999997,121.23006000000001,31.257603000000003,121.22107199999999,31.293837,121.22181599999999,0.0,0.0,0.0,0.0
