i,i_count_all,i_count_2,i_count_3,i_count_4,i_amount_all,i_amount_2,i_amount_3,i_amount_4
14130060,1.0,0.0,0.0,1.0,5.9,0.0,0.0,5.9
14130071,1.0,0.0,0.0,1.0,39.8,0.0,0.0,39.8
14130085,1.0,1.0,0.0,0.0,8.8,8.8,0.0,0.0
14131000,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
14131001,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
14131005,2.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0
14131006,1.0,0.0,1.0,0.0,11.5,0.0,11.5,0.0
14131007,1.0,0.0,1.0,0.0,18.8,0.0,18.8,0.0
14131008,1.0,1.0,0.0,0.0,39.8,39.8,0.0,0.0
14131016,11.0,2.0,6.0,3.0,107.8,19.6,58.8,29.400000000000002
14131017,3.0,2.0,1.0,0.0,56.699999999999996,37.8,18.9,0.0
14131018,1.0,1.0,0.0,0.0,13.9,13.9,0.0,0.0
14131038,1.0,0.0,0.0,1.0,7.9,0.0,0.0,7.9
14132024,1.0,0.0,1.0,0.0,12.9,0.0,12.9,0.0
14132065,1.0,0.0,1.0,0.0,24.7,0.0,24.7,0.0
14132085,1.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0
14132105,2.0,0.0,1.0,1.0,46.0,0.0,23.0,23.0
14132106,1.0,1.0,0.0,0.0,23.0,23.0,0.0,0.0
14132107,2.0,0.0,0.0,2.0,46.0,0.0,0.0,46.0
14132177,1.0,1.0,0.0,0.0,30.0,30.0,0.0,0.0
14132179,3.0,1.0,1.0,1.0,25.5,8.5,8.5,8.5
14132181,2.0,2.0,0.0,0.0,38.0,38.0,0.0,0.0
14133001,1.0,0.0,0.0,1.0,3.6,0.0,0.0,3.6
14133003,1.0,0.0,0.0,1.0,3.8,0.0,0.0,3.8
14133004,1.0,0.0,1.0,0.0,8.9,0.0,8.9,0.0
14140002,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
14140006,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
14140015,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
14140017,2.0,2.0,0.0,0.0,11.8,11.8,0.0,0.0
14140022,1.0,0.0,0.0,1.0,13.8,0.0,0.0,13.8
14140026,1.0,0.0,0.0,1.0,5.7,0.0,0.0,5.7
14140030,1.0,0.0,0.0,1.0,13.6,0.0,0.0,13.6
14140032,1.0,1.0,0.0,0.0,5.7,5.7,0.0,0.0
14140034,2.0,2.0,0.0,0.0,21.8,21.8,0.0,0.0
14140042,1.0,0.0,1.0,0.0,29.8,0.0,29.8,0.0
14140048,2.0,0.0,1.0,1.0,45.4,0.0,22.7,22.7
14140191,1.0,0.0,0.0,1.0,14.6,0.0,0.0,14.6
14141015,1.0,1.0,0.0,0.0,10.8,10.8,0.0,0.0
14141029,1.0,0.0,1.0,0.0,2.2,0.0,2.2,0.0
14141030,1.0,0.0,1.0,0.0,2.2,0.0,2.2,0.0
14141034,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
14141035,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
14142000,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
14142002,1.0,0.0,0.0,1.0,12.9,0.0,0.0,12.9
14142004,1.0,0.0,0.0,1.0,15.8,0.0,0.0,15.8
14142007,1.0,0.0,0.0,1.0,17.8,0.0,0.0,17.8
14142009,1.0,1.0,0.0,0.0,17.8,17.8,0.0,0.0
14142038,1.0,1.0,0.0,0.0,3.8,3.8,0.0,0.0
14142039,4.0,1.0,0.0,3.0,16.4,3.8,0.0,12.600000000000001
14142040,2.0,0.0,1.0,1.0,8.4,0.0,4.2,4.2
14142041,4.0,0.0,3.0,1.0,16.4,0.0,12.2,4.2
14145005,1.0,1.0,0.0,0.0,48.5,48.5,0.0,0.0
14145008,2.0,2.0,0.0,0.0,33.0,33.0,0.0,0.0
14145011,1.0,1.0,0.0,0.0,3.9,3.9,0.0,0.0
14200004,1.0,1.0,0.0,0.0,5.9,5.9,0.0,0.0
14200018,2.0,0.0,0.0,2.0,9.4,0.0,0.0,9.4
14200020,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
14200022,4.0,2.0,1.0,1.0,17.4,9.0,3.9,4.5
14200032,3.0,1.0,1.0,1.0,16.3,5.2,5.2,5.9
14200033,1.0,0.0,1.0,0.0,5.2,0.0,5.2,0.0
14200034,3.0,1.0,0.0,2.0,14.3,4.5,0.0,9.8
14200035,3.0,1.0,1.0,1.0,32.6,10.8,9.9,11.9
14200036,1.0,0.0,0.0,1.0,10.8,0.0,0.0,10.8
14200037,4.0,3.0,1.0,0.0,18.0,13.5,4.5,0.0
14200038,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
14200040,3.0,1.0,0.0,2.0,29.6,10.8,0.0,18.8
14200041,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
14200047,1.0,0.0,0.0,1.0,11.9,0.0,0.0,11.9
14200051,1.0,0.0,1.0,0.0,7.5,0.0,7.5,0.0
14200053,1.0,0.0,0.0,1.0,7.5,0.0,0.0,7.5
14200054,1.0,0.0,0.0,1.0,4.99,0.0,0.0,4.99
14200059,1.0,0.0,1.0,0.0,8.6,0.0,8.6,0.0
14200074,1.0,0.0,0.0,1.0,12.5,0.0,0.0,12.5
14200076,1.0,0.0,0.0,1.0,12.5,0.0,0.0,12.5
14201000,1.0,0.0,1.0,0.0,8.9,0.0,8.9,0.0
14201001,2.0,1.0,0.0,1.0,8.2,4.1,0.0,4.1
14201003,2.0,0.0,0.0,2.0,29.8,0.0,0.0,29.8
14202011,1.0,0.0,0.0,1.0,12.5,0.0,0.0,12.5
14202013,1.0,0.0,0.0,1.0,13.5,0.0,0.0,13.5
14203011,1.0,1.0,0.0,0.0,9.8,9.8,0.0,0.0
14203012,1.0,1.0,0.0,0.0,9.8,9.8,0.0,0.0
14203013,1.0,0.0,1.0,0.0,3.8,0.0,3.8,0.0
14203019,2.0,2.0,0.0,0.0,21.2,21.2,0.0,0.0
14203020,1.0,1.0,0.0,0.0,7.8,7.8,0.0,0.0
14203022,1.0,1.0,0.0,0.0,8.6,8.6,0.0,0.0
14203023,1.0,0.0,0.0,1.0,8.6,0.0,0.0,8.6
14203024,3.0,0.0,0.0,3.0,25.799999999999997,0.0,0.0,25.799999999999997
14203028,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
14207001,1.0,0.0,0.0,1.0,11.6,0.0,0.0,11.6
14207003,1.0,1.0,0.0,0.0,22.8,22.8,0.0,0.0
14207010,2.0,0.0,1.0,1.0,43.6,0.0,21.8,21.8
14208000,1.0,1.0,0.0,0.0,12.8,12.8,0.0,0.0
14208002,1.0,0.0,0.0,1.0,28.5,0.0,0.0,28.5
14208003,2.0,0.0,0.0,2.0,31.0,0.0,0.0,31.0
14209006,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
14209012,1.0,0.0,0.0,1.0,14.6,0.0,0.0,14.6
14209017,1.0,0.0,0.0,1.0,9.8,0.0,0.0,9.8
14209020,3.0,0.0,0.0,3.0,34.5,0.0,0.0,34.5
14209021,1.0,0.0,0.0,1.0,4.99,0.0,0.0,4.99
14211000,1.0,0.0,0.0,1.0,17.5,0.0,0.0,17.5
14215003,1.0,0.0,1.0,0.0,17.5,0.0,17.5,0.0
14216006,1.0,0.0,0.0,1.0,14.5,0.0,0.0,14.5
14220003,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
14220004,1.0,0.0,0.0,1.0,6.5,0.0,0.0,6.5
14220015,1.0,0.0,0.0,1.0,15.9,0.0,0.0,15.9
14222007,1.0,1.0,0.0,0.0,6.3,6.3,0.0,0.0
14222008,1.0,0.0,0.0,1.0,7.9,0.0,0.0,7.9
14222009,1.0,0.0,0.0,1.0,10.2,0.0,0.0,10.2
14222010,1.0,0.0,0.0,1.0,12.0,0.0,0.0,12.0
14222011,1.0,0.0,1.0,0.0,3.7,0.0,3.7,0.0
14222014,1.0,0.0,0.0,1.0,25.8,0.0,0.0,25.8
14222019,1.0,0.0,0.0,1.0,8.9,0.0,0.0,8.9
14222026,1.0,0.0,0.0,1.0,2.5,0.0,0.0,2.5
14222027,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
14222028,1.0,0.0,1.0,0.0,3.9,0.0,3.9,0.0
14222029,1.0,0.0,1.0,0.0,5.9,0.0,5.9,0.0
14222030,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0
14222031,1.0,0.0,1.0,0.0,5.9,0.0,5.9,0.0
14223000,2.0,1.0,1.0,0.0,9.0,4.5,4.5,0.0
14223001,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
14230001,1.0,0.0,0.0,1.0,10.9,0.0,0.0,10.9
14231002,1.0,0.0,0.0,1.0,10.9,0.0,0.0,10.9
14231003,2.0,0.0,1.0,1.0,9.8,0.0,4.9,4.9
14231009,1.0,0.0,1.0,0.0,3.9,0.0,3.9,0.0
14231010,1.0,0.0,0.0,1.0,5.5,0.0,0.0,5.5
14232009,2.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0
14232014,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0
14233002,1.0,0.0,1.0,0.0,5.9,0.0,5.9,0.0
14240002,2.0,0.0,0.0,2.0,12.0,0.0,0.0,12.0
14240003,2.0,0.0,0.0,2.0,9.8,0.0,0.0,9.8
14240005,2.0,1.0,0.0,1.0,9.8,4.9,0.0,4.9
14240006,1.0,0.0,0.0,1.0,6.9,0.0,0.0,6.9
14241004,1.0,0.0,1.0,0.0,2.9,0.0,2.9,0.0
14241005,1.0,0.0,1.0,0.0,2.9,0.0,2.9,0.0
14241008,4.0,0.0,0.0,4.0,10.0,0.0,0.0,10.0
14242000,1.0,0.0,1.0,0.0,8.9,0.0,8.9,0.0
14242003,1.0,1.0,0.0,0.0,3.9,3.9,0.0,0.0
14243001,1.0,0.0,0.0,1.0,2.5,0.0,0.0,2.5
14243002,2.0,0.0,1.0,1.0,8.0,0.0,4.0,4.0
14243007,1.0,1.0,0.0,0.0,3.8,3.8,0.0,0.0
14250003,1.0,1.0,0.0,0.0,9.5,9.5,0.0,0.0
14250015,3.0,1.0,1.0,1.0,19.200000000000003,6.4,6.4,6.4
14250016,3.0,1.0,2.0,0.0,61.3,18.9,42.4,0.0
14252002,1.0,1.0,0.0,0.0,39.8,39.8,0.0,0.0
14252013,1.0,0.0,0.0,1.0,20.0,0.0,0.0,20.0
14253002,1.0,0.0,1.0,0.0,18.9,0.0,18.9,0.0
14255002,3.0,0.0,3.0,0.0,47.7,0.0,47.7,0.0
14258000,1.0,0.0,1.0,0.0,14.9,0.0,14.9,0.0
14258001,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0
14258008,1.0,1.0,0.0,0.0,10.9,10.9,0.0,0.0
14258010,1.0,0.0,0.0,1.0,3.9,0.0,0.0,3.9
14260007,2.0,1.0,0.0,1.0,17.0,8.5,0.0,8.5
14260008,1.0,0.0,1.0,0.0,4.9,0.0,4.9,0.0
14260016,5.0,0.0,3.0,2.0,32.5,0.0,19.5,13.0
14261001,1.0,0.0,1.0,0.0,26.8,0.0,26.8,0.0
14261013,1.0,0.0,0.0,1.0,16.5,0.0,0.0,16.5
14261017,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0
14261019,2.0,0.0,2.0,0.0,11.6,0.0,11.6,0.0
14270002,1.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0
14270003,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
14270010,1.0,0.0,0.0,1.0,12.8,0.0,0.0,12.8
14271000,4.0,3.0,1.0,0.0,27.6,20.700000000000003,6.9,0.0
14272005,1.0,0.0,1.0,0.0,23.8,0.0,23.8,0.0
14275005,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0
14275007,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
14275016,2.0,1.0,1.0,0.0,25.8,12.9,12.9,0.0
14275018,3.0,2.0,1.0,0.0,15.899999999999999,10.6,5.3,0.0
14275019,1.0,0.0,0.0,1.0,10.8,0.0,0.0,10.8
14275020,1.0,0.0,0.0,1.0,19.5,0.0,0.0,19.5
14275022,2.0,0.0,2.0,0.0,4.4,0.0,4.4,0.0
14275023,3.0,1.0,1.0,1.0,9.7,3.1,3.3,3.3
14275036,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
14275037,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
14276005,1.0,0.0,1.0,0.0,14.8,0.0,14.8,0.0
14280006,1.0,0.0,0.0,1.0,2.9,0.0,0.0,2.9
14280008,1.0,1.0,0.0,0.0,5.8,5.8,0.0,0.0
14281001,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
14281004,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
14281005,1.0,0.0,0.0,1.0,6.8,0.0,0.0,6.8
14283002,1.0,0.0,0.0,1.0,15.8,0.0,0.0,15.8
14284000,1.0,1.0,0.0,0.0,3.6,3.6,0.0,0.0
14284001,4.0,1.0,3.0,0.0,14.4,3.6,10.8,0.0
14284012,1.0,0.0,0.0,1.0,5.8,0.0,0.0,5.8
14300010,1.0,0.0,0.0,1.0,8.6,0.0,0.0,8.6
14300014,2.0,0.0,2.0,0.0,21.6,0.0,21.6,0.0
14300043,2.0,0.0,1.0,1.0,19.6,0.0,9.8,9.8
14300046,2.0,0.0,1.0,1.0,17.6,0.0,8.8,8.8
14300048,1.0,0.0,0.0,1.0,8.9,0.0,0.0,8.9
14300085,3.0,0.0,2.0,1.0,47.400000000000006,0.0,31.6,15.8
14300086,5.0,3.0,1.0,1.0,79.0,47.400000000000006,15.8,15.8
14310002,3.0,0.0,3.0,0.0,43.2,0.0,43.2,0.0
14310058,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
14310065,1.0,0.0,1.0,0.0,18.5,0.0,18.5,0.0
14310067,1.0,0.0,1.0,0.0,19.8,0.0,19.8,0.0
14310068,1.0,1.0,0.0,0.0,17.5,17.5,0.0,0.0
14340003,2.0,2.0,0.0,0.0,76.0,76.0,0.0,0.0
14342000,2.0,2.0,0.0,0.0,65.0,65.0,0.0,0.0
14342004,1.0,1.0,0.0,0.0,18.8,18.8,0.0,0.0
14342005,1.0,0.0,1.0,0.0,18.8,0.0,18.8,0.0
14342006,2.0,1.0,1.0,0.0,37.6,18.8,18.8,0.0
14342033,1.0,1.0,0.0,0.0,68.0,68.0,0.0,0.0
14351001,2.0,2.0,0.0,0.0,105.6,105.6,0.0,0.0
14352004,2.0,2.0,0.0,0.0,19.8,19.8,0.0,0.0
14352011,1.0,1.0,0.0,0.0,99.0,99.0,0.0,0.0
14366006,1.0,1.0,0.0,0.0,229.0,229.0,0.0,0.0
14401003,0.574,0.574,0.0,0.0,17.91,17.91,0.0,0.0
14401004,0.342,0.342,0.0,0.0,22.5,22.5,0.0,0.0
14401013,1.07,1.07,0.0,0.0,59.71000000000001,59.71000000000001,0.0,0.0
14401014,0.368,0.368,0.0,0.0,21.93,21.93,0.0,0.0
14401025,4.078,4.078,0.0,0.0,211.23,211.23,0.0,0.0
14401030,0.596,0.37,0.226,0.0,23.839999999999996,14.799999999999999,9.04,0.0
14402009,1.3780000000000001,0.0,0.856,0.522,40.79,0.0,25.34,15.45
14403013,0.4860000000000001,0.0,0.4860000000000001,0.0,21.189999999999998,0.0,21.189999999999998,0.0
14403025,0.154,0.0,0.0,0.154,12.32,0.0,0.0,12.32
14403044,0.29600000000000004,0.29600000000000004,0.0,0.0,20.72,20.72,0.0,0.0
14403075,0.162,0.0,0.162,0.0,8.36,0.0,8.36,0.0
14403083,0.512,0.0,0.0,0.512,25.369999999999997,0.0,0.0,25.369999999999997
14404003,0.096,0.0,0.0,0.096,2.3,0.0,0.0,2.3
14405009,0.18,0.0,0.0,0.18,20.16,0.0,0.0,20.16
14405011,0.13,0.0,0.13,0.0,7.28,0.0,7.28,0.0
14405016,0.14400000000000002,0.0,0.14400000000000002,0.0,10.08,0.0,10.08,0.0
14405023,0.16,0.0,0.16,0.0,8.96,0.0,8.96,0.0
14405027,0.28800000000000003,0.0,0.28800000000000003,0.0,17.22,0.0,17.22,0.0
14405030,0.142,0.0,0.142,0.0,14.2,0.0,14.2,0.0
14405032,0.076,0.0,0.076,0.0,5.47,0.0,5.47,0.0
14406018,0.8679999999999999,0.0,0.162,0.706,35.13,0.0,9.72,25.41
14407010,0.11599999999999999,0.0,0.11599999999999999,0.0,3.94,0.0,3.94,0.0
14407021,0.302,0.0,0.302,0.0,33.22,0.0,33.22,0.0
14407023,0.23800000000000002,0.0,0.0,0.23800000000000002,26.18,0.0,0.0,26.18
14409005,0.426,0.0,0.0,0.426,14.48,0.0,0.0,14.48
14504000,1.0,0.0,0.0,1.0,17.8,0.0,0.0,17.8
14504009,1.0,0.0,0.0,1.0,45.0,0.0,0.0,45.0
14504017,1.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
14513007,5.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0
14513009,3.0,3.0,0.0,0.0,9.600000000000001,9.600000000000001,0.0,0.0
14513010,1.0,1.0,0.0,0.0,3.2,3.2,0.0,0.0
14513012,1.0,0.0,1.0,0.0,3.2,0.0,3.2,0.0
14513015,2.0,0.0,2.0,0.0,7.0,0.0,7.0,0.0
14513016,2.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0
14513017,3.0,0.0,2.0,1.0,13.5,0.0,9.0,4.5
14513020,1.0,0.0,0.0,1.0,3.5,0.0,0.0,3.5
14513024,1.0,0.0,1.0,0.0,3.1,0.0,3.1,0.0
14513025,3.0,0.0,3.0,0.0,9.3,0.0,9.3,0.0
14513028,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14513031,8.0,6.0,1.0,1.0,8.0,6.0,1.0,1.0
14513032,1.0,0.0,1.0,0.0,9.5,0.0,9.5,0.0
14513033,1.0,0.0,1.0,0.0,9.5,0.0,9.5,0.0
14513034,1.0,0.0,1.0,0.0,13.5,0.0,13.5,0.0
14515001,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
14515002,2.0,0.0,2.0,0.0,31.0,0.0,31.0,0.0
14520003,1.0,1.0,0.0,0.0,18.5,18.5,0.0,0.0
14521014,1.0,0.0,1.0,0.0,55.0,0.0,55.0,0.0
14521025,1.0,0.0,0.0,1.0,42.5,0.0,0.0,42.5
14521027,1.0,0.0,0.0,1.0,10.9,0.0,0.0,10.9
14521028,1.0,0.0,0.0,1.0,10.9,0.0,0.0,10.9
14521032,1.0,1.0,0.0,0.0,42.8,42.8,0.0,0.0
14521033,1.0,0.0,0.0,1.0,42.8,0.0,0.0,42.8
14525014,2.0,1.0,1.0,0.0,8.99,5.0,3.99,0.0
14525015,2.0,1.0,1.0,0.0,7.98,3.99,3.99,0.0
14525016,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
14525018,2.0,0.0,0.0,2.0,38.89,0.0,0.0,38.89
14528001,1.0,1.0,0.0,0.0,6.3,6.3,0.0,0.0
14530004,2.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0
14530014,1.0,0.0,0.0,1.0,7.6,0.0,0.0,7.6
14530016,1.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0
14530018,1.0,0.0,1.0,0.0,26.8,0.0,26.8,0.0
14530025,1.0,1.0,0.0,0.0,22.9,22.9,0.0,0.0
14531008,1.0,0.0,0.0,1.0,23.8,0.0,0.0,23.8
14531011,1.0,0.0,0.0,1.0,39.8,0.0,0.0,39.8
14531014,2.0,1.0,0.0,1.0,59.6,29.8,0.0,29.8
14531019,1.0,0.0,0.0,1.0,59.8,0.0,0.0,59.8
14531021,1.0,0.0,0.0,1.0,29.8,0.0,0.0,29.8
14531029,1.0,0.0,1.0,0.0,26.8,0.0,26.8,0.0
14531032,1.0,1.0,0.0,0.0,24.9,24.9,0.0,0.0
14531033,1.0,0.0,1.0,0.0,27.9,0.0,27.9,0.0
14532003,1.0,0.0,1.0,0.0,56.0,0.0,56.0,0.0
14540006,2.0,0.0,1.0,1.0,47.0,0.0,23.5,23.5
14540013,1.0,0.0,0.0,1.0,17.6,0.0,0.0,17.6
14541000,1.0,0.0,0.0,1.0,23.8,0.0,0.0,23.8
14541001,1.0,1.0,0.0,0.0,25.0,25.0,0.0,0.0
14543002,1.0,1.0,0.0,0.0,24.9,24.9,0.0,0.0
14543003,1.0,0.0,1.0,0.0,24.9,0.0,24.9,0.0
14543004,1.0,0.0,1.0,0.0,16.8,0.0,16.8,0.0
14550004,1.0,0.0,1.0,0.0,18.9,0.0,18.9,0.0
14551012,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0
14551016,1.0,0.0,1.0,0.0,18.5,0.0,18.5,0.0
14552000,3.0,0.0,3.0,0.0,44.400000000000006,0.0,44.400000000000006,0.0
14552006,2.0,0.0,2.0,0.0,29.6,0.0,29.6,0.0
14560001,1.0,0.0,0.0,1.0,13.3,0.0,0.0,13.3
14560011,1.0,1.0,0.0,0.0,6.6,6.6,0.0,0.0
14560012,1.0,0.0,1.0,0.0,6.6,0.0,6.6,0.0
14560013,1.0,0.0,1.0,0.0,6.6,0.0,6.6,0.0
14561001,1.0,1.0,0.0,0.0,15.8,15.8,0.0,0.0
14563000,1.0,1.0,0.0,0.0,15.8,15.8,0.0,0.0
14563002,1.0,1.0,0.0,0.0,11.9,11.9,0.0,0.0
14570009,1.0,0.0,1.0,0.0,29.8,0.0,29.8,0.0
14570010,1.0,1.0,0.0,0.0,25.8,25.8,0.0,0.0
14570013,1.0,1.0,0.0,0.0,27.8,27.8,0.0,0.0
14570014,1.0,0.0,0.0,1.0,62.5,0.0,0.0,62.5
14570066,1.0,0.0,1.0,0.0,38.0,0.0,38.0,0.0
14570092,1.0,1.0,0.0,0.0,168.0,168.0,0.0,0.0
14572004,1.0,1.0,0.0,0.0,33.8,33.8,0.0,0.0
14572006,1.0,0.0,1.0,0.0,33.8,0.0,33.8,0.0
14573000,3.0,0.0,2.0,1.0,25.5,0.0,17.0,8.5
14573010,2.0,0.0,2.0,0.0,23.8,0.0,23.8,0.0
14580000,1.0,0.0,1.0,0.0,39.8,0.0,39.8,0.0
14580010,2.0,0.0,0.0,2.0,43.8,0.0,0.0,43.8
14580015,1.0,0.0,1.0,0.0,38.0,0.0,38.0,0.0
14580016,1.0,0.0,1.0,0.0,33.0,0.0,33.0,0.0
14580023,1.0,1.0,0.0,0.0,168.0,168.0,0.0,0.0
14583003,2.0,1.0,1.0,0.0,72.0,36.0,36.0,0.0
14585004,2.0,0.0,2.0,0.0,45.8,0.0,45.8,0.0
14585005,1.0,0.0,0.0,1.0,28.8,0.0,0.0,28.8
14590032,1.0,0.0,1.0,0.0,32.0,0.0,32.0,0.0
14593008,1.0,0.0,1.0,0.0,4.8,0.0,4.8,0.0
14593009,2.0,0.0,1.0,1.0,9.6,0.0,4.8,4.8
14593013,3.0,2.0,0.0,1.0,14.399999999999999,9.6,0.0,4.8
14593016,1.0,0.0,1.0,0.0,4.8,0.0,4.8,0.0
14593017,1.0,1.0,0.0,0.0,4.8,4.8,0.0,0.0
14593024,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
14594003,1.0,0.0,0.0,1.0,19.5,0.0,0.0,19.5
14594004,2.0,0.0,0.0,2.0,24.0,0.0,0.0,24.0
14594006,1.0,0.0,0.0,1.0,2.3,0.0,0.0,2.3
14594007,3.0,1.0,0.0,2.0,6.8999999999999995,2.3,0.0,4.6
14594013,5.0,0.0,1.0,4.0,29.5,0.0,5.9,23.6
14594014,1.0,0.0,1.0,0.0,4.8,0.0,4.8,0.0
14594017,2.0,1.0,1.0,0.0,9.6,4.8,4.8,0.0
14594028,1.0,0.0,1.0,0.0,27.5,0.0,27.5,0.0
14596010,2.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0
14596013,2.0,0.0,2.0,0.0,19.8,0.0,19.8,0.0
14596015,3.0,0.0,0.0,3.0,29.700000000000003,0.0,0.0,29.700000000000003
14596016,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0
14596018,2.0,1.0,0.0,1.0,13.8,6.9,0.0,6.9
14613004,2.0,2.0,0.0,0.0,656.0,656.0,0.0,0.0
14617001,1.0,0.0,1.0,0.0,9.8,0.0,9.8,0.0
14620001,1.0,1.0,0.0,0.0,35.0,35.0,0.0,0.0
14620005,1.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0
14630004,2.0,2.0,0.0,0.0,15.2,15.2,0.0,0.0
14630006,5.0,0.0,1.0,4.0,22.5,0.0,4.5,18.0
14630008,7.0,3.0,1.0,3.0,93.90000000000002,41.400000000000006,12.9,39.6
14631002,5.0,0.0,1.0,4.0,23.700000000000003,0.0,4.5,19.200000000000003
14632000,1.0,0.0,0.0,1.0,14.6,0.0,0.0,14.6
14632001,2.0,1.0,0.0,1.0,29.0,14.5,0.0,14.5
14633000,1.0,0.0,0.0,1.0,5.5,0.0,0.0,5.5
14633002,1.0,1.0,0.0,0.0,7.6,7.6,0.0,0.0
14633003,3.0,0.0,0.0,3.0,14.3,0.0,0.0,14.3
14635000,1.0,0.0,0.0,1.0,5.8,0.0,0.0,5.8
14635003,1.0,0.0,0.0,1.0,5.8,0.0,0.0,5.8
14636002,2.0,2.0,0.0,0.0,6.6,6.6,0.0,0.0
14636005,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0
14636007,1.0,0.0,0.0,1.0,3.5,0.0,0.0,3.5
14636008,2.0,2.0,0.0,0.0,6.6,6.6,0.0,0.0
14640000,1.0,1.0,0.0,0.0,4.9,4.9,0.0,0.0
14644000,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0
14644004,1.0,1.0,0.0,0.0,5.5,5.5,0.0,0.0
14650002,1.0,0.0,1.0,0.0,13.5,0.0,13.5,0.0
14650003,5.0,2.0,3.0,0.0,69.0,27.6,41.4,0.0
14651000,2.0,1.0,1.0,0.0,25.0,12.5,12.5,0.0
14653000,2.0,2.0,0.0,0.0,19.8,19.8,0.0,0.0
14655000,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
14655001,2.0,2.0,0.0,0.0,25.0,25.0,0.0,0.0
14655002,1.0,1.0,0.0,0.0,9.8,9.8,0.0,0.0
14660001,1.0,0.0,1.0,0.0,13.8,0.0,13.8,0.0
14661000,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
14661001,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
14661002,4.0,4.0,0.0,0.0,83.2,83.2,0.0,0.0
14661005,1.0,0.0,1.0,0.0,14.8,0.0,14.8,0.0
14661007,10.0,5.0,4.0,1.0,148.0,74.0,59.2,14.8
14661008,1.0,0.0,0.0,1.0,14.8,0.0,0.0,14.8
14663000,2.0,1.0,0.0,1.0,21.0,10.5,0.0,10.5
14700013,2.0,0.0,2.0,0.0,117.8,0.0,117.8,0.0
14700032,1.0,0.0,0.0,1.0,33.5,0.0,0.0,33.5
14700033,1.0,0.0,1.0,0.0,36.5,0.0,36.5,0.0
14701018,1.0,1.0,0.0,0.0,46.9,46.9,0.0,0.0
14701035,2.0,0.0,2.0,0.0,71.8,0.0,71.8,0.0
14701036,1.0,1.0,0.0,0.0,73.8,73.8,0.0,0.0
14701037,1.0,0.0,1.0,0.0,89.9,0.0,89.9,0.0
14701038,1.0,1.0,0.0,0.0,47.9,47.9,0.0,0.0
14705000,1.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0
14705002,1.0,1.0,0.0,0.0,39.9,39.9,0.0,0.0
14705007,1.0,1.0,0.0,0.0,41.5,41.5,0.0,0.0
14705015,1.0,0.0,0.0,1.0,53.9,0.0,0.0,53.9
