u,i,u_i_count_all,u_i_count_2,u_i_count_3,u_i_count_4,u_i_amount_all,u_i_amount_2,u_i_amount_3,u_i_amount_4
2900000485990,14906012,1.0,1.0,0.0,0.0,7.99,7.99,0.0,0.0
2900000485990,15010004,1.0,1.0,0.0,0.0,12.8,12.8,0.0,0.0
2900000485990,15104008,1.0,1.0,0.0,0.0,35.5,35.5,0.0,0.0
2900000485990,15110015,6.0,6.0,0.0,0.0,9.6,9.6,0.0,0.0
2900000485990,15230004,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0
2900000485990,15241009,1.0,1.0,0.0,0.0,8.2,8.2,0.0,0.0
2900000485990,22008021,2.0700000000000003,2.0700000000000003,0.0,0.0,36.03,36.03,0.0,0.0
2900000485990,22020005,1.1159999999999999,0.0,1.1159999999999999,0.0,12.45,0.0,12.45,0.0
2900000485990,22021260,2.4859999999999998,2.4859999999999998,0.0,0.0,34.7,34.7,0.0,0.0
2900000485990,22102001,0.354,0.354,0.0,0.0,3.54,3.54,0.0,0.0
2900000485990,22130016,0.284,0.284,0.0,0.0,1.12,1.12,0.0,0.0
2900000485990,22130017,0.41200000000000003,0.41200000000000003,0.0,0.0,2.13,2.13,0.0,0.0
2900000485990,22172005,0.136,0.136,0.0,0.0,1.8,1.8,0.0,0.0
2900000485990,22172006,0.001,0.001,0.0,0.0,5.8,5.8,0.0,0.0
2900000485990,22172008,0.46399999999999997,0.46399999999999997,0.0,0.0,4.34,4.34,0.0,0.0
2900000485990,22500056,0.001,0.001,0.0,0.0,15.8,15.8,0.0,0.0
2900000485990,23110009,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0
2900000485990,23121052,0.222,0.0,0.0,0.222,8.35,0.0,0.0,8.35
2900000485990,25110012,2.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0
2900000485990,25111048,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2900000485990,27401709,0.004,0.004,0.0,0.0,27.2,27.2,0.0,0.0
2900000485990,27401765,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0
2900000485990,30380001,1.0,0.0,1.0,0.0,0.1,0.0,0.1,0.0
2900000485990,30380002,1.0,1.0,0.0,0.0,0.3,0.3,0.0,0.0
2900000485990,30380003,5.0,4.0,0.0,1.0,1.0,0.8,0.0,0.2
2900000485990,30514005,2.0,2.0,0.0,0.0,4.6,4.6,0.0,0.0
2900000544765,14076019,1.0,0.0,0.0,1.0,13.9,0.0,0.0,13.9
2900000544765,22001001,1.314,0.0,1.314,0.0,4.94,0.0,4.94,0.0
2900000544765,22001006,1.94,0.0,0.0,1.94,7.68,0.0,0.0,7.68
2900000544765,22001008,3.064,1.808,1.256,0.0,21.9,14.39,7.51,0.0
2900000544765,22008019,1.6760000000000002,0.0,0.762,0.914,10.01,0.0,4.56,5.45
2900000544765,22034000,1.072,0.0,1.072,0.0,8.58,0.0,8.58,0.0
2900000544765,22036000,4.766,1.294,3.472,0.0,23.83,6.47,17.36,0.0
2900000544765,22102005,0.532,0.0,0.532,0.0,3.18,0.0,3.18,0.0
2900000544765,22102014,0.586,0.586,0.0,0.0,4.45,4.45,0.0,0.0
2900000544765,22111004,0.672,0.672,0.0,0.0,3.67,3.67,0.0,0.0
2900000544765,22120004,0.38,0.0,0.38,0.0,2.51,0.0,2.51,0.0
2900000544765,22120005,0.33,0.33,0.0,0.0,4.09,4.09,0.0,0.0
2900000544765,22190002,0.23800000000000002,0.23800000000000002,0.0,0.0,2.47,2.47,0.0,0.0
2900000544765,22800000,0.506,0.0,0.0,0.506,5.05,0.0,0.0,5.05
2900000544765,23110009,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0
2900000544765,23132068,0.5720000000000001,0.0,0.0,0.5720000000000001,11.21,0.0,0.0,11.21
2900000544765,25101011,0.368,0.0,0.0,0.368,4.05,0.0,0.0,4.05
2900000544765,25101044,0.6000000000000001,0.0,0.2,0.4,6.0,0.0,2.0,4.0
2900000544765,25111048,4.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0
2900000544765,25120016,0.004,0.004,0.0,0.0,4.0,4.0,0.0,0.0
2900000544765,25121003,2.105,0.0,2.105,0.0,4.0,0.0,4.0,0.0
2900000544765,25130010,0.136,0.136,0.0,0.0,1.85,1.85,0.0,0.0
2900000544765,30380002,1.0,0.0,1.0,0.0,0.3,0.0,0.3,0.0
2900000557161,11301015,1.0,1.0,0.0,0.0,19.9,19.9,0.0,0.0
2900000557161,11301187,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
2900000557161,14777022,1.0,1.0,0.0,0.0,198.0,198.0,0.0,0.0
2900000557161,14834008,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
2900000557161,14932008,1.0,1.0,0.0,0.0,4.9,4.9,0.0,0.0
2900000557161,24000333,0.498,0.498,0.0,0.0,37.65,37.65,0.0,0.0
2900000562165,10141021,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
2900000562165,10141042,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2900000562165,11057040,1.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0
2900000562165,11057049,1.0,0.0,0.0,1.0,64.0,0.0,0.0,64.0
2900000562165,11222017,1.0,0.0,0.0,1.0,19.5,0.0,0.0,19.5
2900000562165,11231196,1.0,0.0,0.0,1.0,39.8,0.0,0.0,39.8
2900000562165,11233132,1.0,0.0,0.0,1.0,40.9,0.0,0.0,40.9
2900000562165,11240007,1.0,0.0,0.0,1.0,15.7,0.0,0.0,15.7
2900000562165,11301061,1.0,0.0,0.0,1.0,35.0,0.0,0.0,35.0
2900000562165,11305009,1.0,0.0,0.0,1.0,22.9,0.0,0.0,22.9
2900000562165,11502010,1.0,0.0,0.0,1.0,22.0,0.0,0.0,22.0
2900000562165,14010011,1.0,1.0,0.0,0.0,3.8,3.8,0.0,0.0
2900000562165,14064007,1.0,1.0,0.0,0.0,15.8,15.8,0.0,0.0
2900000562165,14258001,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0
2900000562165,14258008,1.0,1.0,0.0,0.0,10.9,10.9,0.0,0.0
2900000562165,14260007,1.0,1.0,0.0,0.0,8.5,8.5,0.0,0.0
2900000562165,14721073,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
2900000562165,14723008,1.0,1.0,0.0,0.0,0.6,0.6,0.0,0.0
2900000562165,14723009,1.0,1.0,0.0,0.0,0.6,0.6,0.0,0.0
2900000562165,14723011,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0
2900000562165,14830004,1.0,1.0,0.0,0.0,5.8,5.8,0.0,0.0
2900000562165,14835017,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
2900000562165,14839012,1.0,1.0,0.0,0.0,11.8,11.8,0.0,0.0
2900000562165,15110010,1.0,0.0,0.0,1.0,3.5,0.0,0.0,3.5
2900000562165,15114032,1.0,1.0,0.0,0.0,5.9,5.9,0.0,0.0
2900000562165,15242042,1.0,1.0,0.0,0.0,14.5,14.5,0.0,0.0
2900000562165,22008019,1.1420000000000001,0.0,0.0,1.1420000000000001,11.4,0.0,0.0,11.4
2900000562165,22013022,0.782,0.0,0.0,0.782,10.17,0.0,0.0,10.17
2900000562165,27000576,0.012,0.012,0.0,0.0,12.0,12.0,0.0,0.0
2900000562165,27200924,0.001,0.001,0.0,0.0,8.0,8.0,0.0,0.0
2900000562165,27300273,1.25,0.0,1.25,0.0,2.5,0.0,2.5,0.0
2900000562165,27300282,0.134,0.0,0.134,0.0,4.23,0.0,4.23,0.0
2900000562165,27401714,0.011000000000000001,0.002,0.007,0.002,110.0,20.0,70.0,20.0
2900000562165,30380003,3.0,2.0,0.0,1.0,0.6000000000000001,0.4,0.0,0.2
2900000566378,10008007,1.0,1.0,0.0,0.0,6.8,6.8,0.0,0.0
2900000566378,10008009,1.0,1.0,0.0,0.0,6.8,6.8,0.0,0.0
2900000566378,10140002,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0
2900000566378,10141019,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
2900000566378,10150006,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0
2900000566378,10300026,2.0,2.0,0.0,0.0,15.8,15.8,0.0,0.0
2900000566378,10300043,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0
2900000566378,10300044,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0
2900000566378,11141002,1.0,1.0,0.0,0.0,12.9,12.9,0.0,0.0
2900000566378,11230215,1.0,1.0,0.0,0.0,59.0,59.0,0.0,0.0
2900000566378,11300196,1.0,1.0,0.0,0.0,14.3,14.3,0.0,0.0
2900000566378,11301003,1.0,1.0,0.0,0.0,18.0,18.0,0.0,0.0
2900000566378,11303095,1.0,1.0,0.0,0.0,59.0,59.0,0.0,0.0
2900000566378,11305000,1.0,1.0,0.0,0.0,31.0,31.0,0.0,0.0
2900000566378,11400046,1.0,1.0,0.0,0.0,18.0,18.0,0.0,0.0
2900000566378,11501091,1.0,1.0,0.0,0.0,9.8,9.8,0.0,0.0
2900000566378,11513008,1.0,1.0,0.0,0.0,39.0,39.0,0.0,0.0
2900000566378,11532029,1.0,1.0,0.0,0.0,5.7,5.7,0.0,0.0
2900000566378,14052028,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0
2900000566378,14054014,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
2900000566378,14060008,1.0,1.0,0.0,0.0,9.2,9.2,0.0,0.0
2900000566378,14080020,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
2900000566378,14082010,1.0,1.0,0.0,0.0,7.3,7.3,0.0,0.0
2900000566378,14090017,1.0,1.0,0.0,0.0,8.5,8.5,0.0,0.0
2900000566378,14092056,1.0,1.0,0.0,0.0,3.9,3.9,0.0,0.0
2900000566378,14101026,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
2900000566378,14130042,1.0,1.0,0.0,0.0,7.5,7.5,0.0,0.0
2900000566378,14131017,1.0,1.0,0.0,0.0,18.9,18.9,0.0,0.0
2900000566378,14200037,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
2900000566378,14250003,1.0,1.0,0.0,0.0,9.5,9.5,0.0,0.0
2900000566378,14270003,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
2900000566378,14630008,1.0,1.0,0.0,0.0,13.8,13.8,0.0,0.0
2900000566378,15004049,1.0,1.0,0.0,0.0,8.5,8.5,0.0,0.0
2900000566378,15111005,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
2900000566378,15115007,1.0,1.0,0.0,0.0,8.9,8.9,0.0,0.0
2900000566378,15115030,1.0,1.0,0.0,0.0,9.2,9.2,0.0,0.0
2900000566378,15115031,1.0,1.0,0.0,0.0,9.2,9.2,0.0,0.0
2900000566378,15130027,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0
2900000566378,22012000,0.53,0.53,0.0,0.0,10.6,10.6,0.0,0.0
2900000566378,23132063,0.002,0.002,0.0,0.0,25.3,25.3,0.0,0.0
2900000566378,23134003,0.001,0.001,0.0,0.0,6.0,6.0,0.0,0.0
2900000566378,30380002,1.0,1.0,0.0,0.0,0.3,0.3,0.0,0.0
2900000566378,30380003,2.0,2.0,0.0,0.0,0.4,0.4,0.0,0.0
2900000574274,15405002,1.0,1.0,0.0,0.0,28.5,28.5,0.0,0.0
2900000574274,22008021,1.4280000000000002,1.4280000000000002,0.0,0.0,25.68,25.68,0.0,0.0
2900000574274,22036000,0.77,0.77,0.0,0.0,4.13,4.13,0.0,0.0
2900000574274,31028006,1.0,1.0,0.0,0.0,29.5,29.5,0.0,0.0
2900000587649,11115083,1.0,0.0,0.0,1.0,10.0,0.0,0.0,10.0
2900000587649,11115178,1.0,0.0,0.0,1.0,39.0,0.0,0.0,39.0
2900000587649,11220014,1.0,0.0,0.0,1.0,4.5,0.0,0.0,4.5
2900000587649,11220057,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
2900000587649,14033048,1.0,0.0,0.0,1.0,5.9,0.0,0.0,5.9
2900000587649,14079024,1.0,0.0,0.0,1.0,7.2,0.0,0.0,7.2
2900000587649,14091007,1.0,0.0,0.0,1.0,3.9,0.0,0.0,3.9
2900000587649,14091022,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
2900000587649,14200053,1.0,0.0,0.0,1.0,7.5,0.0,0.0,7.5
2900000587649,14209017,1.0,0.0,0.0,1.0,9.8,0.0,0.0,9.8
2900000587649,14845008,1.0,0.0,0.0,1.0,10.6,0.0,0.0,10.6
2900000587649,15202012,1.0,0.0,0.0,1.0,4.9,0.0,0.0,4.9
2900000587649,15202077,1.0,0.0,0.0,1.0,6.5,0.0,0.0,6.5
2900000587649,15202078,11.0,0.0,0.0,11.0,71.5,0.0,0.0,71.5
2900000587649,27000574,0.034,0.0,0.0,0.034,34.0,0.0,0.0,34.0
2900000587649,30380003,2.0,0.0,0.0,2.0,0.4,0.0,0.0,0.4
2900000588691,10300019,3.0,0.0,0.0,3.0,12.0,0.0,0.0,12.0
2900000588691,10300030,6.0,6.0,0.0,0.0,36.0,36.0,0.0,0.0
2900000588691,10309001,1.0,1.0,0.0,0.0,3.3,3.3,0.0,0.0
2900000588691,10310021,2.0,0.0,0.0,2.0,15.8,0.0,0.0,15.8
2900000588691,10312012,3.0,0.0,0.0,3.0,23.700000000000003,0.0,0.0,23.700000000000003
2900000588691,11300092,1.0,1.0,0.0,0.0,15.8,15.8,0.0,0.0
2900000588691,14101032,1.0,1.0,0.0,0.0,8.5,8.5,0.0,0.0
2900000588691,14351001,2.0,2.0,0.0,0.0,105.6,105.6,0.0,0.0
2900000588691,14661002,1.0,1.0,0.0,0.0,20.8,20.8,0.0,0.0
2900000588691,14705015,1.0,0.0,0.0,1.0,53.9,0.0,0.0,53.9
2900000588691,14750062,1.0,1.0,0.0,0.0,12.6,12.6,0.0,0.0
2900000588691,14820028,1.0,0.0,0.0,1.0,18.9,0.0,0.0,18.9
2900000588691,14830041,1.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0
2900000588691,14831007,1.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0
2900000588691,14831035,1.0,0.0,0.0,1.0,14.3,0.0,0.0,14.3
2900000588691,14833009,1.0,0.0,0.0,1.0,14.0,0.0,0.0,14.0
2900000588691,14834000,4.0,4.0,0.0,0.0,23.6,23.6,0.0,0.0
2900000588691,14834001,2.0,2.0,0.0,0.0,11.8,11.8,0.0,0.0
2900000588691,14834008,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0
2900000588691,14835002,1.0,1.0,0.0,0.0,15.9,15.9,0.0,0.0
2900000588691,14835008,1.0,1.0,0.0,0.0,6.8,6.8,0.0,0.0
2900000588691,14844027,1.0,0.0,0.0,1.0,12.9,0.0,0.0,12.9
2900000588691,14860017,1.0,1.0,0.0,0.0,2.8,2.8,0.0,0.0
2900000588691,14900009,7.0,5.0,0.0,2.0,17.5,12.5,0.0,5.0
2900000588691,14900013,3.0,1.0,0.0,2.0,7.5,2.5,0.0,5.0
2900000588691,14932008,1.0,1.0,0.0,0.0,4.9,4.9,0.0,0.0
2900000588691,15200010,12.0,12.0,0.0,0.0,72.0,72.0,0.0,0.0
2900000588691,15404007,1.0,0.0,0.0,1.0,20.0,0.0,0.0,20.0
2900000588691,15404014,1.0,1.0,0.0,0.0,76.4,76.4,0.0,0.0
2900000588691,15410015,1.0,1.0,0.0,0.0,16.8,16.8,0.0,0.0
2900000588691,15415020,1.0,1.0,0.0,0.0,10.9,10.9,0.0,0.0
2900000588691,15502002,1.0,1.0,0.0,0.0,23.9,23.9,0.0,0.0
2900000588691,15502003,1.0,1.0,0.0,0.0,23.9,23.9,0.0,0.0
2900000588691,15502036,2.0,1.0,0.0,1.0,28.0,14.0,0.0,14.0
2900000588691,15502071,1.0,0.0,0.0,1.0,9.8,0.0,0.0,9.8
2900000588691,15503022,3.0,2.0,0.0,1.0,42.0,28.0,0.0,14.0
2900000588691,15503026,1.0,0.0,0.0,1.0,21.5,0.0,0.0,21.5
2900000588691,15604005,1.0,1.0,0.0,0.0,119.0,119.0,0.0,0.0
2900000588691,20012187,190.0,0.0,0.0,190.0,12.84,0.0,0.0,12.84
2900000588691,22000029,0.508,0.0,0.0,0.508,9.96,0.0,0.0,9.96
2900000588691,22102005,0.48200000000000004,0.0,0.0,0.48200000000000004,1.92,0.0,0.0,1.92
2900000588691,22102014,0.522,0.522,0.0,0.0,7.1,7.1,0.0,0.0
2900000588691,22103007,0.001,0.001,0.0,0.0,6.2,6.2,0.0,0.0
2900000588691,22111004,1.954,1.186,0.0,0.768,12.78,6.64,0.0,6.14
2900000588691,22120005,0.252,0.252,0.0,0.0,4.03,4.03,0.0,0.0
2900000588691,22120028,0.532,0.0,0.0,0.532,5.0,0.0,0.0,5.0
2900000588691,22120039,0.266,0.266,0.0,0.0,4.4,4.4,0.0,0.0
2900000588691,22130011,0.488,0.0,0.0,0.488,1.05,0.0,0.0,1.05
2900000588691,22130016,0.37,0.37,0.0,0.0,4.66,4.66,0.0,0.0
2900000588691,22130017,0.456,0.456,0.0,0.0,5.02,5.02,0.0,0.0
2900000588691,22132010,0.146,0.0,0.0,0.146,1.01,0.0,0.0,1.01
2900000588691,22170001,0.244,0.244,0.0,0.0,4.15,4.15,0.0,0.0
2900000588691,22171000,0.434,0.434,0.0,0.0,6.77,6.77,0.0,0.0
2900000588691,22171004,0.466,0.466,0.0,0.0,3.08,3.08,0.0,0.0
2900000588691,24000137,0.18,0.0,0.0,0.18,13.82,0.0,0.0,13.82
2900000588691,24000333,2.7439999999999998,2.7439999999999998,0.0,0.0,207.45000000000002,207.45000000000002,0.0,0.0
2900000588691,24000334,0.46399999999999997,0.46399999999999997,0.0,0.0,39.72,39.72,0.0,0.0
2900000588691,24010017,0.736,0.736,0.0,0.0,26.2,26.2,0.0,0.0
2900000588691,24010817,0.244,0.0,0.0,0.244,17.96,0.0,0.0,17.96
2900000588691,24010819,0.28600000000000003,0.0,0.0,0.28600000000000003,12.47,0.0,0.0,12.47
2900000588691,24010886,0.302,0.302,0.0,0.0,18.0,18.0,0.0,0.0
2900000588691,24112019,0.284,0.0,0.0,0.284,7.27,0.0,0.0,7.27
2900000588691,25101044,3.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0
2900000588691,25111048,4.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0
2900000588691,25120016,0.004,0.0,0.0,0.004,4.0,0.0,0.0,4.0
2900000588691,25121003,2.105,2.105,0.0,0.0,4.0,4.0,0.0,0.0
2900000588691,27000581,1240.0,0.0,0.0,1240.0,76.82,0.0,0.0,76.82
2900000588691,27100542,0.402,0.402,0.0,0.0,10.29,10.29,0.0,0.0
2900000588691,27200939,0.272,0.0,0.0,0.272,2.18,0.0,0.0,2.18
2900000588691,27240000,604.0,0.0,0.0,604.0,4.59,0.0,0.0,4.59
2900000588691,27300274,1.62,1.62,0.0,0.0,9.26,9.26,0.0,0.0
2900000588691,27300279,0.312,0.0,0.0,0.312,8.61,0.0,0.0,8.61
2900000588691,27300283,0.152,0.0,0.0,0.152,3.89,0.0,0.0,3.89
2900000588691,27300284,0.37000000000000005,0.184,0.0,0.18600000000000005,10.21,5.08,0.0,5.13
2900000588691,27400289,0.001,0.001,0.0,0.0,9.8,9.8,0.0,0.0
2900000588691,27410003,12.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0
2900000588691,27410044,0.192,0.192,0.0,0.0,6.45,6.45,0.0,0.0
2900000588691,30321012,1.0,1.0,0.0,0.0,10.9,10.9,0.0,0.0
2900000588691,30380001,1.0,0.0,0.0,1.0,0.1,0.0,0.0,0.1
2900000588691,30380002,3.0,1.0,0.0,2.0,0.8999999999999999,0.3,0.0,0.6
2900000588691,30380003,4.0,2.0,0.0,2.0,0.8,0.4,0.0,0.4
2900000588691,30512010,1.0,1.0,0.0,0.0,19.9,19.9,0.0,0.0
2900000588691,30514028,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
2900000588691,31001015,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
2900000588691,34204159,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
2900000604360,10119013,1.0,0.0,0.0,1.0,6.8,0.0,0.0,6.8
2900000604360,10300037,1.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0
2900000604360,10421006,1.0,0.0,1.0,0.0,22.5,0.0,22.5,0.0
2900000604360,14034002,1.0,0.0,0.0,1.0,16.8,0.0,0.0,16.8
2900000604360,14082000,1.0,0.0,1.0,0.0,1.99,0.0,1.99,0.0
2900000604360,14132065,1.0,0.0,1.0,0.0,24.7,0.0,24.7,0.0
2900000604360,15104025,1.0,0.0,1.0,0.0,21.9,0.0,21.9,0.0
2900000604360,15110051,1.0,0.0,1.0,0.0,14.9,0.0,14.9,0.0
2900000604360,15115010,2.0,0.0,0.0,2.0,27.8,0.0,0.0,27.8
2900000604360,15115028,2.0,0.0,2.0,0.0,17.0,0.0,17.0,0.0
2900000604360,15202044,9.0,0.0,9.0,0.0,54.0,0.0,54.0,0.0
2900000604360,15241011,1.0,1.0,0.0,0.0,8.2,8.2,0.0,0.0
2900000604360,15241012,1.0,1.0,0.0,0.0,8.2,8.2,0.0,0.0
2900000604360,15459015,1.0,0.0,1.0,0.0,37.8,0.0,37.8,0.0
2900000604360,22120028,0.838,0.0,0.838,0.0,7.37,0.0,7.37,0.0
2900000604360,23110009,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0
2900000604360,27002163,0.162,0.0,0.162,0.0,14.87,0.0,14.87,0.0
2900000604360,27410003,12.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0
2900000604360,30380002,1.0,0.0,1.0,0.0,0.3,0.0,0.3,0.0
2900000604360,30380003,1.0,0.0,0.0,1.0,0.2,0.0,0.0,0.2
2900000604360,32325166,1.0,0.0,1.0,0.0,68.0,0.0,68.0,0.0
2900000604360,34053002,1.0,1.0,0.0,0.0,35.0,35.0,0.0,0.0
2900000604360,36010017,1.0,0.0,0.0,1.0,32.9,0.0,0.0,32.9
2900000623040,11201027,1.0,0.0,1.0,0.0,39.0,0.0,39.0,0.0
2900000623040,15119001,12.0,0.0,12.0,0.0,18.0,0.0,18.0,0.0
2900000623040,22008019,2.279,2.279,0.0,0.0,20.31,20.31,0.0,0.0
2900000623040,22120016,0.276,0.276,0.0,0.0,5.91,5.91,0.0,0.0
2900000623040,22120017,0.312,0.312,0.0,0.0,5.55,5.55,0.0,0.0
2900000623040,22170001,0.5760000000000001,0.0,0.5760000000000001,0.0,11.36,0.0,11.36,0.0
2900000623040,24000388,0.608,0.608,0.0,0.0,80.01,80.01,0.0,0.0
2900000623040,24011018,2.47,0.0,2.47,0.0,162.03,0.0,162.03,0.0
2900000623040,30820046,1.0,0.0,1.0,0.0,3.9,0.0,3.9,0.0
2900000623040,30822009,1.0,0.0,1.0,0.0,3.5,0.0,3.5,0.0
2900000680036,10151001,1.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0
2900000680036,10151002,1.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0
2900000680036,11056085,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0
2900000680036,14092023,1.0,0.0,0.0,1.0,6.3,0.0,0.0,6.3
2900000680036,14093001,1.0,0.0,0.0,1.0,38.0,0.0,0.0,38.0
2900000680036,14093002,1.0,0.0,0.0,1.0,38.0,0.0,0.0,38.0
2900000680036,14130011,1.0,0.0,0.0,1.0,7.8,0.0,0.0,7.8
2900000680036,14130039,1.0,0.0,0.0,1.0,10.8,0.0,0.0,10.8
2900000680036,14260007,1.0,0.0,0.0,1.0,8.5,0.0,0.0,8.5
2900000680036,14830004,1.0,0.0,0.0,1.0,5.8,0.0,0.0,5.8
2900000680036,23110009,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0
2900000680036,30380002,1.0,0.0,0.0,1.0,0.3,0.0,0.0,0.3
2900000680036,30380003,1.0,0.0,0.0,1.0,0.2,0.0,0.0,0.2
2900000780040,20110014,0.7859999999999999,0.7859999999999999,0.0,0.0,21.69,21.69,0.0,0.0
2900000780040,22601000,1.942,0.0,1.942,0.0,15.46,0.0,15.46,0.0
2900000780040,27002174,0.44,0.44,0.0,0.0,28.95,28.95,0.0,0.0
2900000780743,11532012,1.0,0.0,0.0,1.0,5.3,0.0,0.0,5.3
2900000780743,14083003,1.0,0.0,0.0,1.0,6.5,0.0,0.0,6.5
2900000780743,14091000,2.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0
2900000780743,14121037,1.0,0.0,0.0,1.0,11.5,0.0,0.0,11.5
2900000780743,14130015,3.0,0.0,0.0,3.0,9.899999999999999,0.0,0.0,9.899999999999999
2900000780743,14200040,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
2900000780743,15000007,1.0,0.0,0.0,1.0,18.5,0.0,0.0,18.5
2900000780743,15004067,2.0,0.0,0.0,2.0,11.8,0.0,0.0,11.8
2900000780743,15019025,1.0,0.0,0.0,1.0,16.8,0.0,0.0,16.8
2900000780743,15139002,2.0,0.0,0.0,2.0,19.2,0.0,0.0,19.2
2900000780743,22001038,1.028,0.0,0.0,1.028,13.98,0.0,0.0,13.98
2900000780743,22034000,0.63,0.0,0.0,0.63,11.09,0.0,0.0,11.09
2900000780743,22102006,1.04,0.0,0.0,1.04,5.37,0.0,0.0,5.37
2900000780743,23110009,20.0,10.0,0.0,10.0,20.0,10.0,0.0,10.0
2900000780743,25101011,0.424,0.0,0.0,0.424,4.66,0.0,0.0,4.66
2900000780743,25112008,1.422,0.506,0.0,0.9159999999999999,30.72,10.93,0.0,19.79
2900000780743,30380002,1.0,0.0,0.0,1.0,0.3,0.0,0.0,0.3
2900000780835,15502031,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
2900000780835,22008020,1.5319999999999998,1.5319999999999998,0.0,0.0,26.96,26.96,0.0,0.0
2900000780835,22012000,2.162,2.162,0.0,0.0,12.89,12.89,0.0,0.0
2900000780835,22013008,0.9940000000000001,0.9940000000000001,0.0,0.0,15.88,15.88,0.0,0.0
2900000780835,22036000,2.4240000000000004,1.56,0.0,0.8640000000000001,12.68,8.36,0.0,4.32
2900000780835,22100002,0.44799999999999995,0.0,0.0,0.44799999999999995,3.58,0.0,0.0,3.58
2900000780835,22101000,0.382,0.382,0.0,0.0,5.81,5.81,0.0,0.0
2900000780835,22101001,0.4920000000000001,0.0,0.4920000000000001,0.0,5.88,0.0,5.88,0.0
2900000780835,22102000,0.47600000000000003,0.47600000000000003,0.0,0.0,3.05,3.05,0.0,0.0
2900000780835,22102005,0.758,0.302,0.0,0.456,5.43,3.62,0.0,1.81
2900000780835,22102013,0.6579999999999999,0.0,0.0,0.6579999999999999,3.93,0.0,0.0,3.93
2900000780835,22102014,0.6920000000000001,0.6920000000000001,0.0,0.0,5.4,5.4,0.0,0.0
2900000780835,22103005,1.4,0.644,0.7559999999999999,0.0,9.82,4.38,5.44,0.0
2900000780835,22120004,0.556,0.556,0.0,0.0,2.87,2.87,0.0,0.0
2900000780835,22120028,0.322,0.322,0.0,0.0,5.54,5.54,0.0,0.0
2900000780835,22130007,0.436,0.436,0.0,0.0,3.05,3.05,0.0,0.0
2900000780835,22130010,3.04,1.576,0.922,0.542,20.66,14.23,5.13,1.3
2900000780835,22130011,0.662,0.0,0.662,0.0,5.3,0.0,5.3,0.0
2900000780835,22130017,0.616,0.0,0.0,0.616,2.59,0.0,0.0,2.59
2900000780835,22172000,0.8079999999999999,0.8079999999999999,0.0,0.0,12.71,12.71,0.0,0.0
