i,i_agg_user_max,i_agg_user_max_median,i_agg_user_max_mean,i_agg_user_max_std
15262002,2,0,0.67,0.94
15263000,1,0,0.33,0.47
15263001,3,0,1.0,1.41
15263002,1,0,0.33,0.47
15263006,1,1,0.67,0.47
15263011,1,1,0.67,0.47
15319001,1,0,0.33,0.47
15320002,1,0,0.33,0.47
15321002,1,0,0.33,0.47
15323003,1,0,0.33,0.47
15330000,1,0,0.33,0.47
15339001,2,2,1.33,0.94
15340045,1,0,0.33,0.47
15343006,1,0,0.33,0.47
15343007,1,1,0.67,0.47
15343010,1,0,0.33,0.47
15343021,1,0,0.33,0.47
15401002,1,0,0.33,0.47
15401006,2,0,0.67,0.94
15402007,4,1,1.67,1.7
15402013,1,0,0.33,0.47
15402027,1,0,0.33,0.47
15402029,1,0,0.33,0.47
15402030,1,0,0.33,0.47
15402034,1,0,0.33,0.47
15404002,1,0,0.33,0.47
15404008,1,0,0.33,0.47
15409011,1,0,0.33,0.47
15419001,1,0,0.33,0.47
15419026,1,0,0.33,0.47
15420000,1,1,0.67,0.47
15420002,1,0,0.33,0.47
15422007,1,0,0.33,0.47
15422008,2,0,0.67,0.94
15430000,1,0,0.33,0.47
15433003,1,0,0.33,0.47
15433007,1,0,0.33,0.47
15433008,1,0,0.33,0.47
15440001,2,0,0.67,0.94
15440002,5,0,1.67,2.36
15440003,2,0,0.67,0.94
15440007,1,0,0.33,0.47
15440017,1,0,0.33,0.47
15440024,1,0,0.33,0.47
15442004,2,0,0.67,0.94
15442006,1,0,0.33,0.47
15449011,1,0,0.33,0.47
15450009,1,0,0.33,0.47
15459000,3,0,1.0,1.41
15459019,1,0,0.33,0.47
15459020,1,0,0.33,0.47
15459021,1,0,0.33,0.47
15469003,1,0,0.33,0.47
15469014,1,0,0.33,0.47
15469017,1,1,0.67,0.47
15469025,1,0,0.33,0.47
15469037,1,0,0.33,0.47
15500028,1,0,0.33,0.47
15501000,2,0,0.67,0.94
15502002,1,0,0.33,0.47
15502008,1,0,0.33,0.47
15502010,1,1,0.67,0.47
15502030,1,1,0.67,0.47
15502031,2,2,1.33,0.94
15502035,1,0,0.33,0.47
15502036,2,0,0.67,0.94
15502037,1,1,0.67,0.47
15502043,1,1,0.67,0.47
15502049,2,0,0.67,0.94
15502060,1,0,0.33,0.47
15502062,1,0,0.33,0.47
15502063,3,0,1.0,1.41
15502065,1,0,0.33,0.47
15503000,1,0,0.33,0.47
15503003,1,0,0.33,0.47
15503005,1,0,0.33,0.47
15503022,3,0,1.0,1.41
15503039,1,0,0.33,0.47
15503042,1,0,0.33,0.47
15503043,1,0,0.33,0.47
15503044,1,0,0.33,0.47
15503045,1,0,0.33,0.47
15503049,1,0,0.33,0.47
15604010,1,0,0.33,0.47
15605013,1,0,0.33,0.47
15605016,1,0,0.33,0.47
15605048,2,0,0.67,0.94
15605055,1,0,0.33,0.47
15605060,1,0,0.33,0.47
20014000,1,0,0.33,0.47
20014001,4,3,2.33,1.7
20100027,1,1,0.67,0.47
20101014,1,0,0.33,0.47
20103019,2,1,1.0,0.82
20110008,1,0,0.33,0.47
20110019,2,1,1.0,0.82
20121037,4,0,1.33,1.89
20121056,2,0,0.67,0.94
20121061,1,0,0.33,0.47
20130039,1,0,0.33,0.47
21000017,1,0,0.33,0.47
21011008,1,0,0.33,0.47
21011010,1,0,0.33,0.47
21011017,1,1,0.67,0.47
21011027,2,0,0.67,0.94
21011029,1,0,0.33,0.47
21012001,1,0,0.33,0.47
21012003,1,0,0.33,0.47
21012004,2,0,0.67,0.94
21021043,7,5,4.0,2.94
21021045,1,0,0.33,0.47
21021050,1,0,0.33,0.47
21021052,2,0,0.67,0.94
21021065,1,0,0.33,0.47
21110004,1,0,0.33,0.47
21120007,1,1,0.67,0.47
21200001,1,0,0.33,0.47
21200008,1,0,0.33,0.47
21400001,1,0,0.33,0.47
21400021,1,0,0.33,0.47
21700003,1,0,0.33,0.47
21700012,1,0,0.33,0.47
21801037,1,0,0.33,0.47
21801107,1,0,0.33,0.47
21801116,3,0,1.0,1.41
21801119,4,1,1.67,1.7
21801125,7,7,4.67,3.3
21812019,1,0,0.33,0.47
22000005,1,0,0.33,0.47
22000009,2,0,0.67,0.94
22000014,1,1,0.67,0.47
22000031,3,2,1.67,1.25
22000049,6,2,2.67,2.49
22001000,2,0,0.67,0.94
22001001,2,0,0.67,0.94
22001006,2,0,0.67,0.94
22001012,1,0,0.33,0.47
22001038,2,2,1.33,0.94
22002006,1,0,0.33,0.47
22002008,1,0,0.33,0.47
22002239,13,9,7.33,5.44
22002240,15,4,6.33,6.34
22002242,1,1,0.67,0.47
22003002,3,1,1.33,1.25
22004008,5,0,1.67,2.36
22005000,5,1,2.0,2.16
22005001,1,0,0.33,0.47
22005006,3,2,1.67,1.25
22007005,1,1,0.67,0.47
22007008,2,0,0.67,0.94
22007022,2,0,0.67,0.94
22007031,7,2,3.0,2.94
22008007,1,0,0.33,0.47
22008009,6,4,3.33,2.49
22008012,5,1,2.0,2.16
22008019,3,3,2.0,1.41
22008020,5,2,2.33,2.05
22008021,5,2,2.33,2.05
22008022,1,0,0.33,0.47
22010032,3,2,1.67,1.25
22013007,1,1,0.67,0.47
22020002,15,0,5.0,7.07
22020003,1,0,0.33,0.47
22020004,1,0,0.33,0.47
22020006,4,2,2.0,1.63
22020010,3,0,1.0,1.41
22021009,1,0,0.33,0.47
22021016,1,0,0.33,0.47
22021260,2,2,1.33,0.94
22021276,1,0,0.33,0.47
22030005,7,0,2.33,3.3
22030008,6,3,3.0,2.45
22030010,2,0,0.67,0.94
22030011,17,4,7.0,7.26
22032012,2,2,1.33,0.94
22034001,3,0,1.0,1.41
22034002,2,0,0.67,0.94
22034004,1,0,0.33,0.47
22034007,1,0,0.33,0.47
22034021,1,0,0.33,0.47
22035000,31,4,11.67,13.77
22035007,3,0,1.0,1.41
22035009,1,0,0.33,0.47
22036000,22,20,14.0,9.93
22036007,1,0,0.33,0.47
22040009,1,0,0.33,0.47
22040157,4,0,1.33,1.89
22040158,1,0,0.33,0.47
22041001,1,0,0.33,0.47
22042082,3,0,1.0,1.41
22071000,3,0,1.0,1.41
22100000,8,3,3.67,3.3
22100002,1,0,0.33,0.47
22100010,14,8,7.33,5.73
22100021,1,0,0.33,0.47
22100025,1,0,0.33,0.47
22100056,1,0,0.33,0.47
22101000,7,4,3.67,2.87
22101001,10,3,4.33,4.19
22101002,2,0,0.67,0.94
22101004,1,0,0.33,0.47
22102000,9,5,4.67,3.68
22102001,5,2,2.33,2.05
22102004,5,0,1.67,2.36
22102005,25,8,11.0,10.42
22102006,2,0,0.67,0.94
22102009,4,2,2.0,1.63
22102012,1,0,0.33,0.47
22102013,5,4,3.0,2.16
22102014,24,19,14.33,10.34
22103001,8,3,3.67,3.3
22103003,2,1,1.0,0.82
22103004,6,2,2.67,2.49
22103005,5,2,2.33,2.05
22103006,2,1,1.0,0.82
22103008,3,0,1.0,1.41
22103009,1,0,0.33,0.47
22103010,5,4,3.0,2.16
22103011,7,2,3.0,2.94
22103012,1,0,0.33,0.47
22103013,1,1,0.67,0.47
22110004,3,0,1.0,1.41
22110085,1,0,0.33,0.47
22111001,4,0,1.33,1.89
22111004,15,8,7.67,6.13
22111006,1,1,0.67,0.47
22111008,3,2,1.67,1.25
22111012,8,5,4.33,3.3
22111024,1,0,0.33,0.47
22111026,3,2,1.67,1.25
22111029,1,1,0.67,0.47
22111031,11,5,5.33,4.5
22120005,1,1,0.67,0.47
22130000,6,2,2.67,2.49
22130003,1,0,0.33,0.47
22130007,3,2,1.67,1.25
22130011,1,0,0.33,0.47
22130016,3,2,1.67,1.25
22130017,2,1,1.0,0.82
22130029,3,1,1.33,1.25
22132010,3,1,1.33,1.25
22160001,3,0,1.0,1.41
22170000,1,0,0.33,0.47
22170001,8,7,5.0,3.56
22170003,1,0,0.33,0.47
22171000,1,0,0.33,0.47
22171002,1,1,0.67,0.47
22171004,6,5,3.67,2.62
22171005,1,0,0.33,0.47
22172001,1,0,0.33,0.47
22172003,3,0,1.0,1.41
22172006,1,0,0.33,0.47
22172007,5,1,2.0,2.16
22172008,4,0,1.33,1.89
22172012,3,2,1.67,1.25
22180002,1,1,0.67,0.47
22190000,5,4,3.0,2.16
22190002,1,0,0.33,0.47
22500001,1,0,0.33,0.47
22500022,15,6,7.0,6.16
22500056,2,0,0.67,0.94
22500072,1,0,0.33,0.47
22501065,1,0,0.33,0.47
22511000,2,0,0.67,0.94
22600000,5,4,3.0,2.16
22600002,4,3,2.33,1.7
22601000,10,6,5.33,4.11
22601002,2,0,0.67,0.94
22602000,1,0,0.33,0.47
22603000,3,1,1.33,1.25
22603001,4,0,1.33,1.89
22603002,1,0,0.33,0.47
22604000,5,4,3.0,2.16
22610000,1,0,0.33,0.47
22610002,1,1,0.67,0.47
22610003,1,0,0.33,0.47
22610004,1,1,0.67,0.47
22610103,5,1,2.0,2.16
22620012,1,0,0.33,0.47
22621002,2,2,1.33,0.94
22622000,2,0,0.67,0.94
22622001,1,0,0.33,0.47
22630000,1,1,0.67,0.47
22630007,1,0,0.33,0.47
22630009,9,3,4.0,3.74
22630010,5,2,2.33,2.05
22630013,1,0,0.33,0.47
22630049,2,1,1.0,0.82
22631002,3,2,1.67,1.25
22671053,1,0,0.33,0.47
22671056,1,0,0.33,0.47
22671060,1,0,0.33,0.47
22671064,1,0,0.33,0.47
22671067,1,0,0.33,0.47
22671069,1,0,0.33,0.47
22671070,4,0,1.33,1.89
22671071,3,0,1.0,1.41
22671072,1,0,0.33,0.47
22671075,1,0,0.33,0.47
22671076,2,0,0.67,0.94
22671077,2,1,1.0,0.82
22671078,1,0,0.33,0.47
22671079,2,1,1.0,0.82
22671080,1,0,0.33,0.47
22700000,1,0,0.33,0.47
22701000,1,0,0.33,0.47
22701014,8,3,3.67,3.3
22702003,2,0,0.67,0.94
22702005,4,0,1.33,1.89
22702006,1,0,0.33,0.47
22800000,3,1,1.33,1.25
22800001,2,0,0.67,0.94
22801000,2,0,0.67,0.94
22802001,2,2,1.33,0.94
22830002,1,0,0.33,0.47
22830003,2,1,1.0,0.82
22830005,1,0,0.33,0.47
22840002,5,0,1.67,2.36
22851000,2,0,0.67,0.94
22851001,1,0,0.33,0.47
22852000,1,0,0.33,0.47
22860001,1,0,0.33,0.47
22901000,1,0,0.33,0.47
22902014,1,0,0.33,0.47
23110001,16,14,10.0,7.12
23110004,2,0,0.67,0.94
23110005,1,1,0.67,0.47
23110006,1,0,0.33,0.47
23110007,15,11,8.67,6.34
23110009,46,37,27.67,19.91
23110028,1,0,0.33,0.47
23110029,1,0,0.33,0.47
23110144,6,2,2.67,2.49
23110172,1,0,0.33,0.47
23110175,1,0,0.33,0.47
23110184,1,0,0.33,0.47
23110186,2,1,1.0,0.82
23110187,2,2,1.33,0.94
23110188,1,0,0.33,0.47
23110190,1,1,0.67,0.47
23110192,1,1,0.67,0.47
23110193,1,0,0.33,0.47
23112013,4,2,2.0,1.63
23112031,1,0,0.33,0.47
23112032,1,0,0.33,0.47
23113003,2,0,0.67,0.94
23113019,2,0,0.67,0.94
23113022,1,0,0.33,0.47
23113023,2,1,1.0,0.82
23113024,6,2,2.67,2.49
23113025,3,1,1.33,1.25
23113026,1,0,0.33,0.47
23113027,6,5,3.67,2.62
23113028,2,0,0.67,0.94
23120001,24,13,12.33,9.81
23120059,1,0,0.33,0.47
23121051,2,0,0.67,0.94
23121052,2,0,0.67,0.94
23121054,1,0,0.33,0.47
23121061,1,0,0.33,0.47
23130012,3,1,1.33,1.25
23130073,1,0,0.33,0.47
23130079,1,0,0.33,0.47
23131002,15,8,7.67,6.13
23132060,1,0,0.33,0.47
23132061,8,5,4.33,3.3
23132063,6,1,2.33,2.62
23132068,15,15,10.0,7.07
23132072,3,0,1.0,1.41
23134002,8,8,5.33,3.77
23134003,11,10,7.0,4.97
23135028,1,1,0.67,0.47
23141012,1,0,0.33,0.47
23142001,6,0,2.0,2.83
23142012,1,0,0.33,0.47
23142046,1,0,0.33,0.47
24000137,1,0,0.33,0.47
24000370,3,0,1.0,1.41
24000371,1,0,0.33,0.47
24000372,1,0,0.33,0.47
24000373,3,1,1.33,1.25
24000379,2,0,0.67,0.94
24000388,1,0,0.33,0.47
24000390,1,0,0.33,0.47
24000393,3,0,1.0,1.41
24010000,3,1,1.33,1.25
24010016,4,0,1.33,1.89
24010017,2,1,1.0,0.82
24010378,1,0,0.33,0.47
24010380,7,6,4.33,3.09
24010384,6,3,3.0,2.45
24010556,2,0,0.67,0.94
24010809,7,4,3.67,2.87
24010811,3,0,1.0,1.41
24010812,1,0,0.33,0.47
24010817,2,1,1.0,0.82
24010819,6,1,2.33,2.62
24010823,4,3,2.33,1.7
24010825,2,0,0.67,0.94
24010829,2,0,0.67,0.94
24010885,1,1,0.67,0.47
24011002,1,0,0.33,0.47
24011017,1,0,0.33,0.47
24011018,7,2,3.0,2.94
24011096,1,0,0.33,0.47
24011098,2,0,0.67,0.94
24011099,1,0,0.33,0.47
24011103,1,0,0.33,0.47
24011108,2,0,0.67,0.94
24011110,1,1,0.67,0.47
24011146,1,0,0.33,0.47
24012001,1,0,0.33,0.47
24012151,1,0,0.33,0.47
24030061,1,0,0.33,0.47
24030065,3,0,1.0,1.41
24030074,2,0,0.67,0.94
24100000,1,1,0.67,0.47
24100001,1,0,0.33,0.47
24100003,1,1,0.67,0.47
24100023,1,0,0.33,0.47
24101000,6,2,2.67,2.49
24101002,5,2,2.33,2.05
24101003,1,1,0.67,0.47
24101005,2,0,0.67,0.94
24101006,9,8,5.67,4.03
24101076,1,0,0.33,0.47
24102002,2,2,1.33,0.94
24111015,1,1,0.67,0.47
24220023,1,0,0.33,0.47
24401008,1,1,0.67,0.47
24403016,1,0,0.33,0.47
24403017,1,0,0.33,0.47
24403020,1,0,0.33,0.47
25005060,1,0,0.33,0.47
25012012,3,1,1.33,1.25
25100108,3,1,1.33,1.25
25100113,2,1,1.0,0.82
25101002,4,4,2.67,1.89
25101011,6,3,3.0,2.45
25101044,18,17,11.67,8.26
25101046,5,4,3.0,2.16
25110012,1,1,0.67,0.47
25111021,1,0,0.33,0.47
25111045,3,2,1.67,1.25
25111048,11,6,5.67,4.5
25111051,2,1,1.0,0.82
25112007,1,0,0.33,0.47
25112008,1,0,0.33,0.47
25112014,1,0,0.33,0.47
25120014,7,2,3.0,2.94
25120016,19,14,11.0,8.04
25120036,11,2,4.33,4.78
25121003,1,1,0.67,0.47
25121013,2,0,0.67,0.94
25121022,2,0,0.67,0.94
25130010,3,3,2.0,1.41
25150001,2,0,0.67,0.94
25405948,3,2,1.67,1.25
27000006,1,0,0.33,0.47
27000012,1,1,0.67,0.47
27000019,1,0,0.33,0.47
27000020,1,1,0.67,0.47
27000034,1,0,0.33,0.47
27000037,2,0,0.67,0.94
27000556,1,0,0.33,0.47
27000573,5,5,3.33,2.36
27000574,8,6,4.67,3.4
27000575,2,1,1.0,0.82
27000576,8,6,4.67,3.4
27000577,1,1,0.67,0.47
27000578,2,2,1.33,0.94
27000581,13,13,8.67,6.13
27000582,21,15,12.0,8.83
27000611,2,0,0.67,0.94
27002163,2,1,1.0,0.82
27002165,1,1,0.67,0.47
27002166,1,0,0.33,0.47
27002167,2,2,1.33,0.94
27002169,4,1,1.67,1.7
27002173,2,1,1.0,0.82
27002174,6,2,2.67,2.49
27002176,2,2,1.33,0.94
27002177,2,1,1.0,0.82
27002182,3,1,1.33,1.25
27002186,1,1,0.67,0.47
27002187,3,0,1.0,1.41
27002188,5,4,3.0,2.16
27002190,1,0,0.33,0.47
27002194,2,1,1.0,0.82
27002262,1,0,0.33,0.47
27002269,1,1,0.67,0.47
27002435,1,0,0.33,0.47
27002436,2,0,0.67,0.94
27002440,2,2,1.33,0.94
27002441,1,0,0.33,0.47
27002554,1,1,0.67,0.47
27002555,4,4,2.67,1.89
27002558,7,1,2.67,3.09
27002559,1,0,0.33,0.47
27002560,2,0,0.67,0.94
27002561,1,1,0.67,0.47
27002572,1,0,0.33,0.47
27002573,1,0,0.33,0.47
27002575,2,0,0.67,0.94
27002576,1,0,0.33,0.47
27002584,4,0,1.33,1.89
27002588,1,0,0.33,0.47
27002590,1,0,0.33,0.47
27030020,2,0,0.67,0.94
27100542,15,8,7.67,6.13
27200170,3,0,1.0,1.41
27200924,13,7,6.67,5.31
27200925,3,3,2.0,1.41
27200938,9,4,4.33,3.68
27201062,2,0,0.67,0.94
27210006,3,1,1.33,1.25
27240000,2,1,1.0,0.82
27300273,10,8,6.0,4.32
27300274,14,11,8.33,6.02
27300275,5,1,2.0,2.16
27300276,4,4,2.67,1.89
27300278,1,0,0.33,0.47
27300279,2,1,1.0,0.82
27300281,2,2,1.33,0.94
27300282,5,3,2.67,2.05
27400052,1,0,0.33,0.47
27400059,2,0,0.67,0.94
27400061,1,0,0.33,0.47
27400118,2,0,0.67,0.94
27400119,1,0,0.33,0.47
27400145,3,3,2.0,1.41
27400158,2,0,0.67,0.94
27400289,2,2,1.33,0.94
27400302,2,0,0.67,0.94
27400708,2,1,1.0,0.82
27400855,5,5,3.33,2.36
27401706,1,0,0.33,0.47
27401707,1,0,0.33,0.47
27410000,28,20,16.0,11.78
27410001,6,2,2.67,2.49
27410002,5,5,3.33,2.36
27410003,9,9,6.0,4.24
27410004,2,0,0.67,0.94
27410005,5,4,3.0,2.16
27410007,2,0,0.67,0.94
27410042,1,0,0.33,0.47
27410044,8,6,4.67,3.4
27410045,1,0,0.33,0.47
30000083,2,0,0.67,0.94
30000087,1,0,0.33,0.47
30000094,1,0,0.33,0.47
30001004,1,0,0.33,0.47
30010020,1,0,0.33,0.47
30010023,2,0,0.67,0.94
30010038,1,0,0.33,0.47
30011012,2,0,0.67,0.94
30011016,1,0,0.33,0.47
30011032,1,0,0.33,0.47
30011088,1,0,0.33,0.47
30011100,1,0,0.33,0.47
30012002,1,0,0.33,0.47
30014001,1,0,0.33,0.47
30020018,1,0,0.33,0.47
30030002,1,0,0.33,0.47
30102002,1,0,0.33,0.47
30103006,1,0,0.33,0.47
30133003,1,0,0.33,0.47
30141008,2,1,1.0,0.82
30161060,1,0,0.33,0.47
30165004,1,0,0.33,0.47
30165005,1,0,0.33,0.47
30166013,2,0,0.67,0.94
30166014,1,0,0.33,0.47
30167005,1,0,0.33,0.47
30167007,1,0,0.33,0.47
30168005,1,0,0.33,0.47
30170011,1,0,0.33,0.47
30171006,1,0,0.33,0.47
30175021,1,0,0.33,0.47
30175023,1,0,0.33,0.47
30302004,1,0,0.33,0.47
30304013,1,0,0.33,0.47
30304018,2,0,0.67,0.94
30304027,1,0,0.33,0.47
30308012,1,0,0.33,0.47
30320004,2,0,0.67,0.94
30320008,1,0,0.33,0.47
30320009,1,0,0.33,0.47
30321004,3,2,1.67,1.25
30321007,1,1,0.67,0.47
30321008,1,0,0.33,0.47
30323001,3,2,1.67,1.25
30330004,1,0,0.33,0.47
30331005,1,0,0.33,0.47
30334046,1,0,0.33,0.47
30335006,1,1,0.67,0.47
30335010,1,0,0.33,0.47
30335030,1,0,0.33,0.47
30335045,1,0,0.33,0.47
30336007,1,0,0.33,0.47
30338004,1,0,0.33,0.47
30338006,1,0,0.33,0.47
30338013,1,0,0.33,0.47
30348004,1,0,0.33,0.47
30348029,1,0,0.33,0.47
30348044,1,0,0.33,0.47
30351007,1,0,0.33,0.47
30351010,1,0,0.33,0.47
30356016,1,0,0.33,0.47
30364004,2,1,1.0,0.82
30365012,1,0,0.33,0.47
30365021,3,0,1.0,1.41
30380001,8,7,5.0,3.56
30380002,57,46,34.33,24.69
30380003,82,72,51.33,36.53
30421006,1,0,0.33,0.47
30446001,1,0,0.33,0.47
30447003,1,0,0.33,0.47
30448015,1,0,0.33,0.47
30448016,1,0,0.33,0.47
30448017,1,0,0.33,0.47
30448023,1,0,0.33,0.47
30448030,1,0,0.33,0.47
30451046,1,0,0.33,0.47
30500013,1,0,0.33,0.47
30500024,1,0,0.33,0.47
30500027,1,0,0.33,0.47
30503001,1,0,0.33,0.47
30504004,1,0,0.33,0.47
30504008,1,0,0.33,0.47
30510013,1,0,0.33,0.47
30510016,1,0,0.33,0.47
30511006,1,0,0.33,0.47
30512011,1,0,0.33,0.47
30512012,1,0,0.33,0.47
30512034,1,0,0.33,0.47
30514009,1,0,0.33,0.47
30514028,1,0,0.33,0.47
30515011,1,0,0.33,0.47
30515015,1,0,0.33,0.47
30522023,1,0,0.33,0.47
30522062,1,0,0.33,0.47
30522066,1,0,0.33,0.47
30530047,1,0,0.33,0.47
30534006,1,0,0.33,0.47
30600006,1,0,0.33,0.47
30600017,1,0,0.33,0.47
30604040,1,0,0.33,0.47
30611014,1,0,0.33,0.47
30612004,1,0,0.33,0.47
30634014,2,0,0.67,0.94
30643024,1,0,0.33,0.47
30701033,1,1,0.67,0.47
30710015,1,0,0.33,0.47
30710041,1,0,0.33,0.47
30710046,1,0,0.33,0.47
30710095,1,0,0.33,0.47
30710100,1,0,0.33,0.47
30723007,1,0,0.33,0.47
30803005,1,0,0.33,0.47
30804009,1,0,0.33,0.47
30810011,1,0,0.33,0.47
30810020,1,0,0.33,0.47
30816011,1,0,0.33,0.47
30820025,1,0,0.33,0.47
30820027,1,0,0.33,0.47
30821004,1,0,0.33,0.47
30821015,1,0,0.33,0.47
30821022,1,0,0.33,0.47
30821027,1,0,0.33,0.47
30822046,1,0,0.33,0.47
30825018,1,0,0.33,0.47
30903056,1,0,0.33,0.47
31001020,1,0,0.33,0.47
31001028,1,0,0.33,0.47
31001065,1,0,0.33,0.47
31001078,1,0,0.33,0.47
31002011,1,0,0.33,0.47
31003009,2,0,0.67,0.94
31003012,1,0,0.33,0.47
31003027,1,0,0.33,0.47
31004032,1,0,0.33,0.47
31004033,1,0,0.33,0.47
31011000,1,0,0.33,0.47
31014016,1,0,0.33,0.47
31015006,1,0,0.33,0.47
31017012,1,0,0.33,0.47
31017021,1,0,0.33,0.47
31020003,1,0,0.33,0.47
31021008,1,0,0.33,0.47
31021022,1,0,0.33,0.47
31023008,1,0,0.33,0.47
31024031,1,0,0.33,0.47
31024075,1,0,0.33,0.47
31042000,1,0,0.33,0.47
31042001,1,0,0.33,0.47
31042018,1,0,0.33,0.47
31043005,1,0,0.33,0.47
31133007,1,0,0.33,0.47
32030024,1,0,0.33,0.47
32030035,1,0,0.33,0.47
32043008,1,0,0.33,0.47
32110007,2,0,0.67,0.94
32214004,1,0,0.33,0.47
32301005,1,0,0.33,0.47
32315012,1,0,0.33,0.47
32322041,1,0,0.33,0.47
32323014,1,0,0.33,0.47
32324069,1,0,0.33,0.47
32325273,1,0,0.33,0.47
32325274,1,0,0.33,0.47
32403027,1,0,0.33,0.47
32403030,1,0,0.33,0.47
32403042,1,0,0.33,0.47
32416009,5,2,2.33,2.05
32823014,1,0,0.33,0.47
33004020,1,0,0.33,0.47
33006017,1,0,0.33,0.47
33016056,1,0,0.33,0.47
33016121,1,0,0.33,0.47
33026012,1,0,0.33,0.47
33026015,1,0,0.33,0.47
33026016,3,0,1.0,1.41
33060008,1,0,0.33,0.47
33060009,2,0,0.67,0.94
33060010,1,0,0.33,0.47
33060017,1,0,0.33,0.47
33060018,1,0,0.33,0.47
33060024,1,0,0.33,0.47
33060052,1,0,0.33,0.47
34023002,1,0,0.33,0.47
34023007,1,0,0.33,0.47
34030015,1,0,0.33,0.47
34100010,1,0,0.33,0.47
34101007,1,0,0.33,0.47
34101037,1,0,0.33,0.47
34101060,1,0,0.33,0.47
34101223,1,0,0.33,0.47
34104009,2,0,0.67,0.94
34110031,1,0,0.33,0.47
34120008,1,0,0.33,0.47
34121104,1,0,0.33,0.47
34121133,1,0,0.33,0.47
34121136,1,0,0.33,0.47
34150002,1,0,0.33,0.47
34150006,1,0,0.33,0.47
34200019,1,0,0.33,0.47
34204001,1,0,0.33,0.47
34204002,1,0,0.33,0.47
34204154,1,0,0.33,0.47
34212008,1,0,0.33,0.47
34213024,2,1,1.0,0.82
34220004,1,0,0.33,0.47
34220017,1,0,0.33,0.47
34225006,1,0,0.33,0.47
34225007,1,0,0.33,0.47
34225051,1,1,0.67,0.47
34225082,1,1,0.67,0.47
34240027,1,0,0.33,0.47
34240031,1,0,0.33,0.47
34304010,2,0,0.67,0.94
34356010,1,0,0.33,0.47
34363011,2,0,0.67,0.94
34511057,1,0,0.33,0.47
34513081,1,0,0.33,0.47
34514050,1,0,0.33,0.47
34617015,1,0,0.33,0.47
34621037,1,1,0.67,0.47
36010027,1,0,0.33,0.47
36020006,1,0,0.33,0.47
36020019,1,0,0.33,0.47
36020037,1,0,0.33,0.47
36020038,1,0,0.33,0.47
36020041,1,0,0.33,0.47
36025007,1,0,0.33,0.47
36030033,1,0,0.33,0.47
36035002,1,0,0.33,0.47
40000667,1,1,0.67,0.47
40000675,2,0,0.67,0.94
40000676,1,0,0.33,0.47
40000678,1,0,0.33,0.47
40000694,1,1,0.67,0.47
