c,c_i_agg_count_unique_max,c_i_agg_count_unique_median,c_i_agg_count_unique_mean,c_i_agg_count_unique_std
30364,1,1,0.6666666666666666,0.4714045207910317
30365,2,0,0.6666666666666666,0.9428090415820634
30380,3,3,2.0,1.4142135623730951
30421,1,0,0.3333333333333333,0.4714045207910317
30446,1,0,0.3333333333333333,0.4714045207910317
30447,1,0,0.3333333333333333,0.4714045207910317
30448,3,2,1.6666666666666667,1.247219128924647
30451,1,0,0.3333333333333333,0.4714045207910317
30500,2,1,1.0,0.816496580927726
30503,1,0,0.3333333333333333,0.4714045207910317
30504,1,1,0.6666666666666666,0.4714045207910317
30510,2,0,0.6666666666666666,0.9428090415820634
30511,1,0,0.3333333333333333,0.4714045207910317
30512,2,1,1.0,0.816496580927726
30514,2,0,0.6666666666666666,0.9428090415820634
30515,2,0,0.6666666666666666,0.9428090415820634
30522,3,0,1.0,1.4142135623730951
30530,1,0,0.3333333333333333,0.4714045207910317
30534,1,0,0.3333333333333333,0.4714045207910317
30600,1,1,0.6666666666666666,0.4714045207910317
30604,1,0,0.3333333333333333,0.4714045207910317
30611,1,0,0.3333333333333333,0.4714045207910317
30612,1,0,0.3333333333333333,0.4714045207910317
30634,1,0,0.3333333333333333,0.4714045207910317
30643,1,0,0.3333333333333333,0.4714045207910317
30701,1,1,0.6666666666666666,0.4714045207910317
30710,3,2,1.6666666666666667,1.247219128924647
30723,1,0,0.3333333333333333,0.4714045207910317
30803,1,0,0.3333333333333333,0.4714045207910317
30804,1,0,0.3333333333333333,0.4714045207910317
30810,1,1,0.6666666666666666,0.4714045207910317
30816,1,0,0.3333333333333333,0.4714045207910317
30820,2,0,0.6666666666666666,0.9428090415820634
30821,3,1,1.3333333333333333,1.247219128924647
30822,1,0,0.3333333333333333,0.4714045207910317
30825,1,0,0.3333333333333333,0.4714045207910317
30903,1,0,0.3333333333333333,0.4714045207910317
31001,2,2,1.3333333333333333,0.9428090415820634
31002,1,0,0.3333333333333333,0.4714045207910317
31003,3,0,1.0,1.4142135623730951
31004,1,1,0.6666666666666666,0.4714045207910317
31011,1,0,0.3333333333333333,0.4714045207910317
31014,1,0,0.3333333333333333,0.4714045207910317
31015,1,0,0.3333333333333333,0.4714045207910317
31017,2,0,0.6666666666666666,0.9428090415820634
31020,1,0,0.3333333333333333,0.4714045207910317
31021,2,0,0.6666666666666666,0.9428090415820634
31023,1,0,0.3333333333333333,0.4714045207910317
31024,2,0,0.6666666666666666,0.9428090415820634
31042,3,0,1.0,1.4142135623730951
31043,1,0,0.3333333333333333,0.4714045207910317
31133,1,0,0.3333333333333333,0.4714045207910317
32030,2,0,0.6666666666666666,0.9428090415820634
32043,1,0,0.3333333333333333,0.4714045207910317
32110,1,0,0.3333333333333333,0.4714045207910317
32214,1,0,0.3333333333333333,0.4714045207910317
32301,1,0,0.3333333333333333,0.4714045207910317
32315,1,0,0.3333333333333333,0.4714045207910317
32322,1,0,0.3333333333333333,0.4714045207910317
32323,1,0,0.3333333333333333,0.4714045207910317
32324,1,0,0.3333333333333333,0.4714045207910317
32325,1,1,0.6666666666666666,0.4714045207910317
32403,2,1,1.0,0.816496580927726
32416,1,1,0.6666666666666666,0.4714045207910317
32823,1,0,0.3333333333333333,0.4714045207910317
33004,1,0,0.3333333333333333,0.4714045207910317
33006,1,0,0.3333333333333333,0.4714045207910317
33016,1,1,0.6666666666666666,0.4714045207910317
33026,3,0,1.0,1.4142135623730951
33060,4,3,2.3333333333333335,1.699673171197595
34023,1,1,0.6666666666666666,0.4714045207910317
34030,1,0,0.3333333333333333,0.4714045207910317
34100,1,0,0.3333333333333333,0.4714045207910317
34101,3,1,1.3333333333333333,1.247219128924647
34104,1,0,0.3333333333333333,0.4714045207910317
34110,1,0,0.3333333333333333,0.4714045207910317
34120,1,0,0.3333333333333333,0.4714045207910317
34121,2,1,1.0,0.816496580927726
34150,2,0,0.6666666666666666,0.9428090415820634
34200,1,0,0.3333333333333333,0.4714045207910317
34204,2,1,1.0,0.816496580927726
34212,1,0,0.3333333333333333,0.4714045207910317
34213,1,1,0.6666666666666666,0.4714045207910317
34220,2,0,0.6666666666666666,0.9428090415820634
34225,3,3,2.0,1.4142135623730951
34240,1,1,0.6666666666666666,0.4714045207910317
34304,1,0,0.3333333333333333,0.4714045207910317
34356,1,0,0.3333333333333333,0.4714045207910317
34363,1,0,0.3333333333333333,0.4714045207910317
34511,1,0,0.3333333333333333,0.4714045207910317
34513,1,0,0.3333333333333333,0.4714045207910317
34514,1,0,0.3333333333333333,0.4714045207910317
34617,1,0,0.3333333333333333,0.4714045207910317
34621,1,1,0.6666666666666666,0.4714045207910317
36010,1,0,0.3333333333333333,0.4714045207910317
36020,4,1,1.6666666666666667,1.699673171197595
36025,1,0,0.3333333333333333,0.4714045207910317
36030,1,0,0.3333333333333333,0.4714045207910317
36035,1,0,0.3333333333333333,0.4714045207910317
40000,4,3,2.3333333333333335,1.699673171197595
