u,b,u_b_count_all,u_b_count_2,u_b_count_3,u_b_count_4,u_b_amount_all,u_b_amount_2,u_b_amount_3,u_b_amount_4,u_count_all,u_count_2,u_count_3,u_count_4,u_amount_all,u_amount_2,u_amount_3,u_amount_4,b_count_all,b_count_2,b_count_3,b_count_4,b_amount_all,b_amount_2,b_amount_3,b_amount_4,u_b_count_unique_all,u_b_count_unique_2,u_b_count_unique_3,u_b_count_unique_4,b_user_all,b_user_2,b_user_3,b_user_4,b_agg_count_max,b_agg_count_median,b_agg_count_mean,b_agg_count_std,b_agg_amount_max,b_agg_amount_median,b_agg_amount_mean,b_agg_amount_std,u_b_agg_count_max,u_b_agg_count_median,u_b_agg_count_mean,u_b_agg_count_std,u_b_agg_amount_max,u_b_agg_amount_median,u_b_agg_amount_mean,u_b_agg_amount_std,u_agg_count_max,u_agg_count_median,u_agg_count_mean,u_agg_count_std,u_agg_amount_max,u_agg_amount_median,u_agg_amount_mean,u_agg_amount_std,u_b_agg_count_unique_max,u_b_agg_count_unique_median,u_b_agg_count_unique_mean,u_b_agg_count_unique_std,b_agg_user_max,b_agg_user_max_median,b_agg_user_max_mean,b_agg_user_max_std,b_user_agg_count_mean,b_user_agg_count_std,b_user_agg_count_max,b_user_agg_count_median,b_user_agg_amount_mean,b_user_agg_amount_std,b_user_agg_amount_max,b_user_agg_amount_median,u_b_user_agg_count_mean,u_b_user_agg_count_std,u_b_user_agg_count_max,u_b_user_agg_count_median,u_b_user_agg_amount_mean,u_b_user_agg_amount_std,u_b_user_agg_amount_max,u_b_user_agg_amount_median,tag
2900000164567,14032.0,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,19.0,5.0,9.0,5.0,186.3,54.2,83.0,49.1,13,6,5,4,14,4,8,3,9.0,5.0,6.333333333333332,1.8856180831641267,83.0,54.2,62.1,14.924476540234165,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.633333333333333,5.138309276622246,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,8.0,4.0,5.0,2.16,1.36,0.81,4,1,13.31,11.14,50.0,10.9,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,14126.0,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,12.0,5.0,5.0,2.0,75.89999999999998,20.8,27.5,27.6,13,6,5,4,10,4,5,1,5.0,5.0,4.0,1.4142135623730951,27.6,27.5,25.3,3.1822423959633666,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,5.0,4.0,3.33,1.7,1.2,0.4,2,1,7.59,8.04,27.6,4.5,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,14149.0,5.0,0.0,3.0,2.0,49.5,0.0,29.700000000000006,19.8,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,7.0,2.0,3.0,2.0,64.6,15.1,29.700000000000006,19.8,13,6,5,4,3,2,1,1,3.0,2.0,2.333333333333333,0.4714045207910317,29.70000000000001,19.8,21.53333333333333,6.085136718997276,3.0,2.0,1.6666666666666667,1.247219128924647,29.70000000000001,19.8,16.500000000000004,12.34746937635401,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,2.0,1.0,1.33,0.47,2.33,1.89,5,1,21.53,19.87,49.5,9.9,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,14213.0,2.0,1.0,1.0,0.0,3.6,1.8,1.8,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,12.0,1.0,4.0,7.0,33.0,1.8,13.8,17.4,13,6,5,4,10,1,3,7,7.0,4.0,4.0,2.449489742783178,17.4,13.8,11.0,6.669332800213226,1.0,1.0,0.6666666666666666,0.4714045207910317,1.8,1.8,1.2,0.8485281374238571,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,7.0,3.0,3.67,2.49,1.2,0.4,2,1,3.3,1.48,6.0,3.0,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,14265.0,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,39.0,10.0,9.0,20.0,144.5,40.2,36.1,68.2,13,6,5,4,21,6,5,13,20.0,10.0,13.0,4.966554808583781,68.2,40.2,48.16666666666666,14.264252132126973,1.0,0.0,0.3333333333333333,0.4714045207910317,6.5,0.0,2.1666666666666665,3.064129385141706,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,13.0,6.0,8.0,3.56,1.86,1.25,5,1,6.88,5.35,23.5,5.0,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,14291.0,1.0,0.0,1.0,0.0,11.6,0.0,11.6,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,7.0,4.0,3.0,0.0,62.4,27.000000000000004,35.4,0.0,13,6,5,4,5,3,2,0,4.0,3.0,2.333333333333333,1.699673171197595,35.4,27.000000000000004,20.8,15.102317702922289,1.0,0.0,0.3333333333333333,0.4714045207910317,11.6,0.0,3.8666666666666663,5.468292441175966,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,3.0,2.0,1.67,1.25,1.4,0.49,2,1,12.48,7.3,23.8,11.6,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,14615.0,2.0,2.0,0.0,0.0,15.98,15.98,0.0,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,5.0,3.0,1.0,1.0,40.47000000000001,20.48,12.0,7.99,13,6,5,4,4,2,1,1,3.0,1.0,1.6666666666666667,0.9428090415820634,20.48,12.0,13.490000000000002,5.206732820749176,2.0,0.0,0.6666666666666666,0.9428090415820634,15.98,0.0,5.326666666666667,7.5330442422406865,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,2.0,1.0,1.33,0.47,1.25,0.43,2,1,10.12,4.3,15.98,12.0,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,15060.0,1.0,0.0,1.0,0.0,9.8,0.0,9.8,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,41.63399999999999,32.634,7.0,2.0,596.0999999999998,434.5,122.2,39.4,13,6,5,4,29,22,6,2,32.634,7.0,13.878,13.41865994302958,434.5,122.2,198.7,170.12777551005595,1.0,0.0,0.3333333333333333,0.4714045207910317,9.8,0.0,3.266666666666667,4.6197643037521114,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,22.0,6.0,10.0,8.64,1.45,0.67,3,1,20.56,11.49,57.0,19.8,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,30131.0,2.0,2.0,0.0,0.0,22.8,22.8,0.0,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,3.0,2.0,1.0,0.0,28.6,22.8,5.8,0.0,13,6,5,4,2,1,1,0,2.0,1.0,1.0,0.8164965809277259,22.8,5.8,9.533333333333333,9.675168674958018,2.0,0.0,0.6666666666666666,0.9428090415820634,22.8,0.0,7.6,10.748023074035522,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,1.0,1.0,0.67,0.47,1.5,0.5,2,2,14.3,8.5,22.8,22.8,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000164567,30170.0,1.0,1.0,0.0,0.0,2.5,2.5,0.0,0.0,20.956000000000003,8.0,7.0,5.956,155.1,54.08,63.8,37.22,48.0,23.0,11.0,14.0,497.49999999999983,268.40000000000003,94.2,134.9,13,6,5,4,37,17,9,12,23.0,14.0,16.0,5.0990195135927845,268.40000000000003,134.9,165.83333333333334,74.40458468550325,1.0,0.0,0.3333333333333333,0.4714045207910317,2.5,0.0,0.8333333333333334,1.1785113019775793,8.0,7.0,6.985333333333332,0.8345239494599432,63.8,54.08,51.7,10.980965349184924,6,5,5.0,0.8164965809277259,17.0,12.0,12.67,3.3,1.3,0.51,3,1,13.45,10.47,45.7,11.9,1.82,1.19,5,1,13.25,12.76,49.5,9.8,0.0
2900000177079,10087.0,1.0,1.0,0.0,0.0,7.5,7.5,0.0,0.0,15.082000000000004,10.334,3.374,1.374,172.82000000000005,97.36,44.07,31.39,1.0,1.0,0.0,0.0,7.5,7.5,0.0,0.0,21,12,6,3,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.5,0.0,2.5,3.5355339059327378,1.0,0.0,0.3333333333333333,0.4714045207910317,7.5,0.0,2.5,3.5355339059327378,10.334000000000001,3.3739999999999997,5.027333333333334,3.840185180720094,97.36,44.07,57.60666666666666,28.582526519225386,12,6,7.0,3.741657386773941,1.0,0.0,0.33,0.47,1.0,0.0,1,1,7.5,0.0,7.5,7.5,1.5,0.5,2,2,5.0,2.5,7.5,7.5,0.0
2900000177079,14230.0,2.0,2.0,0.0,0.0,2.5,2.5,0.0,0.0,15.082000000000004,10.334,3.374,1.374,172.82000000000005,97.36,44.07,31.39,16.0,14.0,0.0,2.0,20.2,17.7,0.0,2.5,21,12,6,3,7,5,0,2,14.0,2.0,5.333333333333333,6.18241233033047,17.7,2.5,6.7333333333333325,7.821480394116932,2.0,0.0,0.6666666666666666,0.9428090415820634,2.5,0.0,0.8333333333333334,1.1785113019775793,10.334000000000001,3.3739999999999997,5.027333333333334,3.840185180720094,97.36,44.07,57.60666666666666,28.582526519225386,12,6,7.0,3.741657386773941,5.0,2.0,2.33,2.05,2.0,0.76,3,2,2.89,1.32,5.2,2.6,1.5,0.5,2,2,5.0,2.5,7.5,7.5,0.0
2900000178106,11133.0,1.0,0.0,0.0,1.0,13.5,0.0,0.0,13.5,351.4980000000001,0.0,329.922,21.576,220.01,0.0,94.75,125.26,3.0,1.0,0.0,2.0,29.9,6.5,0.0,23.4,23,0,12,12,3,1,0,2,2.0,1.0,1.0,0.8164965809277259,23.4,6.5,9.966666666666667,9.862499119842235,1.0,0.0,0.3333333333333333,0.4714045207910317,13.5,0.0,4.5,6.363961030678928,329.92199999999997,21.576,117.166,150.69885554973538,125.26,94.75,73.33666666666666,53.33176060181109,12,12,8.0,5.656854249492381,2.0,1.0,1.0,0.82,1.0,0.0,1,1,9.97,2.86,13.5,9.9,1.17,0.37,2,1,13.05,10.56,34.8,10.9,0.0
2900000178106,14032.0,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0,351.4980000000001,0.0,329.922,21.576,220.01,0.0,94.75,125.26,19.0,5.0,9.0,5.0,186.3,54.2,83.0,49.1,23,0,12,12,14,4,8,3,9.0,5.0,6.333333333333332,1.8856180831641267,83.0,54.2,62.1,14.924476540234165,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.633333333333333,5.138309276622246,329.92199999999997,21.576,117.166,150.69885554973538,125.26,94.75,73.33666666666666,53.33176060181109,12,12,8.0,5.656854249492381,8.0,4.0,5.0,2.16,1.36,0.81,4,1,13.31,11.14,50.0,10.9,1.17,0.37,2,1,13.05,10.56,34.8,10.9,0.0
2900000178106,14098.0,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9,351.4980000000001,0.0,329.922,21.576,220.01,0.0,94.75,125.26,39.0,10.0,16.0,13.0,350.87,93.8,130.28,126.79000000000002,23,0,12,12,30,9,12,12,16.0,13.0,13.0,2.449489742783178,130.28,126.79000000000002,116.95666666666666,16.436107270951428,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831213,329.92199999999997,21.576,117.166,150.69885554973538,125.26,94.75,73.33666666666666,53.33176060181109,12,12,8.0,5.656854249492381,12.0,12.0,11.0,1.41,1.3,0.64,3,1,11.7,6.21,29.6,9.9,1.17,0.37,2,1,13.05,10.56,34.8,10.9,0.0
2900000178106,15012.0,12.0,0.0,6.0,6.0,34.8,0.0,17.4,17.4,351.4980000000001,0.0,329.922,21.576,220.01,0.0,94.75,125.26,649.0,228.0,227.0,194.0,2632.480000000005,812.3999999999997,1113.6099999999997,706.4699999999992,23,0,12,12,117,48,51,47,228.0,227.0,216.33333333333331,15.797327481430381,1113.6099999999997,812.3999999999997,877.4933333333328,172.46951698456436,6.0,6.0,4.0,2.8284271247461903,17.4,17.4,11.6,8.202438661763951,329.92199999999997,21.576,117.166,150.69885554973538,125.26,94.75,73.33666666666666,53.33176060181109,12,12,8.0,5.656854249492381,51.0,48.0,48.67,1.7,2.21,2.04,18,1,22.5,21.95,165.3,16.8,1.17,0.37,2,1,13.05,10.56,34.8,10.9,0.0
2900000178106,15631.0,6.0,0.0,0.0,6.0,9.0,0.0,0.0,9.0,351.4980000000001,0.0,329.922,21.576,220.01,0.0,94.75,125.26,1074.0,98.0,168.0,808.0,2568.0000000000005,256.0,390.79999999999984,1921.200000000001,23,0,12,12,56,20,24,24,808.0,168.0,358.0,319.4787421201396,1921.200000000001,390.79999999999984,856.0000000000003,755.2178670202841,6.0,0.0,2.0,2.8284271247461903,9.0,0.0,3.0,4.242640687119285,329.92199999999997,21.576,117.166,150.69885554973538,125.26,94.75,73.33666666666666,53.33176060181109,12,12,8.0,5.656854249492381,24.0,24.0,22.67,1.89,2.07,1.92,14,2,45.86,214.72,1632.3,13.2,1.17,0.37,2,1,13.05,10.56,34.8,10.9,0.0
2900000178106,30248.0,1.0,0.0,0.0,1.0,0.2,0.0,0.0,0.2,351.4980000000001,0.0,329.922,21.576,220.01,0.0,94.75,125.26,566.0,193.0,182.0,191.0,128.70000000000036,45.99999999999997,40.49999999999998,42.200000000000045,23,0,12,12,244,127,133,129,193.0,191.0,188.66666666666663,4.784233364802442,45.99999999999997,42.200000000000045,42.9,2.299275248130728,1.0,0.0,0.3333333333333333,0.4714045207910317,0.2,0.0,0.06666666666666668,0.09428090415820636,329.92199999999997,21.576,117.166,150.69885554973538,125.26,94.75,73.33666666666666,53.33176060181109,12,12,8.0,5.656854249492381,133.0,129.0,129.67,2.49,2.22,1.5,9,2,0.53,0.38,2.3,0.4,1.17,0.37,2,1,13.05,10.56,34.8,10.9,0.0
2900000179417,10706.0,1.0,0.0,0.0,1.0,16.8,0.0,0.0,16.8,13.154000000000002,1.0,7.154,5.0,318.5900000000001,52.9,194.49,71.2,75.0,20.0,10.0,45.0,902.1999999999992,250.60000000000008,104.0,547.6000000000003,9,1,5,3,36,16,8,15,45.0,20.0,25.0,14.719601443879744,547.6000000000003,250.60000000000008,300.73333333333335,184.53591038662975,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,7.154,5.0,4.384666666666667,2.5497588557003232,194.49,71.2,106.19666666666667,62.87822640275054,5,3,3.0,1.6329931618554518,16.0,15.0,13.0,3.56,1.92,2.66,16,1,25.06,50.36,303.6,13.8,1.5,0.76,3,1,39.42,18.88,69.9,47.2,1.0
2900000179417,11026.0,1.0,0.0,1.0,0.0,69.9,0.0,69.9,0.0,13.154000000000002,1.0,7.154,5.0,318.5900000000001,52.9,194.49,71.2,14.0,2.0,4.0,8.0,311.2,57.8,108.8,144.6,9,1,5,3,11,2,3,7,8.0,4.0,4.666666666666667,2.494438257849294,144.6,108.8,103.73333333333332,35.61660037429488,1.0,0.0,0.3333333333333333,0.4714045207910317,69.9,0.0,23.3,32.95117600329312,7.154,5.0,4.384666666666667,2.5497588557003232,194.49,71.2,106.19666666666667,62.87822640275054,5,3,3.0,1.6329931618554518,7.0,3.0,4.0,2.16,1.27,0.45,2,1,28.29,19.06,69.9,26.9,1.5,0.76,3,1,39.42,18.88,69.9,47.2,0.0
2900000179417,14354.0,1.0,1.0,0.0,0.0,52.9,52.9,0.0,0.0,13.154000000000002,1.0,7.154,5.0,318.5900000000001,52.9,194.49,71.2,14.0,5.0,5.0,4.0,582.5999999999998,239.4,237.1,106.1,9,1,5,3,13,5,5,4,5.0,5.0,4.666666666666667,0.4714045207910317,239.4,237.1,194.2,62.30318343926471,1.0,0.0,0.3333333333333333,0.4714045207910317,52.9,0.0,17.633333333333333,24.937299149845572,7.154,5.0,4.384666666666667,2.5497588557003232,194.49,71.2,106.19666666666667,62.87822640275054,5,3,3.0,1.6329931618554518,5.0,5.0,4.67,0.47,1.08,0.27,2,1,44.82,19.57,89.9,36.5,1.5,0.76,3,1,39.42,18.88,69.9,47.2,0.0
2900000179417,15094.0,3.0,0.0,3.0,0.0,47.2,0.0,47.2,0.0,13.154000000000002,1.0,7.154,5.0,318.5900000000001,52.9,194.49,71.2,1027.0,379.0,364.0,284.0,5613.769999999999,2155.88,1756.63,1701.2600000000007,9,1,5,3,140,55,67,58,379.0,364.0,342.3333333333333,41.69998667732268,2155.88,1756.63,1871.256666666667,202.52455099457816,3.0,0.0,1.0,1.4142135623730951,47.2,0.0,15.733333333333334,22.250293381336693,7.154,5.0,4.384666666666667,2.5497588557003232,194.49,71.2,106.19666666666667,62.87822640275054,5,3,3.0,1.6329931618554518,67.0,58.0,60.0,5.1,2.01,1.69,11,1,40.1,44.86,276.0,23.6,1.5,0.76,3,1,39.42,18.88,69.9,47.2,0.0
2900000179417,15123.0,3.0,0.0,0.0,3.0,28.8,0.0,0.0,28.8,13.154000000000002,1.0,7.154,5.0,318.5900000000001,52.9,194.49,71.2,42.0,17.0,8.0,17.0,710.0,242.5,153.3,314.2,9,1,5,3,20,8,5,10,17.0,17.0,14.0,4.242640687119285,314.2,242.5,236.66666666666663,65.81652950099658,3.0,0.0,1.0,1.4142135623730951,28.8,0.0,9.6,13.576450198781714,7.154,5.0,4.384666666666667,2.5497588557003232,194.49,71.2,106.19666666666667,62.87822640275054,5,3,3.0,1.6329931618554518,10.0,8.0,7.67,2.05,1.85,1.65,7,1,35.5,35.37,148.0,22.9,1.5,0.76,3,1,39.42,18.88,69.9,47.2,0.0
2900000179417,30216.0,1.0,0.0,1.0,0.0,20.9,0.0,20.9,0.0,13.154000000000002,1.0,7.154,5.0,318.5900000000001,52.9,194.49,71.2,20.0,11.0,3.0,6.0,470.79999999999984,308.99999999999994,71.39999999999998,90.4,9,1,5,3,16,9,2,6,11.0,6.0,6.666666666666668,3.2998316455372216,308.99999999999994,90.4,156.9333333333333,107.80678189345149,1.0,0.0,0.3333333333333333,0.4714045207910317,20.9,0.0,6.966666666666666,9.852354484532562,7.154,5.0,4.384666666666667,2.5497588557003232,194.49,71.2,106.19666666666667,62.87822640275054,5,3,3.0,1.6329931618554518,9.0,6.0,5.67,2.87,1.25,0.56,3,1,29.42,37.26,159.0,14.9,1.5,0.76,3,1,39.42,18.88,69.9,47.2,0.0
2900000192492,10010.0,1.0,1.0,0.0,0.0,47.0,47.0,0.0,0.0,49.098,31.548,17.55,0.0,267.25,200.57,66.67999999999999,0.0,1.0,1.0,0.0,0.0,47.0,47.0,0.0,0.0,13,8,6,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,47.0,0.0,15.666666666666664,22.15601247717849,1.0,0.0,0.3333333333333333,0.4714045207910317,47.0,0.0,15.666666666666664,22.15601247717849,31.548000000000002,17.55,16.366,12.906599552167098,200.57,66.67999999999999,89.08333333333331,83.40069237655578,8,6,4.666666666666667,3.39934634239519,1.0,0.0,0.33,0.47,1.0,0.0,1,1,47.0,0.0,47.0,47.0,2.0,1.0,4,2,33.5,29.98,91.0,29.8,0.0
2900000192492,10045.0,2.0,2.0,0.0,0.0,26.700000000000006,26.700000000000006,0.0,0.0,49.098,31.548,17.55,0.0,267.25,200.57,66.67999999999999,0.0,14.0,10.0,2.0,2.0,133.60000000000002,116.4,11.2,6.0,13,8,6,0,9,6,2,2,10.0,2.0,4.666666666666667,3.771236166328253,116.4,11.2,44.53333333333334,50.86172977352969,2.0,0.0,0.6666666666666666,0.9428090415820634,26.70000000000001,0.0,8.900000000000002,12.586500705120551,31.548000000000002,17.55,16.366,12.906599552167098,200.57,66.67999999999999,89.08333333333331,83.40069237655578,8,6,4.666666666666667,3.39934634239519,6.0,2.0,3.33,1.89,1.56,0.68,3,1,14.84,9.58,34.9,11.8,2.0,1.0,4,2,33.5,29.98,91.0,29.8,0.0
2900000192492,10062.0,1.0,1.0,0.0,0.0,5.9,5.9,0.0,0.0,49.098,31.548,17.55,0.0,267.25,200.57,66.67999999999999,0.0,34.0,12.0,9.0,13.0,145.2,54.00000000000001,46.2,45.00000000000002,13,8,6,0,23,10,9,9,13.0,12.0,11.333333333333336,1.699673171197595,54.00000000000001,46.2,48.40000000000001,3.989987468651997,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.7812866726670866,31.548000000000002,17.55,16.366,12.906599552167098,200.57,66.67999999999999,89.08333333333331,83.40069237655578,8,6,4.666666666666667,3.39934634239519,10.0,9.0,9.33,0.47,1.48,1.1,6,1,6.31,4.77,21.6,5.9,2.0,1.0,4,2,33.5,29.98,91.0,29.8,0.0
2900000192492,10133.0,4.0,4.0,0.0,0.0,91.0,91.0,0.0,0.0,49.098,31.548,17.55,0.0,267.25,200.57,66.67999999999999,0.0,6.0,5.0,1.0,0.0,532.0,407.0,125.0,0.0,13,8,6,0,3,2,1,0,5.0,1.0,2.0,2.160246899469287,407.0,125.0,177.33333333333337,170.22795174575637,4.0,0.0,1.3333333333333333,1.8856180831641267,91.0,0.0,30.33333333333333,42.89781139198389,31.548000000000002,17.55,16.366,12.906599552167098,200.57,66.67999999999999,89.08333333333331,83.40069237655578,8,6,4.666666666666667,3.39934634239519,2.0,1.0,1.0,0.82,2.0,1.41,4,1,177.33,99.03,316.0,125.0,2.0,1.0,4,2,33.5,29.98,91.0,29.8,0.0
2900000192492,30248.0,2.0,1.0,1.0,0.0,0.6,0.3,0.3,0.0,49.098,31.548,17.55,0.0,267.25,200.57,66.67999999999999,0.0,566.0,193.0,182.0,191.0,128.70000000000036,45.99999999999997,40.49999999999998,42.200000000000045,13,8,6,0,244,127,133,129,193.0,191.0,188.66666666666663,4.784233364802442,45.99999999999997,42.200000000000045,42.9,2.299275248130728,1.0,1.0,0.6666666666666666,0.4714045207910317,0.3,0.3,0.2,0.1414213562373095,31.548000000000002,17.55,16.366,12.906599552167098,200.57,66.67999999999999,89.08333333333331,83.40069237655578,8,6,4.666666666666667,3.39934634239519,133.0,129.0,129.67,2.49,2.22,1.5,9,2,0.53,0.38,2.3,0.4,2.0,1.0,4,2,33.5,29.98,91.0,29.8,0.0
2900000192492,30833.0,2.0,0.0,2.0,0.0,29.8,0.0,29.8,0.0,49.098,31.548,17.55,0.0,267.25,200.57,66.67999999999999,0.0,15.0,11.0,4.0,0.0,386.59999999999985,322.0,64.6,0.0,13,8,6,0,13,10,3,0,11.0,4.0,5.0,4.546060565661952,322.0,64.6,128.86666666666667,139.08906818614068,2.0,0.0,0.6666666666666666,0.9428090415820634,29.8,0.0,9.933333333333334,14.047854719572744,31.548000000000002,17.55,16.366,12.906599552167098,200.57,66.67999999999999,89.08333333333331,83.40069237655578,8,6,4.666666666666667,3.39934634239519,10.0,3.0,4.33,4.19,1.15,0.36,2,1,29.74,43.37,179.0,19.8,2.0,1.0,4,2,33.5,29.98,91.0,29.8,0.0
2900000194298,15049.0,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0,9.0,0.0,9.0,0.0,18.9,0.0,18.9,0.0,3.0,0.0,2.0,1.0,66.69999999999999,0.0,38.8,27.9,2,0,2,0,3,0,2,1,2.0,1.0,1.0,0.8164965809277259,38.8,27.9,22.23333333333333,16.33897861624839,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.633333333333333,5.138309276622246,9.0,0.0,3.0,4.242640687119285,18.9,0.0,6.3,8.909545442950497,2,0,0.6666666666666666,0.9428090415820634,2.0,1.0,1.0,0.82,1.0,0.0,1,1,22.23,8.01,27.9,27.9,1.0,0.0,1,1,10.9,0.0,10.9,10.9,0.0
2900000203457,15052.0,4.0,0.0,0.0,4.0,10.8,0.0,0.0,10.8,170.743,0.0,0.0,170.743,263.92999999999995,0.0,0.0,263.92999999999995,416.0,89.0,160.0,167.0,2141.2000000000016,603.8,673.4999999999998,863.9000000000003,26,0,0,26,99,38,39,43,167.0,160.0,138.66666666666666,35.23571420527127,863.9000000000003,673.4999999999998,713.7333333333332,109.93041233232776,4.0,0.0,1.3333333333333333,1.8856180831641267,10.8,0.0,3.6,5.091168824543144,170.743,0.0,56.91433333333333,80.48902209342313,263.92999999999995,0.0,87.97666666666666,124.41779517237696,26,0,8.666666666666666,12.256517540566824,43.0,39.0,40.0,2.16,1.76,1.42,11,1,21.63,22.24,126.5,14.9,2.0,1.41,4,1,4.97,4.17,10.8,2.8,1.0
2900000203457,15094.0,1.0,0.0,0.0,1.0,2.8,0.0,0.0,2.8,170.743,0.0,0.0,170.743,263.92999999999995,0.0,0.0,263.92999999999995,1027.0,379.0,364.0,284.0,5613.769999999999,2155.88,1756.63,1701.2600000000007,26,0,0,26,140,55,67,58,379.0,364.0,342.3333333333333,41.69998667732268,2155.88,1756.63,1871.256666666667,202.52455099457816,1.0,0.0,0.3333333333333333,0.4714045207910317,2.8,0.0,0.9333333333333332,1.3199326582148887,170.743,0.0,56.91433333333333,80.48902209342313,263.92999999999995,0.0,87.97666666666666,124.41779517237696,26,0,8.666666666666666,12.256517540566824,67.0,58.0,60.0,5.1,2.01,1.69,11,1,40.1,44.86,276.0,23.6,2.0,1.41,4,1,4.97,4.17,10.8,2.8,1.0
2900000203457,31017.0,1.0,0.0,0.0,1.0,1.3,0.0,0.0,1.3,170.743,0.0,0.0,170.743,263.92999999999995,0.0,0.0,263.92999999999995,10.0,1.0,2.0,7.0,52.6,10.5,14.4,27.7,26,0,0,26,8,1,2,6,7.0,2.0,3.333333333333333,2.6246692913372702,27.7,14.4,17.53333333333333,7.3631213188128,1.0,0.0,0.3333333333333333,0.4714045207910317,1.3,0.0,0.43333333333333335,0.6128258770283412,170.743,0.0,56.91433333333333,80.48902209342313,263.92999999999995,0.0,87.97666666666666,124.41779517237696,26,0,8.666666666666666,12.256517540566824,6.0,2.0,3.0,2.16,1.25,0.43,2,1,6.58,3.19,10.5,8.9,2.0,1.41,4,1,4.97,4.17,10.8,2.8,0.0
2900000210790,10701.0,1.0,1.0,0.0,0.0,2.9,2.9,0.0,0.0,20.0,4.0,13.0,3.0,338.1,98.6,146.8,92.7,9.0,5.0,3.0,1.0,26.099999999999994,14.5,8.7,2.9,10,4,5,2,4,2,1,1,5.0,3.0,3.0,1.6329931618554518,14.5,8.7,8.7,4.735680169380811,1.0,0.0,0.3333333333333333,0.4714045207910317,2.9,0.0,0.9666666666666668,1.3670731102939917,13.0,4.0,6.666666666666668,4.496912521077348,146.8,98.6,112.7,24.23234752694561,5,4,3.6666666666666665,1.247219128924647,2.0,1.0,1.33,0.47,2.25,1.3,4,3,6.53,3.77,11.6,8.7,1.62,1.11,4,1,40.04,47.54,149.8,26.0,0.0
