i,i_agg_user_max,i_agg_user_max_median,i_agg_user_max_mean,i_agg_user_max_std
14820004,2,0,0.67,0.94
14820008,1,1,0.67,0.47
14820015,1,0,0.33,0.47
14820028,1,0,0.33,0.47
14821000,1,0,0.33,0.47
14822000,1,0,0.33,0.47
14822001,1,0,0.33,0.47
14822002,2,1,1.0,0.82
14822003,1,0,0.33,0.47
14822004,1,0,0.33,0.47
14822006,1,0,0.33,0.47
14822009,2,0,0.67,0.94
14822010,2,1,1.33,0.47
14822013,1,0,0.33,0.47
14823000,2,1,1.0,0.82
14826006,1,0,0.33,0.47
14826011,1,0,0.33,0.47
14826012,1,0,0.33,0.47
14826019,1,0,0.33,0.47
14826022,1,0,0.33,0.47
14826023,1,0,0.33,0.47
14827002,1,0,0.33,0.47
14828002,1,0,0.33,0.47
14828017,1,0,0.33,0.47
14830004,1,1,0.67,0.47
14830006,1,0,0.33,0.47
14830013,1,1,0.67,0.47
14830014,1,1,0.67,0.47
14830016,1,0,0.33,0.47
14830017,1,0,0.33,0.47
14830018,1,1,0.67,0.47
14830021,1,0,0.33,0.47
14830022,1,0,0.33,0.47
14830029,1,1,0.67,0.47
14830032,1,1,0.67,0.47
14830033,1,0,0.33,0.47
14830034,1,0,0.33,0.47
14830038,1,0,0.33,0.47
14830041,1,0,0.33,0.47
14831001,2,1,1.0,0.82
14831002,1,1,0.67,0.47
14831005,2,0,0.67,0.94
14831007,2,0,0.67,0.94
14831008,2,0,0.67,0.94
14831012,1,0,0.33,0.47
14831014,1,1,0.67,0.47
14831015,1,0,0.33,0.47
14831016,1,0,0.33,0.47
14831017,1,1,0.67,0.47
14831020,1,1,0.67,0.47
14831023,1,0,0.33,0.47
14831027,1,0,0.33,0.47
14831029,1,0,0.33,0.47
14831031,1,0,0.33,0.47
14831032,1,0,0.33,0.47
14831034,1,0,0.33,0.47
14831035,1,0,0.33,0.47
14831036,1,0,0.33,0.47
14832000,1,0,0.33,0.47
14832022,1,0,0.33,0.47
14833003,2,1,1.0,0.82
14833008,2,0,0.67,0.94
14833009,4,1,1.67,1.7
14833011,1,0,0.33,0.47
14833014,1,0,0.33,0.47
14834000,1,0,0.33,0.47
14834001,1,0,0.33,0.47
14834002,1,0,0.33,0.47
14834007,2,1,1.0,0.82
14834008,2,0,0.67,0.94
14834009,1,1,0.67,0.47
14834010,1,1,1.0,0.0
14834015,1,0,0.33,0.47
14834016,5,0,1.67,2.36
14835002,1,0,0.33,0.47
14835003,1,0,0.33,0.47
14835005,2,0,0.67,0.94
14835008,1,0,0.33,0.47
14835011,2,0,0.67,0.94
14835012,1,0,0.33,0.47
14835013,1,0,0.33,0.47
14835015,1,0,0.33,0.47
14835017,1,0,0.33,0.47
14835020,1,0,0.33,0.47
14835021,1,0,0.33,0.47
14835022,2,0,0.67,0.94
14835029,1,0,0.33,0.47
14835030,1,0,0.33,0.47
14835060,2,1,1.0,0.82
14836007,1,1,0.67,0.47
14836010,1,0,0.33,0.47
14836011,1,0,0.33,0.47
14836012,1,1,1.0,0.0
14836013,2,2,1.67,0.47
14836022,1,0,0.33,0.47
14837003,2,0,0.67,0.94
14837004,1,0,0.33,0.47
14837005,2,0,0.67,0.94
14837006,2,0,0.67,0.94
14837008,1,0,0.33,0.47
14837013,1,1,0.67,0.47
14838000,1,0,0.33,0.47
14838002,2,0,0.67,0.94
14839000,1,0,0.33,0.47
14839008,1,0,0.33,0.47
14839012,1,1,1.0,0.0
14839013,1,0,0.33,0.47
14839048,1,0,0.33,0.47
14839050,1,0,0.33,0.47
14839052,1,0,0.33,0.47
14840000,1,0,0.33,0.47
14840001,1,0,0.33,0.47
14840003,1,0,0.33,0.47
14841003,2,0,0.67,0.94
14841008,3,3,2.0,1.41
14841016,1,0,0.33,0.47
14841018,1,0,0.33,0.47
14842012,2,0,0.67,0.94
14842019,1,0,0.33,0.47
14842022,1,0,0.33,0.47
14842023,1,0,0.33,0.47
14842024,2,0,0.67,0.94
14842025,1,0,0.33,0.47
14842026,1,0,0.33,0.47
14843015,1,1,0.67,0.47
14843017,1,0,0.33,0.47
14843019,1,0,0.33,0.47
14843021,1,0,0.33,0.47
14843025,1,0,0.33,0.47
14843027,1,1,0.67,0.47
14843028,1,0,0.33,0.47
14844004,1,0,0.33,0.47
14844009,1,0,0.33,0.47
14844011,1,0,0.33,0.47
14844017,2,0,0.67,0.94
14844021,1,0,0.33,0.47
14844025,1,0,0.33,0.47
14844026,1,0,0.33,0.47
14844027,1,0,0.33,0.47
14844035,1,0,0.33,0.47
14844038,1,0,0.33,0.47
14844039,1,0,0.33,0.47
14844043,1,1,1.0,0.0
14845001,1,0,0.33,0.47
14845002,1,0,0.33,0.47
14845008,3,2,1.67,1.25
14845009,2,1,1.33,0.47
14845010,1,1,0.67,0.47
14845017,1,0,0.33,0.47
14845026,1,0,0.33,0.47
14846000,2,0,0.67,0.94
14846001,2,0,0.67,0.94
14846003,1,0,0.33,0.47
14846011,1,0,0.33,0.47
14846013,3,0,1.0,1.41
14846016,2,1,1.33,0.47
14846021,1,1,0.67,0.47
14846022,1,0,0.33,0.47
14846025,1,0,0.33,0.47
14846026,2,1,1.0,0.82
14847016,1,0,0.33,0.47
14847018,1,0,0.33,0.47
14847025,1,0,0.33,0.47
14850005,1,1,0.67,0.47
14850010,1,0,0.33,0.47
14850011,1,1,0.67,0.47
14850017,1,0,0.33,0.47
14851005,1,1,0.67,0.47
14851008,1,0,0.33,0.47
14851011,1,0,0.33,0.47
14851013,1,0,0.33,0.47
14852010,1,0,0.33,0.47
14853000,1,0,0.33,0.47
14853003,1,0,0.33,0.47
14860014,3,1,1.67,0.94
14860017,4,4,3.33,0.94
14860020,7,5,4.0,2.94
14860021,3,1,1.33,1.25
14860022,8,2,3.67,3.09
14860025,4,1,1.67,1.7
14860028,1,0,0.33,0.47
14861002,1,1,0.67,0.47
14861003,1,1,0.67,0.47
14861007,2,1,1.0,0.82
14862003,1,0,0.33,0.47
14862007,1,0,0.33,0.47
14863003,3,1,1.33,1.25
14863005,1,0,0.33,0.47
14863007,1,0,0.33,0.47
14863008,3,2,2.33,0.47
14863009,1,0,0.33,0.47
14863010,1,0,0.33,0.47
14865002,1,0,0.33,0.47
14870001,1,0,0.33,0.47
14870005,1,0,0.33,0.47
14870011,1,1,0.67,0.47
14871000,2,2,1.33,0.94
14872000,1,0,0.33,0.47
14872001,2,0,0.67,0.94
14873001,2,2,1.67,0.47
14873003,1,1,0.67,0.47
14873004,1,0,0.33,0.47
14874000,1,1,1.0,0.0
14900003,1,0,0.33,0.47
14900006,1,1,0.67,0.47
14900008,3,1,1.67,0.94
14900009,1,1,0.67,0.47
14900010,1,1,0.67,0.47
14900011,3,1,1.33,1.25
14900013,1,1,0.67,0.47
14900014,2,1,1.0,0.82
14900015,2,1,1.0,0.82
14900016,2,0,0.67,0.94
14900017,1,1,0.67,0.47
14900019,2,0,0.67,0.94
14900021,1,0,0.33,0.47
14900022,1,1,0.67,0.47
14900023,1,0,0.33,0.47
14901002,1,1,0.67,0.47
14902001,1,0,0.33,0.47
14903000,1,0,0.33,0.47
14903001,1,0,0.33,0.47
14903002,1,0,0.33,0.47
14903004,1,0,0.33,0.47
14903005,1,0,0.33,0.47
14905002,1,0,0.33,0.47
14905003,1,0,0.33,0.47
14905004,1,1,0.67,0.47
14905005,1,0,0.33,0.47
14905006,1,0,0.33,0.47
14905009,1,0,0.33,0.47
14906002,1,1,0.67,0.47
14906007,2,0,0.67,0.94
14906009,1,0,0.33,0.47
14906010,1,0,0.33,0.47
14906011,1,0,0.33,0.47
14906012,1,0,0.33,0.47
14906014,1,0,0.33,0.47
14911001,1,0,0.33,0.47
14911003,1,1,0.67,0.47
14912001,1,0,0.33,0.47
14912005,1,0,0.33,0.47
14914000,1,0,0.33,0.47
14914003,1,0,0.33,0.47
14916000,2,1,1.0,0.82
14916003,1,0,0.33,0.47
14916004,2,1,1.0,0.82
14916005,2,2,1.67,0.47
14916007,2,0,0.67,0.94
14916008,1,0,0.33,0.47
14916009,1,0,0.33,0.47
14917010,2,1,1.33,0.47
14917012,1,0,0.33,0.47
14917013,1,0,0.33,0.47
14920004,1,0,0.33,0.47
14924000,1,0,0.33,0.47
14925005,1,0,0.33,0.47
14926001,1,0,0.33,0.47
14926002,1,0,0.33,0.47
14928003,1,0,0.33,0.47
14930002,1,0,0.33,0.47
14931001,1,0,0.33,0.47
14931004,1,0,0.33,0.47
14932002,2,1,1.0,0.82
14932008,2,0,0.67,0.94
14932011,1,0,0.33,0.47
14932012,1,0,0.33,0.47
14932016,2,1,1.33,0.47
14933000,1,0,0.33,0.47
14940000,1,0,0.33,0.47
14943016,1,0,0.33,0.47
14943025,1,0,0.33,0.47
14944000,1,0,0.33,0.47
14956000,1,0,0.33,0.47
14956002,2,2,1.33,0.94
14956008,1,0,0.33,0.47
14956014,1,0,0.33,0.47
15000000,1,0,0.33,0.47
15000006,4,3,2.67,1.25
15000007,4,4,2.67,1.89
15000008,2,0,0.67,0.94
15000020,1,0,0.33,0.47
15000021,6,2,3.33,1.89
15000029,1,0,0.33,0.47
15000051,2,0,0.67,0.94
15002000,1,0,0.33,0.47
15004001,1,0,0.33,0.47
15004003,1,1,0.67,0.47
15004005,1,1,0.67,0.47
15004009,1,0,0.33,0.47
15004012,3,1,1.67,0.94
15004015,1,0,0.33,0.47
15004024,4,2,2.0,1.63
15004027,1,0,0.33,0.47
15004032,1,0,0.33,0.47
15004033,1,0,0.33,0.47
15004036,4,1,2.0,1.41
15004041,1,0,0.33,0.47
15004043,1,0,0.33,0.47
15004044,2,0,0.67,0.94
15004045,1,0,0.33,0.47
15004046,1,0,0.33,0.47
15004048,1,1,0.67,0.47
15004049,2,0,0.67,0.94
15004051,1,1,0.67,0.47
15004053,1,0,0.33,0.47
15004057,1,0,0.33,0.47
15004058,1,0,0.33,0.47
15004062,3,0,1.0,1.41
15004066,1,0,0.33,0.47
15004067,1,0,0.33,0.47
15004070,1,0,0.33,0.47
15004077,1,1,0.67,0.47
15004080,2,0,0.67,0.94
15004082,1,0,0.33,0.47
15005000,2,0,0.67,0.94
15005010,1,0,0.33,0.47
15010004,1,0,0.33,0.47
15010012,1,0,0.33,0.47
15010017,1,0,0.33,0.47
15012001,1,0,0.33,0.47
15012002,1,0,0.33,0.47
15012003,1,0,0.33,0.47
15012006,1,0,0.33,0.47
15012007,3,1,1.33,1.25
15019015,3,0,1.0,1.41
15019017,1,0,0.33,0.47
15019020,1,0,0.33,0.47
15019023,1,0,0.33,0.47
15019024,1,0,0.33,0.47
15019025,1,0,0.33,0.47
15019026,1,0,0.33,0.47
15021022,1,0,0.33,0.47
15021023,1,0,0.33,0.47
15021028,1,0,0.33,0.47
15021029,1,0,0.33,0.47
15021030,1,0,0.33,0.47
15022002,1,1,0.67,0.47
15022004,1,0,0.33,0.47
15029013,1,0,0.33,0.47
15029040,1,0,0.33,0.47
15100000,2,0,0.67,0.94
15101001,1,0,0.33,0.47
15101003,1,1,1.0,0.0
15101004,1,0,0.33,0.47
15101005,1,0,0.33,0.47
15102001,1,0,0.33,0.47
15102002,1,0,0.33,0.47
15103000,1,1,0.67,0.47
15104008,1,0,0.33,0.47
15104009,3,1,1.33,1.25
15104011,2,0,0.67,0.94
15104012,2,1,1.33,0.47
15104013,1,0,0.33,0.47
15104014,1,1,0.67,0.47
15104015,1,0,0.33,0.47
15104020,1,1,1.0,0.0
15104025,2,0,0.67,0.94
15104026,1,0,0.33,0.47
15104036,1,0,0.33,0.47
15105001,1,0,0.33,0.47
15110000,3,2,2.0,0.82
15110001,10,8,7.67,2.05
15110002,2,1,1.0,0.82
15110004,2,1,1.0,0.82
15110005,2,1,1.0,0.82
15110008,2,1,1.0,0.82
15110009,2,0,0.67,0.94
15110010,1,1,1.0,0.0
15110012,1,0,0.33,0.47
15110013,3,1,1.33,1.25
15110014,4,4,3.33,0.94
15110015,12,4,6.67,3.77
15110016,1,0,0.33,0.47
15110018,2,1,1.33,0.47
15110020,1,0,0.33,0.47
15110021,1,0,0.33,0.47
15110022,1,0,0.33,0.47
15110026,1,0,0.33,0.47
15110027,3,0,1.0,1.41
15110028,3,2,1.67,1.25
15110029,2,1,1.0,0.82
15110030,4,2,2.33,1.25
15110031,6,2,3.0,2.16
15110033,2,1,1.33,0.47
15110035,1,1,1.0,0.0
15110038,2,2,1.33,0.94
15110041,2,0,0.67,0.94
15110042,2,1,1.0,0.82
15110043,4,1,1.67,1.7
15110044,4,2,2.67,0.94
15110045,1,0,0.33,0.47
15110046,2,1,1.33,0.47
15110047,1,0,0.33,0.47
15110049,2,0,0.67,0.94
15110051,1,1,0.67,0.47
15110052,1,0,0.33,0.47
15110060,1,0,0.33,0.47
15110063,3,1,1.33,1.25
15110066,1,0,0.33,0.47
15110068,1,1,0.67,0.47
15110069,3,3,2.67,0.47
15110071,8,3,4.0,2.94
15110073,2,0,0.67,0.94
15110075,1,1,0.67,0.47
15110076,3,2,2.33,0.47
15110078,1,0,0.33,0.47
15110079,1,1,0.67,0.47
15110080,4,2,2.67,0.94
15110083,1,0,0.33,0.47
15111000,2,2,1.33,0.94
15111001,3,2,2.0,0.82
15111002,4,2,2.33,1.25
15111003,1,0,0.33,0.47
15111005,3,0,1.0,1.41
15111010,4,3,2.67,1.25
15111011,1,0,0.33,0.47
15111012,1,0,0.33,0.47
15113000,2,1,1.33,0.47
15113001,1,0,0.33,0.47
15113002,3,1,1.67,0.94
15113004,1,1,1.0,0.0
15114000,6,1,2.67,2.36
15114001,1,1,0.67,0.47
15114003,1,0,0.33,0.47
15114004,1,0,0.33,0.47
15114005,2,1,1.0,0.82
15114006,2,1,1.33,0.47
15114008,1,0,0.33,0.47
15114010,2,2,1.67,0.47
15114011,1,0,0.33,0.47
15114012,2,0,0.67,0.94
15114013,3,1,1.67,0.94
15114014,1,0,0.33,0.47
15114015,7,5,4.33,2.49
15114031,2,2,1.33,0.94
15114032,1,1,0.67,0.47
15114033,2,0,0.67,0.94
15114036,2,1,1.0,0.82
15114037,1,0,0.33,0.47
15115000,4,3,2.67,1.25
15115001,5,4,3.33,1.7
15115002,7,3,3.67,2.49
15115003,5,5,4.67,0.47
15115004,2,0,0.67,0.94
15115007,3,1,1.67,0.94
15115008,2,2,1.67,0.47
15115009,3,0,1.0,1.41
15115010,1,0,0.33,0.47
15115012,1,1,0.67,0.47
15115013,1,0,0.33,0.47
15115014,2,2,1.33,0.94
15115015,3,3,2.67,0.47
15115024,2,1,1.0,0.82
15115025,1,0,0.33,0.47
15115026,3,1,1.33,1.25
15115027,2,2,1.33,0.94
15115028,7,2,3.67,2.36
15115030,2,2,1.33,0.94
15115031,2,2,1.67,0.47
15115034,4,3,3.33,0.47
15115035,1,0,0.33,0.47
15115043,2,1,1.0,0.82
15115044,3,0,1.0,1.41
15116001,4,2,2.33,1.25
15116002,3,1,1.33,1.25
15116003,2,2,1.67,0.47
15119000,5,4,3.67,1.25
15119001,6,5,4.67,1.25
15119007,2,1,1.33,0.47
15119009,2,1,1.0,0.82
15120000,5,2,2.67,1.7
15120001,1,0,0.33,0.47
15120002,1,0,0.33,0.47
15120003,2,0,0.67,0.94
15120004,1,1,1.0,0.0
15120005,1,1,0.67,0.47
15120006,2,0,0.67,0.94
15120007,2,0,0.67,0.94
15120012,1,0,0.33,0.47
15120013,1,0,0.33,0.47
15120015,1,0,0.33,0.47
15121001,2,1,1.33,0.47
15121002,1,1,0.67,0.47
15123000,1,0,0.33,0.47
15130002,2,1,1.0,0.82
15130006,1,0,0.33,0.47
15130007,1,0,0.33,0.47
15130009,5,2,2.67,1.7
15130010,1,1,0.67,0.47
15130011,1,0,0.33,0.47
15130013,7,2,3.0,2.94
15130015,4,1,1.67,1.7
15130016,1,0,0.33,0.47
15130024,3,3,2.33,0.94
15130025,1,0,0.33,0.47
15130026,1,0,0.33,0.47
15130027,10,9,9.33,0.47
15130029,1,0,0.33,0.47
15130034,6,4,3.67,2.05
15130035,7,0,2.33,3.3
15131001,1,1,0.67,0.47
15131002,1,0,0.33,0.47
15139002,1,0,0.33,0.47
15139008,1,0,0.33,0.47
15139011,2,1,1.0,0.82
15139013,2,0,0.67,0.94
15139017,1,0,0.33,0.47
15139018,1,0,0.33,0.47
15139023,1,1,0.67,0.47
15139024,1,0,0.33,0.47
15139025,1,0,0.33,0.47
15140001,1,0,0.33,0.47
15140003,1,0,0.33,0.47
15140004,1,0,0.33,0.47
15140007,1,0,0.33,0.47
15140009,2,0,0.67,0.94
15140012,1,0,0.33,0.47
15140018,1,0,0.33,0.47
15149000,1,0,0.33,0.47
15149001,1,0,0.33,0.47
15149003,1,0,0.33,0.47
15149005,1,1,0.67,0.47
15149006,2,0,0.67,0.94
15149011,2,1,1.0,0.82
15200000,1,1,0.67,0.47
15200001,2,2,1.33,0.94
15200002,4,0,1.33,1.89
15200003,2,0,0.67,0.94
15200004,4,1,2.0,1.41
15200005,2,0,0.67,0.94
15200007,14,9,10.33,2.62
15200008,6,5,4.67,1.25
15200009,2,0,0.67,0.94
15200010,3,0,1.0,1.41
15200011,1,0,0.33,0.47
15200012,2,0,0.67,0.94
15201002,2,0,0.67,0.94
15201003,1,0,0.33,0.47
15201005,2,1,1.0,0.82
15202001,3,3,2.0,1.41
15202002,1,1,0.67,0.47
15202003,2,1,1.0,0.82
15202005,1,1,0.67,0.47
15202006,3,0,1.0,1.41
15202007,1,0,0.33,0.47
15202008,2,0,0.67,0.94
15202012,1,1,1.0,0.0
15202017,1,0,0.33,0.47
15202020,1,1,0.67,0.47
15202021,1,1,0.67,0.47
15202028,3,2,2.0,0.82
15202030,1,1,0.67,0.47
15202033,1,0,0.33,0.47
15202037,3,1,1.67,0.94
15202039,1,0,0.33,0.47
15202040,1,0,0.33,0.47
15202044,7,7,7.0,0.0
15202045,2,1,1.0,0.82
15202049,1,0,0.33,0.47
15202050,1,0,0.33,0.47
15202053,2,0,0.67,0.94
15202057,1,0,0.33,0.47
15202061,1,0,0.33,0.47
15202063,1,0,0.33,0.47
15202069,1,1,0.67,0.47
15202072,2,0,0.67,0.94
15202074,2,1,1.0,0.82
15202077,2,1,1.0,0.82
15202078,2,0,0.67,0.94
15202080,1,0,0.33,0.47
15209006,1,0,0.33,0.47
15209007,1,1,0.67,0.47
15209009,2,1,1.33,0.47
15209017,1,0,0.33,0.47
15209018,1,0,0.33,0.47
15209021,1,1,0.67,0.47
15209023,3,2,2.0,0.82
15209030,1,0,0.33,0.47
15210001,1,0,0.33,0.47
15211000,2,1,1.0,0.82
15211004,1,1,0.67,0.47
15219000,1,1,0.67,0.47
15219001,1,0,0.33,0.47
15219005,1,1,0.67,0.47
15230001,8,5,5.67,1.7
15230002,2,0,0.67,0.94
15230003,2,2,1.67,0.47
15230004,1,0,0.33,0.47
15231001,1,0,0.33,0.47
15231002,1,1,0.67,0.47
15231004,5,2,2.67,1.7
15231005,5,4,3.0,2.16
15231006,3,3,2.0,1.41
15231007,4,3,3.33,0.47
15231008,3,1,1.67,0.94
15232001,7,4,3.67,2.87
15232002,2,1,1.0,0.82
15232003,3,1,1.67,0.94
15232004,5,1,2.33,1.89
15235001,3,1,1.67,0.94
15240006,1,0,0.33,0.47
15240008,1,0,0.33,0.47
15240009,1,0,0.33,0.47
15240010,1,0,0.33,0.47
15240015,1,0,0.33,0.47
15241009,1,0,0.33,0.47
15241011,1,0,0.33,0.47
15241012,1,0,0.33,0.47
15241019,1,0,0.33,0.47
15242001,1,0,0.33,0.47
15242004,1,0,0.33,0.47
15242005,1,0,0.33,0.47
15242009,1,0,0.33,0.47
15242010,1,0,0.33,0.47
15242015,1,0,0.33,0.47
15242019,1,0,0.33,0.47
15242026,1,0,0.33,0.47
15242028,1,1,0.67,0.47
15242031,1,0,0.33,0.47
15242033,2,0,0.67,0.94
15242035,1,1,0.67,0.47
15242036,3,0,1.0,1.41
15242037,1,1,0.67,0.47
15242038,1,0,0.33,0.47
15242039,1,0,0.33,0.47
15242042,2,0,0.67,0.94
15242044,2,0,0.67,0.94
15243000,1,0,0.33,0.47
15249001,1,0,0.33,0.47
15250003,1,1,0.67,0.47
15261002,1,1,0.67,0.47
15263001,2,0,0.67,0.94
15263003,1,0,0.33,0.47
15263006,1,0,0.33,0.47
15269008,1,0,0.33,0.47
15303000,1,0,0.33,0.47
15303002,1,0,0.33,0.47
15306002,1,0,0.33,0.47
15306009,1,0,0.33,0.47
15320000,1,1,0.67,0.47
15320001,1,1,0.67,0.47
15320002,1,0,0.33,0.47
15321002,1,0,0.33,0.47
15323000,1,0,0.33,0.47
15323002,1,0,0.33,0.47
15323003,1,0,0.33,0.47
15323004,1,0,0.33,0.47
15323005,1,0,0.33,0.47
15333001,1,0,0.33,0.47
15333005,1,0,0.33,0.47
15339001,1,1,0.67,0.47
15340018,1,0,0.33,0.47
15340032,1,0,0.33,0.47
15343006,1,1,0.67,0.47
15343007,1,1,0.67,0.47
15343010,1,1,0.67,0.47
15343012,1,0,0.33,0.47
15343016,1,0,0.33,0.47
15343018,2,0,0.67,0.94
15401007,2,1,1.0,0.82
15402005,2,1,1.0,0.82
15402007,1,1,1.0,0.0
15402019,1,1,0.67,0.47
15402028,1,0,0.33,0.47
15402030,1,0,0.33,0.47
15402032,2,1,1.33,0.47
15402033,1,0,0.33,0.47
15402034,1,0,0.33,0.47
15402035,2,0,0.67,0.94
15404002,1,0,0.33,0.47
15404007,1,0,0.33,0.47
15404010,1,1,0.67,0.47
15404014,1,0,0.33,0.47
15404016,1,0,0.33,0.47
15405002,1,1,1.0,0.0
15409006,1,0,0.33,0.47
15410002,5,0,1.67,2.36
15410012,2,0,0.67,0.94
15410015,4,0,1.33,1.89
15410016,2,2,1.33,0.94
15410031,1,0,0.33,0.47
15410032,1,0,0.33,0.47
15410033,3,0,1.0,1.41
15410034,2,0,0.67,0.94
15410036,4,0,1.33,1.89
15410037,1,0,0.33,0.47
15411000,4,0,1.33,1.89
15411006,1,0,0.33,0.47
15412004,2,0,0.67,0.94
15415002,1,0,0.33,0.47
15415014,1,0,0.33,0.47
15415015,1,0,0.33,0.47
15415020,3,0,1.0,1.41
15419001,2,0,0.67,0.94
15419006,1,0,0.33,0.47
15419007,1,0,0.33,0.47
15419009,1,0,0.33,0.47
15419013,2,0,0.67,0.94
15419026,1,0,0.33,0.47
15419030,1,0,0.33,0.47
15420002,1,0,0.33,0.47
15421002,2,1,1.0,0.82
15424004,1,0,0.33,0.47
15430000,1,0,0.33,0.47
15432003,1,1,1.0,0.0
15433002,1,0,0.33,0.47
15433003,1,0,0.33,0.47
15433008,1,0,0.33,0.47
15433014,1,0,0.33,0.47
15433019,1,0,0.33,0.47
15451005,1,0,0.33,0.47
15459012,1,0,0.33,0.47
15459015,1,0,0.33,0.47
15459021,1,0,0.33,0.47
15459036,1,0,0.33,0.47
15469002,1,0,0.33,0.47
15469016,1,0,0.33,0.47
15469024,1,0,0.33,0.47
15469025,1,0,0.33,0.47
15469029,1,0,0.33,0.47
15501000,1,0,0.33,0.47
15501001,1,0,0.33,0.47
15502002,1,0,0.33,0.47
15502003,1,0,0.33,0.47
15502004,1,0,0.33,0.47
15502009,1,0,0.33,0.47
15502015,1,0,0.33,0.47
15502022,1,0,0.33,0.47
15502030,5,2,2.33,2.05
15502031,3,1,1.67,0.94
15502035,1,0,0.33,0.47
15502036,2,2,1.33,0.94
15502038,1,0,0.33,0.47
15502039,3,1,1.33,1.25
15502043,2,0,0.67,0.94
15502049,2,0,0.67,0.94
15502061,2,2,1.33,0.94
15502062,1,1,0.67,0.47
15502063,1,0,0.33,0.47
15502065,1,0,0.33,0.47
15502071,1,0,0.33,0.47
15503000,1,0,0.33,0.47
15503022,1,1,0.67,0.47
15503026,2,1,1.0,0.82
15503029,1,0,0.33,0.47
15503044,1,0,0.33,0.47
15603047,1,0,0.33,0.47
15604001,1,0,0.33,0.47
15604005,1,0,0.33,0.47
15604006,1,0,0.33,0.47
15604009,1,0,0.33,0.47
15604010,2,0,0.67,0.94
15604039,1,0,0.33,0.47
15604048,1,0,0.33,0.47
15605005,1,0,0.33,0.47
15605006,1,0,0.33,0.47
15605013,2,0,0.67,0.94
15605016,2,1,1.0,0.82
15605023,1,0,0.33,0.47
15605048,3,2,2.0,0.82
15605051,1,1,0.67,0.47
15605055,2,1,1.0,0.82
15605056,1,0,0.33,0.47
15605059,1,0,0.33,0.47
15605060,1,0,0.33,0.47
20012187,3,1,1.33,1.25
20012188,2,1,1.0,0.82
20101005,1,0,0.33,0.47
20101014,1,0,0.33,0.47
20102004,1,0,0.33,0.47
20103016,1,1,0.67,0.47
20103019,2,2,1.67,0.47
20110008,1,0,0.33,0.47
20110014,8,6,5.33,2.49
20110019,2,1,1.0,0.82
20111019,1,0,0.33,0.47
20121037,6,3,4.0,1.41
20121056,2,0,0.67,0.94
20121061,2,1,1.33,0.47
20130000,4,2,2.33,1.25
20130019,1,0,0.33,0.47
20130090,2,0,0.67,0.94
20201016,1,0,0.33,0.47
20202009,2,2,2.0,0.0
21000001,1,1,0.67,0.47
21000002,1,0,0.33,0.47
21000016,1,0,0.33,0.47
21000019,1,0,0.33,0.47
21011008,1,0,0.33,0.47
21011010,1,1,0.67,0.47
21011022,1,0,0.33,0.47
21011027,3,1,1.33,1.25
21011031,1,0,0.33,0.47
21012003,1,0,0.33,0.47
21012004,3,0,1.0,1.41
21020051,1,0,0.33,0.47
21021031,1,0,0.33,0.47
21021043,9,4,5.0,2.94
21021045,2,0,0.67,0.94
21021065,1,0,0.33,0.47
21110004,2,1,1.33,0.47
21120007,4,0,1.33,1.89
21200004,5,4,3.33,1.7
21200006,2,1,1.0,0.82
21200008,1,0,0.33,0.47
21200012,1,0,0.33,0.47
21400001,2,1,1.0,0.82
21400005,4,3,2.33,1.7
21400008,1,0,0.33,0.47
21400019,1,1,0.67,0.47
21700003,1,0,0.33,0.47
21700018,1,0,0.33,0.47
21801116,3,1,1.67,0.94
21801119,1,0,0.33,0.47
21801125,7,5,5.67,0.94
22000008,1,0,0.33,0.47
22000010,8,1,3.0,3.56
22000029,4,1,1.67,1.7
22000049,8,4,4.0,3.27
22001000,1,0,0.33,0.47
22001001,11,1,4.0,4.97
22001003,1,0,0.33,0.47
22001006,19,0,6.33,8.96
22001008,5,4,3.67,1.25
22001038,8,7,6.0,2.16
22002002,1,0,0.33,0.47
22002240,2,0,0.67,0.94
22003000,1,0,0.33,0.47
22004008,2,0,0.67,0.94
22007004,1,0,0.33,0.47
22007005,8,5,5.0,2.45
22007011,5,3,2.67,2.05
22007019,1,0,0.33,0.47
22007026,8,1,3.0,3.56
22007027,9,1,3.33,4.03
22007031,1,1,1.0,0.0
22008000,1,0,0.33,0.47
22008001,5,2,3.0,1.41
22008011,5,3,3.67,0.94
22008012,7,6,5.33,1.7
22008017,1,0,0.33,0.47
22008019,14,13,11.33,3.09
22008020,15,10,11.33,2.62
22008021,14,11,10.33,3.3
22008029,1,0,0.33,0.47
22010001,5,3,2.67,2.05
22010003,1,0,0.33,0.47
22010005,1,0,0.33,0.47
22010022,1,0,0.33,0.47
22010029,1,0,0.33,0.47
22010032,3,1,1.33,1.25
22010033,4,2,2.0,1.63
22010034,5,1,2.0,2.16
22012000,5,3,2.67,2.05
22012011,9,0,3.0,4.24
22012023,1,0,0.33,0.47
22013004,1,0,0.33,0.47
22013005,1,1,0.67,0.47
22013007,1,0,0.33,0.47
22013008,23,0,7.67,10.84
22013021,1,0,0.33,0.47
22013022,15,8,9.33,4.19
22020000,6,2,2.67,2.49
22020001,1,1,1.0,0.0
22020005,3,2,1.67,1.25
22020006,6,0,2.0,2.83
22020008,4,1,2.0,1.41
22020010,3,1,1.33,1.25
22021002,1,0,0.33,0.47
22021003,5,0,1.67,2.36
22021008,2,0,0.67,0.94
