i,i_user_agg_count_mean,i_user_agg_count_std,i_user_agg_count_max,i_user_agg_count_median,i_user_agg_amount_mean,i_user_agg_amount_std,i_user_agg_amount_max,i_user_agg_amount_median
11532018,1.0,0.0,1,1,3.6,0.0,3.6,3.6
11532023,1.0,0.0,1,1,2.9,0.0,2.9,2.9
11532036,2.5,1.5,4,4,8.75,5.25,14.0,14.0
11532037,1.0,0.0,1,1,12.75,4.25,17.0,17.0
11532038,1.0,0.0,1,1,9.5,0.0,9.5,9.5
11532039,1.0,0.0,1,1,5.3,0.0,5.3,5.3
11532042,1.0,0.0,1,1,7.5,0.0,7.5,7.5
11532044,1.0,0.0,1,1,7.5,0.0,7.5,7.5
11533006,2.0,0.0,2,2,3.98,0.0,3.98,3.98
11533011,1.0,0.0,1,1,3.4,0.0,3.4,3.4
11533012,1.0,0.0,1,1,10.8,0.0,10.8,10.8
11533016,3.0,0.0,3,3,10.8,0.0,10.8,10.8
11533017,1.0,0.0,1,1,3.6,0.0,3.6,3.6
11533029,1.5,0.5,2,2,1.65,0.35,2.0,2.0
11533034,1.0,0.0,1,1,2.7,0.0,2.7,2.7
11533041,1.0,0.0,1,1,3.2,0.0,3.2,3.2
11533045,1.0,0.0,1,1,2.8,0.0,2.8,2.8
11533061,1.0,0.0,1,1,2.9,0.0,2.9,2.9
11540000,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14000000,1.0,0.0,1,1,3.2,0.0,3.2,3.2
14000001,1.5,0.5,2,2,4.8,1.6,6.4,6.4
14000002,1.5,0.5,2,2,4.8,1.6,6.4,6.4
14000004,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14000005,1.33,0.47,2,1,10.4,3.68,15.6,7.8
14000006,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14000008,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14000009,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14000010,1.33,0.47,2,1,4.67,1.65,7.0,3.5
14000011,1.33,0.47,2,1,4.67,1.65,7.0,3.5
14001019,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14002008,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14010001,1.0,0.0,1,1,28.5,0.0,28.5,28.5
14010008,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14010011,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14010012,1.8,0.4,2,2,6.3,1.4,7.0,7.0
14010017,1.0,0.0,1,1,2.3,0.0,2.3,2.3
14012004,2.0,0.0,2,2,7.6,0.0,7.6,7.6
14013009,1.0,0.0,1,1,4.2,0.0,4.2,4.2
14013010,1.33,0.47,2,1,5.6,1.98,8.4,4.2
14013011,1.0,0.0,1,1,3.33,1.18,5.0,2.5
14014012,2.0,0.0,2,2,13.6,0.0,13.6,13.6
14014014,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14014027,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14014037,1.0,0.0,1,1,20.0,0.0,20.0,20.0
14015003,1.0,0.0,1,1,11.2,0.0,11.2,11.2
14015004,1.0,0.0,1,1,11.2,0.0,11.2,11.2
14015063,1.0,0.0,1,1,13.6,0.0,13.6,13.6
14015065,1.5,0.5,2,2,19.2,6.4,25.6,25.6
14015066,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14015090,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14020002,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14020003,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14021006,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14021007,1.33,0.47,2,1,19.87,8.44,31.8,13.9
14021008,3.0,0.0,3,3,21.6,0.0,21.6,21.6
14021027,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14021045,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14022003,1.0,0.0,1,1,7.2,0.0,7.2,7.2
14022008,1.0,0.0,1,1,19.5,0.0,19.5,19.5
14022010,1.0,0.0,1,1,19.5,0.0,19.5,19.5
14031005,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14031006,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14031010,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14031031,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14032001,6.0,0.0,6,6,61.2,0.0,61.2,61.2
14032025,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14033016,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14033044,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14033046,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14033048,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14033050,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14033054,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14033055,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14034007,6.0,0.0,6,6,61.2,0.0,61.2,61.2
14034009,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14034016,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14034017,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14040008,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14040009,1.0,0.0,1,1,20.5,0.0,20.5,20.5
14040016,1.5,0.5,2,2,37.8,12.9,50.7,50.7
14040018,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14041002,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14042001,1.0,0.0,1,1,24.9,0.0,24.9,24.9
14043011,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14043012,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14043017,1.0,0.0,1,1,20.5,0.0,20.5,20.5
14043022,1.0,0.0,1,1,20.5,0.0,20.5,20.5
14043027,1.0,0.0,1,1,28.9,0.0,28.9,28.9
14050013,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14050020,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14050025,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14050026,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14050045,2.0,0.0,2,2,15.0,0.0,15.0,15.0
14051004,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14052003,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14052005,2.0,0.0,2,2,9.8,0.0,9.8,9.8
14052007,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14052015,1.0,0.0,1,1,7.2,0.0,7.2,7.2
14052027,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14052029,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14052030,2.0,0.0,2,2,11.0,0.0,11.0,11.0
14052035,2.0,0.0,2,2,8.0,0.0,8.0,8.0
14054004,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054007,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054008,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054012,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054013,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054014,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14054020,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14054030,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14054072,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14054075,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14060002,3.0,2.0,5,5,23.7,15.8,39.5,39.5
14060003,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14060006,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14061005,1.0,0.0,1,1,21.9,0.0,21.9,21.9
14063000,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14063003,1.0,0.0,1,1,9.14,0.74,9.8,9.8
14064006,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14070003,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14070016,1.0,0.0,1,1,6.2,0.0,6.2,6.2
14070032,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14071000,1.0,0.0,1,1,4.7,0.0,4.7,4.7
14072008,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14072009,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14072013,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14073006,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14073007,1.0,0.0,1,1,6.6,0.0,6.6,6.6
14073008,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14073009,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14073011,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14073019,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14073020,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14073041,1.33,0.47,2,1,17.2,7.5,27.8,11.9
14074021,1.0,0.0,1,1,14.9,0.0,14.9,14.9
14074024,1.0,0.0,1,1,13.8,0.0,13.8,13.8
14074054,1.0,0.0,1,1,37.5,0.0,37.5,37.5
14074059,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14074061,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14075007,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14075011,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14075012,1.0,0.0,1,1,9.85,0.95,10.8,10.8
14075022,1.0,0.0,1,1,11.6,0.0,11.6,11.6
14076000,1.0,0.0,1,1,15.3,0.0,15.3,15.3
14076009,1.11,0.31,2,1,11.2,3.05,19.8,9.9
14076010,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14076012,1.14,0.35,2,1,11.66,3.82,21.0,9.9
14076016,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14076018,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14076019,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14076040,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14076041,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14077014,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14078000,1.0,0.0,1,1,19.8,0.0,19.8,19.8
14079027,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14079028,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14079030,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14080000,1.0,0.0,1,1,15.6,0.0,15.6,15.6
14080001,1.0,0.0,1,1,15.6,0.0,15.6,15.6
14080016,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14080019,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14080020,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14080021,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14080031,1.0,0.0,1,1,18.7,0.0,18.7,18.7
14081006,1.0,0.0,1,1,11.9,1.0,12.9,12.9
14081010,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14081030,1.0,0.0,1,1,16.9,0.0,16.9,16.9
14082000,5.0,0.0,5,5,19.5,0.0,19.5,19.5
14082002,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14082011,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14082015,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14082017,1.33,0.47,2,1,3.73,1.32,5.6,2.8
14082018,1.0,0.0,1,1,2.8,0.0,2.8,2.8
14082021,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14082022,1.0,0.0,1,1,2.8,0.0,2.8,2.8
14082023,1.0,0.0,1,1,2.8,0.0,2.8,2.8
14082024,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14082026,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14082028,1.0,0.0,1,1,2.8,0.0,2.8,2.8
14082037,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14082038,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14083000,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14083002,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14083004,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14084003,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14090000,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14090003,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14090005,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14090006,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14090008,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14090009,1.67,0.47,2,2,9.83,2.78,11.8,11.8
14090013,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14090018,1.0,0.0,1,1,7.66,0.39,8.0,7.8
14090019,1.0,0.0,1,1,7.35,0.45,7.8,7.8
14090020,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14090021,1.0,0.0,1,1,7.27,0.52,8.0,6.9
14090033,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14090040,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14090041,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14090042,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14091000,2.5,1.5,4,4,9.75,5.85,15.6,15.6
14091001,2.0,0.0,2,2,7.8,0.0,7.8,7.8
14091004,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14091005,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14091006,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14091007,1.17,0.37,2,1,4.55,1.45,7.8,3.9
14091009,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14091012,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14091021,1.5,0.5,2,2,4.5,1.5,6.0,6.0
14091022,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14091025,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14091027,1.5,0.5,2,2,4.5,1.5,6.0,6.0
14091028,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14091046,1.0,0.0,1,1,5.7,0.2,5.9,5.9
14091047,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14091073,1.5,0.5,2,2,8.7,2.9,11.6,11.6
14091074,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14091075,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14091077,1.33,0.47,2,1,7.73,2.73,11.6,5.8
14091079,1.5,0.5,2,2,8.7,2.9,11.6,11.6
14091090,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14091091,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14091093,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14092002,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14092007,1.5,0.5,2,2,15.9,5.3,21.2,21.2
14092010,2.0,0.0,2,2,7.8,0.0,7.8,7.8
14092013,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092014,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092015,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092016,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14092017,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092021,1.0,0.0,1,1,6.03,0.38,6.3,6.3
14092022,1.0,0.0,1,1,6.3,0.0,6.3,6.3
14092023,1.0,0.0,1,1,6.3,0.0,6.3,6.3
14092025,1.0,0.0,1,1,4.2,0.0,4.2,4.2
14092026,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14092039,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14092042,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14092043,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14092044,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14092056,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092057,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092059,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092060,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092062,1.25,0.43,2,1,4.88,1.69,7.8,3.9
14092063,1.5,0.87,3,1,9.3,5.37,18.6,6.2
14092065,1.0,0.0,1,1,6.2,0.0,6.2,6.2
14092066,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092067,2.0,0.82,3,2,7.8,3.18,11.7,7.8
14092069,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14092072,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14092074,2.0,0.0,2,2,10.0,0.0,10.0,10.0
14092075,1.14,0.35,2,1,6.43,2.26,10.0,5.0
14092077,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14092078,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14092094,1.0,0.0,1,1,4.6,0.0,4.6,4.6
14092099,1.25,0.43,2,1,13.62,4.72,21.8,10.9
14092105,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14092106,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14092107,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14093001,1.0,0.0,1,1,38.0,0.0,38.0,38.0
14094012,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14100056,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14100100,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14101009,1.0,0.0,1,1,2.0,0.0,2.0,2.0
14101025,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14101026,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14101028,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14101074,1.0,0.0,1,1,22.8,0.0,22.8,22.8
14101132,1.0,0.0,1,1,1.2,0.0,1.2,1.2
14101161,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14102006,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14103004,1.0,0.0,1,1,8.8,0.0,8.8,8.8
14105011,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14105013,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14105014,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14105015,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14105020,1.0,0.0,1,1,0.5,0.0,0.5,0.5
14108007,1.0,0.0,1,1,13.5,0.0,13.5,13.5
14108008,1.0,0.0,1,1,13.5,0.0,13.5,13.5
14108021,1.0,0.0,1,1,10.6,0.0,10.6,10.6
14110001,1.0,0.0,1,1,24.8,0.0,24.8,24.8
14111002,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14112000,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14112002,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14112009,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14112010,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14112011,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14112012,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14120000,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14120002,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14120012,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14120029,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14120030,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14121010,1.0,0.0,1,1,16.6,0.0,16.6,16.6
14121011,1.0,0.0,1,1,16.6,0.0,16.6,16.6
14121012,1.0,0.0,1,1,16.6,0.0,16.6,16.6
14121013,1.0,0.0,1,1,16.6,0.0,16.6,16.6
14121014,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14121018,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14121023,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14121029,1.0,0.0,1,1,12.0,0.0,12.0,12.0
14121033,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14121047,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14122001,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14130013,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14130025,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14130041,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14130049,1.0,0.0,1,1,7.7,0.0,7.7,7.7
14130054,1.0,0.0,1,1,8.7,0.0,8.7,8.7
14130055,1.2,0.4,2,1,10.44,3.48,17.4,8.7
14130060,1.0,0.0,1,1,3.99,0.0,3.99,3.99
14131001,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14131016,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14132016,1.0,0.0,1,1,129.0,0.0,129.0,129.0
14132040,1.0,0.0,1,1,109.2,0.0,109.2,109.2
14132041,1.0,0.0,1,1,125.7,0.0,125.7,125.7
14132055,1.0,0.0,1,1,21.6,0.0,21.6,21.6
14132115,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14132120,1.0,0.0,1,1,13.2,0.0,13.2,13.2
14132170,1.0,0.0,1,1,10.0,0.0,10.0,10.0
14133005,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14140195,2.0,0.0,2,2,23.8,0.0,23.8,23.8
14140210,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14140211,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14141028,1.0,0.0,1,1,3.6,0.0,3.6,3.6
14142039,2.0,0.0,2,2,8.4,0.0,8.4,8.4
14142040,1.0,0.0,1,1,4.2,0.0,4.2,4.2
14200010,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14200011,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14200012,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14200016,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14200020,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14200022,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14200035,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14200037,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14200038,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14200039,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14200040,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14200042,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14200046,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14200049,1.0,0.0,1,1,15.5,0.0,15.5,15.5
14200050,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14200055,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14200056,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14200059,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14200061,1.0,0.0,1,1,11.6,0.0,11.6,11.6
14200074,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14202011,2.0,0.0,2,2,25.0,0.0,25.0,25.0
14203007,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14203013,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14203014,1.0,0.0,1,1,10.0,0.0,10.0,10.0
14203019,1.0,0.0,1,1,10.6,0.0,10.6,10.6
14203022,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14205013,1.0,0.0,1,1,9.0,0.0,9.0,9.0
14205014,1.0,0.0,1,1,1.9,0.0,1.9,1.9
14208002,1.0,0.0,1,1,28.5,0.0,28.5,28.5
14209009,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14209010,1.0,0.0,1,1,32.0,0.0,32.0,32.0
14209014,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14221007,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14222008,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14222009,1.0,0.0,1,1,10.2,0.0,10.2,10.2
14222010,1.0,0.0,1,1,12.0,0.0,12.0,12.0
14222013,2.0,0.0,2,2,22.6,0.0,22.6,22.6
14222023,1.0,0.0,1,1,3.3,0.0,3.3,3.3
14222032,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14222033,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14222034,1.0,0.0,1,1,7.8,0.0,7.8,7.8
14223000,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14223006,1.0,0.0,1,1,16.0,0.0,16.0,16.0
14231003,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14231008,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14231010,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14232008,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14232010,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14234000,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14240001,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14241000,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14241001,3.0,2.83,7,1,11.7,11.03,27.3,3.9
14241003,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14241004,1.0,0.0,1,1,2.9,0.0,2.9,2.9
14241005,1.0,0.0,1,1,2.9,0.0,2.9,2.9
14241007,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14241008,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14243001,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14243002,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14243004,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14250002,1.0,0.0,1,1,17.5,0.0,17.5,17.5
14250004,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14250007,2.0,0.0,2,2,39.6,0.0,39.6,39.6
14250012,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14250016,2.0,0.0,2,2,42.4,0.0,42.4,42.4
14250017,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14251001,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14252006,1.0,0.0,1,1,23.8,0.0,23.8,23.8
14253003,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14253004,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14253005,1.67,0.94,3,1,16.5,9.33,29.7,9.9
14255001,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14256000,1.0,0.0,1,1,29.5,0.0,29.5,29.5
14256001,1.0,0.0,1,1,23.8,0.0,23.8,23.8
14256002,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14256003,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14257004,1.0,0.0,1,1,26.0,0.0,26.0,26.0
14258002,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14258008,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14258011,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14261001,1.5,0.5,2,2,40.2,13.4,53.6,53.6
14261002,1.0,0.0,1,1,16.9,0.0,16.9,16.9
14261005,1.0,0.0,1,1,19.8,0.0,19.8,19.8
14261018,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14270001,1.0,0.0,1,1,3.2,0.0,3.2,3.2
14272004,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14275007,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14275009,1.0,0.0,1,1,17.3,0.0,17.3,17.3
14275013,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14275016,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14275018,1.0,0.0,1,1,5.3,0.0,5.3,5.3
14275019,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14275022,1.0,0.0,1,1,2.2,0.0,2.2,2.2
14275023,1.0,0.0,1,1,3.3,0.0,3.3,3.3
14275024,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14275025,2.0,0.0,2,2,7.6,0.0,7.6,7.6
14275033,1.0,0.0,1,1,15.7,0.0,15.7,15.7
14275036,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14275038,1.0,0.0,1,1,15.7,0.0,15.7,15.7
14275042,1.0,0.0,1,1,11.0,0.0,11.0,11.0
14280000,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14280007,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14280008,1.5,0.5,2,2,8.7,2.9,11.6,11.6
14281000,2.0,0.0,2,2,11.0,0.0,11.0,11.0
14281001,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14281009,1.0,0.0,1,1,7.9,0.0,7.9,7.9
