c,c_i_agg_count_unique_max,c_i_agg_count_unique_median,c_i_agg_count_unique_mean,c_i_agg_count_unique_std
15339,1,1,0.6666666666666666,0.4714045207910317
15340,2,0,0.6666666666666666,0.9428090415820634
15343,5,3,3.0,1.632993161855452
15401,1,1,0.6666666666666666,0.4714045207910317
15402,7,4,5.0,1.4142135623730951
15404,3,2,2.0,0.816496580927726
15405,1,1,1.0,0.0
15409,1,0,0.3333333333333333,0.4714045207910317
15410,10,1,3.6666666666666665,4.4969125210773475
15411,2,0,0.6666666666666666,0.9428090415820634
15412,1,0,0.3333333333333333,0.4714045207910317
15415,4,0,1.3333333333333333,1.8856180831641267
15419,6,1,2.3333333333333335,2.6246692913372702
15420,1,0,0.3333333333333333,0.4714045207910317
15421,1,1,0.6666666666666666,0.4714045207910317
15424,1,0,0.3333333333333333,0.4714045207910317
15430,1,0,0.3333333333333333,0.4714045207910317
15432,1,1,1.0,0.0
15433,4,1,1.6666666666666667,1.699673171197595
15451,1,0,0.3333333333333333,0.4714045207910317
15459,2,1,1.3333333333333333,0.4714045207910317
15469,2,2,1.6666666666666667,0.4714045207910317
15501,2,0,0.6666666666666666,0.9428090415820634
15502,13,7,8.666666666666666,3.0912061651652345
15503,4,2,2.3333333333333335,1.247219128924647
15603,1,0,0.3333333333333333,0.4714045207910317
15604,7,0,2.3333333333333335,3.2998316455372216
15605,6,5,5.333333333333333,0.4714045207910317
20012,2,1,1.3333333333333333,0.4714045207910317
20101,1,1,0.6666666666666666,0.4714045207910317
20102,1,0,0.3333333333333333,0.4714045207910317
20103,2,2,1.6666666666666667,0.4714045207910317
20110,2,2,2.0,0.0
20111,1,0,0.3333333333333333,0.4714045207910317
20121,3,2,2.3333333333333335,0.4714045207910317
20130,3,1,1.6666666666666667,0.9428090415820634
20201,1,0,0.3333333333333333,0.4714045207910317
20202,1,1,1.0,0.0
21000,3,1,1.6666666666666667,0.9428090415820634
21011,3,3,2.3333333333333335,0.9428090415820634
21012,1,1,0.6666666666666666,0.4714045207910317
21020,1,0,0.3333333333333333,0.4714045207910317
21021,3,2,2.0,0.816496580927726
21110,1,1,1.0,0.0
21120,1,0,0.3333333333333333,0.4714045207910317
21200,3,2,2.3333333333333335,0.4714045207910317
21400,3,3,2.3333333333333335,0.9428090415820634
21700,2,0,0.6666666666666666,0.9428090415820634
21801,3,2,2.3333333333333335,0.4714045207910317
22000,3,3,2.3333333333333335,0.9428090415820634
22001,4,4,3.6666666666666665,0.4714045207910317
22002,1,1,0.6666666666666666,0.4714045207910317
22003,1,0,0.3333333333333333,0.4714045207910317
22004,1,0,0.3333333333333333,0.4714045207910317
22007,6,5,4.666666666666667,1.247219128924647
22008,8,7,7.0,0.816496580927726
22010,5,4,4.0,0.816496580927726
22012,3,1,1.3333333333333333,1.247219128924647
22013,5,2,3.0,1.4142135623730951
22020,5,4,4.333333333333333,0.4714045207910317
22021,6,5,4.0,2.160246899469287
22030,2,1,1.0,0.816496580927726
22032,2,0,0.6666666666666666,0.9428090415820634
22034,5,3,3.3333333333333335,1.247219128924647
22035,1,0,0.3333333333333333,0.4714045207910317
22036,2,1,1.3333333333333333,0.4714045207910317
22040,4,3,3.0,0.816496580927726
22041,1,0,0.3333333333333333,0.4714045207910317
22071,2,1,1.0,0.816496580927726
22100,4,3,3.0,0.816496580927726
22101,6,3,4.0,1.4142135623730951
22102,8,8,7.666666666666667,0.4714045207910317
22103,10,10,9.333333333333334,0.9428090415820634
22110,3,3,2.0,1.4142135623730951
22111,11,10,10.0,0.816496580927726
22120,9,6,6.666666666666667,1.699673171197595
22130,10,8,8.666666666666666,0.9428090415820634
22131,3,2,1.6666666666666667,1.247219128924647
22132,2,1,1.3333333333333333,0.4714045207910317
22160,1,1,1.0,0.0
22170,3,2,2.0,0.816496580927726
22171,2,2,2.0,0.0
22172,9,8,8.0,0.816496580927726
22180,2,2,1.6666666666666667,0.4714045207910317
22190,2,2,2.0,0.0
22500,4,4,3.6666666666666665,0.4714045207910317
22501,1,0,0.3333333333333333,0.4714045207910317
22503,1,1,0.6666666666666666,0.4714045207910317
22511,1,1,1.0,0.0
22520,1,0,0.3333333333333333,0.4714045207910317
22600,2,2,1.6666666666666667,0.4714045207910317
22601,2,1,1.3333333333333333,0.4714045207910317
22602,2,1,1.0,0.816496580927726
22603,2,1,1.3333333333333333,0.4714045207910317
22604,1,1,0.6666666666666666,0.4714045207910317
22610,2,1,1.3333333333333333,0.4714045207910317
22620,1,0,0.3333333333333333,0.4714045207910317
22621,1,1,0.6666666666666666,0.4714045207910317
22630,4,4,3.6666666666666665,0.4714045207910317
22631,3,3,2.3333333333333335,0.9428090415820634
22671,6,4,4.333333333333333,1.247219128924647
22701,8,7,6.333333333333333,1.699673171197595
22702,3,3,2.6666666666666665,0.4714045207910317
22710,4,0,1.3333333333333333,1.8856180831641267
22711,1,1,0.6666666666666666,0.4714045207910317
22712,1,1,1.0,0.0
22713,5,1,2.3333333333333335,1.8856180831641267
22714,3,1,1.3333333333333333,1.247219128924647
22715,5,2,2.3333333333333335,2.0548046676563256
22716,5,4,3.0,2.160246899469287
22800,2,1,1.3333333333333333,0.4714045207910317
22801,1,1,0.6666666666666666,0.4714045207910317
22802,1,1,1.0,0.0
22821,1,0,0.3333333333333333,0.4714045207910317
22830,5,4,3.6666666666666665,1.247219128924647
22840,1,1,0.6666666666666666,0.4714045207910317
22850,1,0,0.3333333333333333,0.4714045207910317
22851,1,0,0.3333333333333333,0.4714045207910317
22870,5,3,2.6666666666666665,2.0548046676563256
22900,1,1,1.0,0.0
22901,1,0,0.3333333333333333,0.4714045207910317
22902,1,0,0.3333333333333333,0.4714045207910317
23110,13,12,12.0,0.816496580927726
23112,3,3,2.6666666666666665,0.4714045207910317
23113,8,5,5.666666666666667,1.699673171197595
23120,2,1,1.3333333333333333,0.4714045207910317
23121,3,3,2.6666666666666665,0.4714045207910317
23130,2,0,0.6666666666666666,0.9428090415820634
23131,1,1,1.0,0.0
23132,4,4,3.6666666666666665,0.4714045207910317
23133,1,0,0.3333333333333333,0.4714045207910317
23134,2,2,2.0,0.0
23135,2,1,1.3333333333333333,0.4714045207910317
23141,1,0,0.3333333333333333,0.4714045207910317
23142,1,1,0.6666666666666666,0.4714045207910317
23150,1,0,0.3333333333333333,0.4714045207910317
23171,1,0,0.3333333333333333,0.4714045207910317
24000,10,6,6.666666666666667,2.494438257849294
24010,13,9,10.333333333333334,1.8856180831641267
24011,6,5,5.0,0.816496580927726
24012,5,4,3.6666666666666665,1.247219128924647
24030,2,1,1.3333333333333333,0.4714045207910317
24032,1,0,0.3333333333333333,0.4714045207910317
24100,2,2,1.6666666666666667,0.4714045207910317
24101,5,4,4.333333333333333,0.4714045207910317
24102,3,2,2.0,0.816496580927726
24112,1,1,1.0,0.0
24220,3,1,1.3333333333333333,1.247219128924647
24400,1,0,0.3333333333333333,0.4714045207910317
24401,2,2,2.0,0.0
24403,3,1,1.3333333333333333,1.247219128924647
25005,1,1,0.6666666666666666,0.4714045207910317
25012,1,1,1.0,0.0
