i,i_agg_count_max,i_agg_count_median,i_agg_count_mean,i_agg_count_std,i_agg_amount_max,i_agg_amount_median,i_agg_amount_mean,i_agg_amount_std
14021043.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.5,0.0,6.5,9.192388155425117
14021044.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850233
14021045.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850233
14022003.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.2,0.0,2.4,3.3941125496954285
14022004.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.2,0.0,2.4,3.3941125496954285
14022005.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.5,0.0,6.5,9.192388155425117
14022007.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.5,0.0,6.5,9.192388155425117
14022008.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.5,0.0,6.5,9.192388155425117
14022010.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.5,0.0,6.5,9.192388155425117
14031000.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.7,0.0,2.9,4.101219330881975
14031005.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.9,0.0,2.6333333333333333,3.7240957142491506
14031006.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.9,0.0,2.6333333333333333,3.7240957142491506
14031010.0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289333
14031031.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14032001.0,6.0,1.0,2.3333333333333335,2.6246692913372702,61.2,8.7,23.3,27.033682694002312
14032025.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14033004.0,1.0,0.0,0.3333333333333333,0.4714045207910317,32.0,0.0,10.666666666666666,15.084944665313014
14033016.0,1.0,1.0,0.6666666666666666,0.4714045207910317,5.9,5.9,3.9333333333333336,2.781286672667087
14033044.0,1.0,1.0,0.6666666666666666,0.4714045207910317,5.9,5.9,3.9333333333333336,2.781286672667087
14033046.0,3.0,2.0,1.6666666666666667,1.247219128924647,17.700000000000006,11.8,9.833333333333336,7.3585928606554205
14033048.0,1.0,1.0,0.6666666666666666,0.4714045207910317,5.9,5.9,3.9333333333333336,2.781286672667087
14033050.0,2.0,2.0,1.3333333333333333,0.9428090415820634,11.8,11.8,7.866666666666667,5.562573345334174
14033054.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.9,0.0,2.3000000000000003,3.2526911934581184
14033055.0,2.0,0.0,0.6666666666666666,0.9428090415820634,13.8,0.0,4.6000000000000005,6.505382386916237
14034007.0,6.0,1.0,2.3333333333333335,2.6246692913372702,61.2,8.7,23.3,27.033682694002312
14034009.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14034016.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.9,0.0,5.3,7.495331880577404
14034017.0,2.0,1.0,1.0,0.816496580927726,11.8,5.9,5.900000000000001,4.817329827473584
14040008.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.5,0.0,2.5,3.5355339059327378
14040009.0,1.0,0.0,0.3333333333333333,0.4714045207910317,20.5,0.0,6.833333333333333,9.66379267621615
14040016.0,2.0,1.0,1.3333333333333333,0.4714045207910317,49.8,28.9,34.833333333333336,10.658434323211933
14040018.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14041002.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14042001.0,1.0,0.0,0.3333333333333333,0.4714045207910317,24.9,0.0,8.299999999999999,11.737972567696689
14043011.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.8333333333333335,4.006938426723769
14043012.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.8333333333333335,4.006938426723769
14043013.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.8333333333333335,4.006938426723769
14043017.0,1.0,1.0,0.6666666666666666,0.4714045207910317,20.5,20.5,13.666666666666666,9.66379267621615
14043022.0,1.0,0.0,0.3333333333333333,0.4714045207910317,20.5,0.0,6.833333333333333,9.66379267621615
14043027.0,1.0,0.0,0.3333333333333333,0.4714045207910317,28.9,0.0,9.633333333333333,13.623590650860814
14043029.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.9,0.0,6.633333333333333,9.38094996374153
14050013.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424
14050015.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14050020.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14050025.0,1.0,1.0,0.6666666666666666,0.4714045207910317,6.5,6.5,4.333333333333333,3.064129385141706
14050026.0,2.0,1.0,1.0,0.816496580927726,9.0,4.5,4.5,3.6742346141747673
14050028.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424
14050045.0,2.0,0.0,0.6666666666666666,0.9428090415820634,15.0,0.0,5.0,7.0710678118654755
14051003.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.592724864350674
14051004.0,1.0,1.0,0.6666666666666666,0.4714045207910317,5.5,5.5,3.6666666666666665,2.592724864350674
14052003.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14052005.0,2.0,1.0,1.0,0.816496580927726,9.8,5.5,5.1000000000000005,4.010818702792071
14052007.0,1.0,1.0,0.6666666666666666,0.4714045207910317,5.5,5.5,3.6666666666666665,2.592724864350674
14052015.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.2,0.0,2.4,3.3941125496954285
14052026.0,2.0,0.0,0.6666666666666666,0.9428090415820634,13.0,0.0,4.333333333333333,6.128258770283412
14052027.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.592724864350674
14052029.0,2.0,0.0,0.6666666666666666,0.9428090415820634,11.0,0.0,3.6666666666666665,5.185449728701348
14052030.0,2.0,1.0,1.0,0.816496580927726,11.0,6.5,5.833333333333333,4.515405728048022
14052035.0,2.0,0.0,0.6666666666666666,0.9428090415820634,8.0,0.0,2.6666666666666665,3.7712361663282534
14052046.0,2.0,0.0,0.6666666666666666,0.9428090415820634,13.0,0.0,4.333333333333333,6.128258770283412
14054004.0,1.0,1.0,0.6666666666666666,0.4714045207910317,4.5,4.5,3.0,2.1213203435596424
14054007.0,1.0,1.0,0.6666666666666666,0.4714045207910317,4.5,4.5,3.0,2.1213203435596424
14054008.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424
14054010.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424
14054012.0,2.0,0.0,0.6666666666666666,0.9428090415820634,9.0,0.0,3.0,4.242640687119285
14054013.0,2.0,0.0,0.6666666666666666,0.9428090415820634,9.0,0.0,3.0,4.242640687119285
14054014.0,3.0,1.0,1.3333333333333333,1.247219128924647,13.5,4.5,6.0,5.612486080160912
14054020.0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.8,0.0,3.6,5.091168824543143
14054030.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831214
14054072.0,1.0,1.0,0.6666666666666666,0.4714045207910317,10.8,10.8,7.2,5.091168824543143
14054075.0,1.0,1.0,0.6666666666666666,0.4714045207910317,8.5,8.5,5.666666666666667,4.006938426723769
14060002.0,3.0,3.0,2.3333333333333335,0.9428090415820634,23.700000000000006,23.700000000000006,18.433333333333337,7.448191428498303
14060003.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831214
14060006.0,2.0,1.0,1.0,0.816496580927726,19.8,11.4,10.4,8.114185110040319
14061005.0,1.0,0.0,0.3333333333333333,0.4714045207910317,21.9,0.0,7.3,10.323759005323593
14063000.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.9,0.0,2.6333333333333333,3.7240957142491506
14063003.0,4.0,0.0,1.3333333333333333,1.8856180831641267,36.58000000000001,0.0,12.193333333333337,17.243977370535948
14064006.0,1.0,1.0,0.6666666666666666,0.4714045207910317,8.5,8.5,5.666666666666667,4.006938426723769
14064009.0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289333
14070003.0,1.0,1.0,0.6666666666666666,0.4714045207910317,6.9,6.9,4.6000000000000005,3.2526911934581184
14070016.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.2,0.0,2.066666666666667,2.922708028904396
14070032.0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.5,0.0,3.5,4.949747468305833
14070034.0,1.0,0.0,0.3333333333333333,0.4714045207910317,25.8,0.0,8.6,12.162236636408618
14071000.0,2.0,0.0,0.6666666666666666,0.9428090415820634,9.4,0.0,3.1333333333333333,4.4312024954356986
14072002.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.205550741379015
14072004.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14072008.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14072009.0,1.0,0.0,0.3333333333333333,0.4714045207910317,11.9,0.0,3.966666666666667,5.609713797413277
14072013.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.205550741379015
14073006.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.8,0.0,5.266666666666667,7.448191428498301
14073007.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.6,0.0,2.1999999999999997,3.111269837220809
14073008.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831214
14073009.0,1.0,1.0,0.6666666666666666,0.4714045207910317,16.8,16.8,11.200000000000001,7.919595949289333
14073011.0,1.0,1.0,0.6666666666666666,0.4714045207910317,16.8,16.8,11.200000000000001,7.919595949289333
14073019.0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.6333333333333333,5.138309276622246
14073020.0,1.0,1.0,0.6666666666666666,0.4714045207910317,10.9,10.9,7.266666666666667,5.138309276622246
14073041.0,4.0,1.0,1.6666666666666667,1.699673171197595,51.6,13.9,21.833333333333332,21.79974515651247
14074021.0,1.0,1.0,0.6666666666666666,0.4714045207910317,16.8,14.9,10.566666666666668,7.511916459126053
14074024.0,1.0,0.0,0.3333333333333333,0.4714045207910317,13.8,0.0,4.6000000000000005,6.505382386916237
14074054.0,1.0,0.0,0.3333333333333333,0.4714045207910317,37.5,0.0,12.5,17.67766952966369
14074058.0,1.0,0.0,0.3333333333333333,0.4714045207910317,29.8,0.0,9.933333333333334,14.047854719572745
14074059.0,1.0,1.0,0.6666666666666666,0.4714045207910317,11.5,11.5,7.666666666666667,5.421151989096864
14074061.0,1.0,0.0,0.3333333333333333,0.4714045207910317,12.8,0.0,4.266666666666667,6.033977866125206
14075007.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424
14075011.0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.8,0.0,3.6,5.091168824543143
14075012.0,1.0,1.0,0.6666666666666666,0.4714045207910317,10.8,8.9,6.566666666666667,4.707676945396979
14075022.0,1.0,1.0,0.6666666666666666,0.4714045207910317,12.9,11.6,8.166666666666666,5.799042066487265
14076000.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.3,0.0,5.1000000000000005,7.212489168102785
14076004.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.3,0.0,5.1000000000000005,7.212489168102785
14076009.0,6.0,4.0,4.0,1.632993161855452,59.4,41.4,41.93333333333334,14.04880382412997
14076010.0,1.0,0.0,0.3333333333333333,0.4714045207910317,12.5,0.0,4.166666666666667,5.892556509887896
14076012.0,5.0,3.0,3.6666666666666665,0.9428090415820634,51.9,33.3,38.300000000000004,9.728309205612245
14076016.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.5,0.0,2.5,3.5355339059327378
14076017.0,1.0,0.0,0.3333333333333333,0.4714045207910317,11.9,0.0,3.966666666666667,5.609713797413278
14076018.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.5,0.0,2.5,3.5355339059327378
14076019.0,3.0,1.0,1.3333333333333333,1.247219128924647,34.5,13.9,16.133333333333333,14.172822192100233
14076021.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14076030.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.205550741379015
14076040.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.205550741379015
14076041.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.592724864350674
14077001.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.9,0.0,6.633333333333333,9.38094996374153
14077014.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.8,0.0,3.266666666666667,4.619764303752111
14077019.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.4,0.0,2.1333333333333333,3.016988933062603
14077026.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424
14078000.0,1.0,1.0,0.6666666666666666,0.4714045207910317,19.8,19.8,13.200000000000001,9.333809511662428
14079001.0,1.0,0.0,0.3333333333333333,0.4714045207910317,24.8,0.0,8.266666666666667,11.690832115617583
14079027.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.9,0.0,5.3,7.495331880577404
14079028.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.9,0.0,5.3,7.495331880577404
14079030.0,1.0,1.0,0.6666666666666666,0.4714045207910317,18.8,15.9,11.566666666666668,8.264112508645775
14080000.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.6,0.0,5.2,7.353910524340094
14080001.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.6,0.0,5.2,7.353910524340094
14080016.0,2.0,0.0,0.6666666666666666,0.9428090415820634,13.6,0.0,4.533333333333333,6.41110148275803
14080019.0,1.0,1.0,1.0,0.0,8.5,8.5,8.5,0.0
14080020.0,2.0,1.0,1.3333333333333333,0.4714045207910317,8.0,4.0,5.333333333333333,1.8856180831641267
14080021.0,3.0,1.0,1.3333333333333333,1.247219128924647,25.5,8.5,11.333333333333334,10.6013625958595
14080025.0,1.0,0.0,0.3333333333333333,0.4714045207910317,18.5,0.0,6.166666666666667,8.720983634634086
14080028.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.8333333333333335,4.006938426723769
14080031.0,1.0,1.0,0.6666666666666666,0.4714045207910317,18.7,18.7,12.466666666666667,8.815264538792292
14081006.0,1.0,1.0,0.6666666666666666,0.4714045207910317,12.9,10.9,7.933333333333334,5.668823119092318
14081010.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.5,0.0,2.1666666666666665,3.064129385141706
14081024.0,1.0,0.0,0.3333333333333333,0.4714045207910317,17.0,0.0,5.666666666666667,8.013876853447538
14081026.0,2.0,0.0,0.6666666666666666,0.9428090415820634,34.0,0.0,11.333333333333334,16.027753706895076
14081030.0,2.0,0.0,0.6666666666666666,0.9428090415820634,33.8,0.0,11.266666666666666,15.933472802736869
14082000.0,5.0,0.0,1.6666666666666667,2.357022603955158,19.5,0.0,6.5,9.192388155425117
14082002.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850235
14082011.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.6,0.0,2.8666666666666667,4.054078878802872
14082012.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.6,0.0,2.8666666666666667,4.054078878802872
14082014.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.8,0.0,1.2666666666666666,1.7913371790059205
14082015.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.8,0.0,1.2666666666666666,1.7913371790059203
14082017.0,3.0,1.0,1.6666666666666667,0.9428090415820634,8.399999999999999,2.8,4.666666666666666,2.639865316429777
14082018.0,2.0,2.0,1.6666666666666667,0.4714045207910317,5.6,5.6,4.666666666666666,1.3199326582148887
14082021.0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.5,0.0,0.8333333333333334,1.178511301977579
14082022.0,2.0,2.0,1.6666666666666667,0.4714045207910317,5.6,5.6,4.666666666666667,1.3199326582148887
14082023.0,2.0,0.0,0.6666666666666666,0.9428090415820634,5.6,0.0,1.8666666666666665,2.6398653164297774
14082024.0,2.0,1.0,1.0,0.816496580927726,7.0,3.5,3.5,2.857738033247041
14082026.0,2.0,0.0,0.6666666666666666,0.9428090415820634,7.0,0.0,2.3333333333333335,3.2998316455372216
14082028.0,1.0,1.0,1.0,0.0,2.8,2.8,2.7999999999999994,4.440892098500626e-16
14082037.0,1.0,1.0,0.6666666666666666,0.4714045207910317,3.0,3.0,2.0,1.4142135623730951
14082038.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.0,0.0,1.0,1.4142135623730951
14083000.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.8,0.0,1.2666666666666666,1.7913371790059205
14083002.0,1.0,1.0,0.6666666666666666,0.4714045207910317,3.8,3.8,2.533333333333333,1.7913371790059205
14083004.0,2.0,1.0,1.0,0.816496580927726,7.6,3.8,3.7999999999999994,3.1026870075253585
14084003.0,2.0,0.0,0.6666666666666666,0.9428090415820634,17.8,0.0,5.933333333333334,8.391000470080364
14084005.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.9,0.0,2.3000000000000003,3.2526911934581184
14090000.0,2.0,0.0,0.6666666666666666,0.9428090415820634,15.8,0.0,5.266666666666667,7.448191428498301
14090003.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.9,0.0,2.6333333333333333,3.7240957142491506
14090005.0,1.0,1.0,0.6666666666666666,0.4714045207910317,8.6,8.6,5.733333333333333,4.054078878802872
14090006.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.8333333333333335,4.006938426723769
14090007.0,3.0,0.0,1.0,1.4142135623730951,25.5,0.0,8.5,12.020815280171307
14090008.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.8333333333333335,4.006938426723769
14090009.0,4.0,1.0,1.6666666666666667,1.699673171197595,23.6,5.9,9.833333333333334,10.028071710065811
14090010.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14090013.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.9,0.0,2.6333333333333333,3.7240957142491506
14090017.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.5,0.0,2.8333333333333335,4.006938426723769
14090018.0,4.0,1.0,1.6666666666666667,1.699673171197595,31.4,6.9,12.766666666666666,13.473513111121225
14090019.0,1.0,1.0,0.6666666666666666,0.4714045207910317,7.8,6.9,4.8999999999999995,3.4842502780368694
14090020.0,2.0,0.0,0.6666666666666666,0.9428090415820634,13.8,0.0,4.6000000000000005,6.505382386916237
14090021.0,2.0,1.0,1.0,0.816496580927726,13.8,8.0,7.266666666666667,5.657639869140567
14090032.0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.6333333333333333,5.138309276622246
14090033.0,2.0,1.0,1.3333333333333333,0.4714045207910317,21.8,10.9,14.200000000000001,5.389495956642575
14090035.0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.6333333333333333,5.138309276622246
14090038.0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.6333333333333333,5.138309276622246
14090040.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831214
14090041.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831214
14090042.0,1.0,1.0,0.6666666666666666,0.4714045207910317,9.9,9.9,6.6000000000000005,4.666904755831214
14091000.0,5.0,1.0,2.0,2.160246899469287,19.5,3.9,7.8,8.424962907930219
14091001.0,2.0,1.0,1.0,0.816496580927726,7.8,3.9,3.9,3.1843366656181313
14091004.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14091005.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831214
14091006.0,2.0,1.0,1.0,0.816496580927726,11.8,5.9,5.900000000000001,4.817329827473584
14091007.0,5.0,2.0,3.0,1.4142135623730951,19.5,7.8,11.700000000000001,5.5154328932550705
14091009.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850235
14091012.0,2.0,1.0,1.3333333333333333,0.4714045207910317,7.8,3.9,5.2,1.8384776310850237
14091021.0,2.0,1.0,1.0,0.816496580927726,6.0,3.0,3.0,2.449489742783178
14091022.0,2.0,1.0,1.3333333333333333,0.4714045207910317,6.0,3.0,4.0,1.4142135623730951
14091025.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.0,0.0,1.0,1.4142135623730951
14091027.0,2.0,1.0,1.0,0.816496580927726,6.0,3.0,3.0,2.449489742783178
14091028.0,3.0,2.0,1.6666666666666667,1.247219128924647,9.0,6.0,5.0,3.7416573867739413
14091031.0,2.0,0.0,0.6666666666666666,0.9428090415820634,11.6,0.0,3.8666666666666667,5.468292441175967
14091043.0,4.0,0.0,1.3333333333333333,1.8856180831641267,23.6,0.0,7.866666666666667,11.125146690668348
14091046.0,1.0,1.0,0.6666666666666666,0.4714045207910317,5.9,5.5,3.8000000000000003,2.691963347942662
14091047.0,3.0,0.0,1.0,1.4142135623730951,16.5,0.0,5.5,7.7781745930520225
14091051.0,1.0,0.0,0.3333333333333333,0.4714045207910317,29.8,0.0,9.933333333333334,14.047854719572745
14091067.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
14091068.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14091073.0,4.0,3.0,3.0,0.816496580927726,23.2,17.4,17.4,4.735680169380811
14091074.0,1.0,1.0,0.6666666666666666,0.4714045207910317,5.8,5.8,3.8666666666666667,2.7341462205879834
14091075.0,2.0,1.0,1.0,0.816496580927726,11.6,5.8,5.8,4.735680169380811
14091077.0,3.0,1.0,1.3333333333333333,1.247219128924647,17.4,5.8,7.733333333333333,7.233870947762952
14091079.0,2.0,1.0,1.3333333333333333,0.4714045207910317,11.6,5.8,7.733333333333333,2.734146220587984
14091090.0,2.0,0.0,0.6666666666666666,0.9428090415820634,11.6,0.0,3.8666666666666667,5.468292441175967
14091091.0,2.0,0.0,0.6666666666666666,0.9428090415820634,11.6,0.0,3.8666666666666667,5.468292441175967
14091093.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.9,0.0,2.3000000000000003,3.2526911934581184
14092001.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14092002.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14092003.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.9,0.0,1.6333333333333335,2.3098821518760553
14092007.0,3.0,1.0,1.3333333333333333,1.247219128924647,31.8,10.6,14.133333333333333,13.22052276660126
14092010.0,2.0,2.0,1.3333333333333333,0.9428090415820634,7.8,7.8,5.2,3.6769552621700474
14092013.0,1.0,1.0,0.6666666666666666,0.4714045207910317,3.9,3.9,2.6,1.8384776310850235
14092014.0,1.0,1.0,0.6666666666666666,0.4714045207910317,3.9,3.9,2.6,1.8384776310850235
14092015.0,2.0,2.0,1.3333333333333333,0.9428090415820634,7.8,7.8,5.2,3.6769552621700474
14092016.0,1.0,1.0,0.6666666666666666,0.4714045207910317,5.9,5.9,3.9333333333333336,2.781286672667087
14092017.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850233
14092021.0,3.0,2.0,2.0,0.816496580927726,18.9,12.6,12.333333333333334,5.473775865179557
14092022.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.3,0.0,2.1,2.9698484809834995
14092023.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.3,0.0,2.1,2.9698484809834995
14092025.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.2,0.0,1.4000000000000001,1.9798989873223332
14092026.0,1.0,1.0,0.6666666666666666,0.4714045207910317,6.0,6.0,4.0,2.8284271247461903
14092039.0,1.0,1.0,0.6666666666666666,0.4714045207910317,12.8,12.8,8.533333333333333,6.0339778661252055
14092042.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.8,0.0,1.5999999999999999,2.262741699796952
14092043.0,1.0,1.0,0.6666666666666666,0.4714045207910317,4.8,4.8,3.1999999999999997,2.262741699796952
14092044.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.8,0.0,1.5999999999999999,2.262741699796952
14092046.0,1.0,0.0,0.3333333333333333,0.4714045207910317,17.8,0.0,5.933333333333334,8.391000470080364
14092047.0,2.0,0.0,0.6666666666666666,0.9428090415820634,35.6,0.0,11.866666666666667,16.782000940160728
14092056.0,1.0,1.0,0.6666666666666666,0.4714045207910317,3.9,3.9,2.6,1.8384776310850235
14092057.0,2.0,0.0,0.6666666666666666,0.9428090415820634,7.8,0.0,2.6,3.676955262170047
14092059.0,1.0,1.0,0.6666666666666666,0.4714045207910317,3.9,3.9,2.6,1.8384776310850237
14092060.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850235
14092061.0,3.0,0.0,1.0,1.4142135623730951,11.7,0.0,3.9,5.51543289325507
14092062.0,4.0,3.0,2.6666666666666665,1.247219128924647,15.6,11.7,10.4,4.864154602806123
14092063.0,3.0,3.0,2.3333333333333335,0.9428090415820634,18.6,18.6,14.466666666666669,5.8454160578087935
14092064.0,3.0,0.0,1.0,1.4142135623730951,11.7,0.0,3.9,5.51543289325507
14092065.0,3.0,1.0,1.3333333333333333,1.247219128924647,18.6,6.2,8.266666666666667,7.732758599332812
14092066.0,1.0,1.0,0.6666666666666666,0.4714045207910317,3.9,3.9,2.6,1.8384776310850235
14092067.0,3.0,3.0,2.3333333333333335,0.9428090415820634,11.7,11.7,9.1,3.6769552621700465
14092069.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.8,0.0,1.9333333333333333,2.7341462205879834
14092072.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850233
14092074.0,2.0,0.0,0.6666666666666666,0.9428090415820634,10.0,0.0,3.3333333333333335,4.714045207910316
14092075.0,5.0,4.0,3.0,2.160246899469287,25.0,20.0,15.0,10.801234497346433
14092077.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.0,0.0,1.0,1.4142135623730951
14092078.0,2.0,1.0,1.0,0.816496580927726,6.0,3.0,3.0,2.449489742783178
14092094.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.6,0.0,1.5333333333333332,2.1684607956387456
14092099.0,3.0,2.0,1.6666666666666667,1.247219128924647,32.7,21.8,18.166666666666668,13.594688505278654
