u,i,u_count_all,u_count_2,u_count_3,u_count_4,u_amount_all,u_amount_2,u_amount_3,u_amount_4,u_i_count_all,u_i_count_2,u_i_count_3,u_i_count_4,u_i_amount_all,u_i_amount_2,u_i_amount_3,u_i_amount_4,i_count_all,i_count_2,i_count_3,i_count_4,i_amount_all,i_amount_2,i_amount_3,i_amount_4,u_i_count_unique_all,u_i_count_unique_2,u_i_count_unique_3,u_i_count_unique_4,i_user_all,i_user_2,i_user_3,i_user_4,u_i_agg_count_max,u_i_agg_count_median,u_i_agg_count_mean,u_i_agg_count_std,u_i_agg_amount_max,u_i_agg_amount_median,u_i_agg_amount_mean,u_i_agg_amount_std,u_agg_count_max,u_agg_count_median,u_agg_count_mean,u_agg_count_std,u_agg_amount_max,u_agg_amount_median,u_agg_amount_mean,u_agg_amount_std,i_agg_count_max,i_agg_count_median,i_agg_count_mean,i_agg_count_std,i_agg_amount_max,i_agg_amount_median,i_agg_amount_mean,i_agg_amount_std,u_i_agg_count_unique_max,u_i_agg_count_unique_median,u_i_agg_count_unique_mean,u_i_agg_count_unique_std,i_agg_user_max,i_agg_user_max_median,i_agg_user_max_mean,i_agg_user_max_std,i_user_agg_count_mean,i_user_agg_count_std,i_user_agg_count_max,i_user_agg_count_median,i_user_agg_amount_mean,i_user_agg_amount_std,i_user_agg_amount_max,i_user_agg_amount_median,u_i_user_agg_count_mean,u_i_user_agg_count_std,u_i_user_agg_count_max,u_i_user_agg_count_median,u_i_user_agg_amount_mean,u_i_user_agg_amount_std,u_i_user_agg_amount_max,u_i_user_agg_amount_median
2900000216952,10151012,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,14.0,0.0,14.0,0,1.0,0.0,1.0,0,14.0,0.0,14.0,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,14.0,0.0,4.666666666666667,6.599663291074443,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,14.0,0.0,4.666666666666667,6.599663291074443,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,14.0,0.0,14.0,14.0,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,11532038,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,9.5,0.0,9.5,0,4.0,0.0,4.0,0,38.0,0.0,38.0,0,29,0,29,0,4,0,4,0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.5,0.0,3.1666666666666665,4.478342947514801,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,4.0,0.0,1.3333333333333333,1.8856180831641267,38.0,0.0,12.666666666666664,17.913371790059205,29,0,9.666666666666666,13.67073110293992,4,0,1.33,1.89,1.0,0.0,1,1,9.5,0.0,9.5,9.5,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,14054014,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,4.5,0.0,4.5,0,4.0,1.0,3.0,0,18.0,4.5,13.5,0,29,0,29,0,4,1,3,0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,3.0,1.0,1.3333333333333333,1.247219128924647,13.5,4.5,6.0,5.612486080160912,29,0,9.666666666666666,13.67073110293992,3,1,1.33,1.25,1.0,0.0,1,1,4.5,0.0,4.5,4.5,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,14092099,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,10.9,0.0,10.9,0,5.0,2.0,3.0,0,54.5,21.8,32.7,0,29,0,29,0,4,1,3,0,1.0,0.0,0.3333333333333333,0.4714045207910317,10.9,0.0,3.633333333333333,5.138309276622246,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,3.0,2.0,1.6666666666666667,1.247219128924647,32.7,21.8,18.166666666666668,13.594688505278654,29,0,9.666666666666666,13.67073110293992,3,1,1.33,1.25,1.25,0.43,2,1,13.62,4.72,21.8,10.9,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,14275036,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,6.9,0.0,6.9,0,1.0,0.0,1.0,0,6.9,0.0,6.9,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.9,0.0,2.3000000000000003,3.2526911934581184,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,6.9,0.0,2.3000000000000003,3.2526911934581184,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,6.9,0.0,6.9,6.9,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,14300001,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,6.5,0.0,6.5,0,5.0,0.0,5.0,0,32.5,0.0,32.5,0,29,0,29,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.5,0.0,2.1666666666666665,3.064129385141706,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,5.0,0.0,1.6666666666666667,2.3570226039551585,32.5,0.0,10.833333333333336,15.320646925708527,29,0,9.666666666666666,13.67073110293992,2,0,0.67,0.94,2.5,1.5,4,4,16.25,9.75,26.0,26.0,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,14300010,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,8.6,0.0,8.6,0,2.0,0.0,2.0,0,17.2,0.0,17.2,0,29,0,29,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.6,0.0,2.8666666666666667,4.054078878802872,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,2.0,0.0,0.6666666666666666,0.9428090415820634,17.2,0.0,5.7333333333333325,8.108157757605744,29,0,9.666666666666666,13.67073110293992,2,0,0.67,0.94,1.0,0.0,1,1,8.6,0.0,8.6,8.6,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,14300060,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,15.5,0.0,15.5,0,1.0,0.0,1.0,0,15.5,0.0,15.5,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.5,0.0,5.166666666666667,7.306770072260991,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,15.5,0.0,5.166666666666667,7.306770072260991,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,15.5,0.0,15.5,15.5,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,14300067,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,20.2,0.0,20.2,0,2.0,0.0,2.0,0,40.4,0.0,40.4,0,29,0,29,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,20.2,0.0,6.7333333333333325,9.52237131997884,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,2.0,0.0,0.6666666666666666,0.9428090415820634,40.4,0.0,13.466666666666667,19.04474263995768,29,0,9.666666666666666,13.67073110293992,2,0,0.67,0.94,1.0,0.0,1,1,20.2,0.0,20.2,20.2,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,15029015,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,5.5,0.0,5.5,0,1.0,0.0,1.0,0,5.5,0.0,5.5,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.5927248643506737,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.5927248643506737,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,5.5,0.0,5.5,5.5,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,15029016,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,5.5,0.0,5.5,0,1.0,0.0,1.0,0,5.5,0.0,5.5,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.5927248643506737,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.5927248643506737,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,5.5,0.0,5.5,5.5,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,15110001,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,6.0,0.0,6.0,0,17.4,0.0,17.4,0,166.0,50.0,116.0,0,481.3999999999997,145.0,336.4,0,29,0,29,0,17,9,13,0,6.0,0.0,2.0,2.8284271247461903,17.4,0.0,5.8,8.202438661763951,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,116.0,50.0,55.33333333333334,47.50672467018631,336.4,145.0,160.46666666666667,137.76950154354031,29,0,9.666666666666666,13.67073110293992,13,9,7.33,5.44,1.82,0.98,4,2,28.32,17.33,69.6,17.4,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,15110080,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,6.0,0.0,6.0,0,88.80000000000003,0.0,88.80000000000003,0,24.0,7.0,17.0,0,355.20000000000016,103.6,251.60000000000005,0,29,0,29,0,9,5,5,0,6.0,0.0,2.0,2.8284271247461903,88.80000000000004,0.0,29.60000000000001,41.86072144624364,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,17.0,7.0,8.0,6.97614984548545,251.60000000000005,103.6,118.40000000000002,103.24701771318468,29,0,9.666666666666666,13.67073110293992,5,5,3.33,2.36,1.89,1.29,5,1,39.47,36.25,118.4,14.8,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,15111012,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,17.8,0.0,17.8,0,5.0,0.0,5.0,0,89.0,0.0,89.0,0,29,0,29,0,5,0,5,0,1.0,0.0,0.3333333333333333,0.4714045207910317,17.8,0.0,5.933333333333334,8.391000470080364,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,5.0,0.0,1.6666666666666667,2.3570226039551585,89.0,0.0,29.66666666666667,41.95500235040182,29,0,9.666666666666666,13.67073110293992,5,0,1.67,2.36,1.0,0.0,1,1,17.8,0.0,17.8,17.8,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,15131002,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,5.5,0.0,5.5,0,2.0,0.0,2.0,0,11.0,0.0,11.0,0,29,0,29,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.5927248643506737,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,2.0,0.0,0.6666666666666666,0.9428090415820634,11.0,0.0,3.6666666666666665,5.1854497287013475,29,0,9.666666666666666,13.67073110293992,2,0,0.67,0.94,1.0,0.0,1,1,5.5,0.0,5.5,5.5,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,22036000,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,2.562,0.0,2.562,0,16.81,0.0,16.81,0,57.736999999999995,27.439,30.298000000000002,0,367.27,177.85000000000005,189.42,0,29,0,29,0,39,22,20,0,2.562,0.0,0.8540000000000001,1.207738382266623,16.81,0.0,5.603333333333333,7.924309994497242,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,30.298,27.439,19.245666666666672,13.658702581952,189.42,177.85000000000005,122.42333333333336,86.6951387846452,29,0,9.666666666666666,13.67073110293992,22,20,14.0,9.93,1.21,0.52,3,1,9.42,7.42,36.21,6.17,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,22500072,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.328,0.0,1.328,0,15.8,0.0,15.8,0,1.328,0.0,1.328,0,15.8,0.0,15.8,0,29,0,29,0,1,0,1,0,1.328,0.0,0.4426666666666667,0.6260252036104901,15.8,0.0,5.266666666666667,7.4481914284983,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.328,0.0,0.4426666666666667,0.6260252036104901,15.8,0.0,5.266666666666667,7.4481914284983,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,15.8,0.0,15.8,15.8,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,27300274,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,0.826,0.0,0.826,0,2.48,0.0,2.48,0,17.729,9.076,8.652999999999999,0,86.24,41.74999999999999,44.49,0,29,0,29,0,22,11,14,0,0.826,0.0,0.2753333333333333,0.3893801341733922,2.48,0.0,0.8266666666666667,1.1690832115617589,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,9.076,8.652999999999999,5.909666666666666,4.1823320714113015,44.49,41.74999999999999,28.746666666666666,20.35771816508149,29,0,9.666666666666666,13.67073110293992,14,11,8.33,6.02,1.27,0.62,3,1,3.92,2.41,11.88,2.98,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,27300275,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,0.38,0.0,0.38,0,3.8,0.0,3.8,0,2.28,0.38,1.9,0,22.8,3.8,19.0,0,29,0,29,0,6,1,5,0,0.38,0.0,0.12666666666666668,0.17913371790059202,3.8,0.0,1.2666666666666666,1.7913371790059205,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.9,0.38,0.7599999999999999,0.820893821798329,19.0,3.8,7.6,8.208938217983288,29,0,9.666666666666666,13.67073110293992,5,1,2.0,2.16,1.0,0.0,1,1,3.8,0.0,3.8,3.8,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,31003012,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,8.7,0.0,8.7,0,1.0,0.0,1.0,0,8.7,0.0,8.7,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.7,0.0,2.9,4.1012193308819755,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,8.7,0.0,2.9,4.1012193308819755,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,8.7,0.0,8.7,8.7,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,31003027,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,8.9,0.0,8.9,0,1.0,0.0,1.0,0,8.9,0.0,8.9,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.9,0.0,2.966666666666667,4.195500235040182,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,8.9,0.0,2.966666666666667,4.195500235040182,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,8.9,0.0,8.9,8.9,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,31004033,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,9.9,0.0,9.9,0,1.0,0.0,1.0,0,9.9,0.0,9.9,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831213,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831213,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,9.9,0.0,9.9,9.9,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,31021008,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,2.9,0.0,2.9,0,1.0,0.0,1.0,0,2.9,0.0,2.9,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.9,0.0,0.9666666666666668,1.3670731102939917,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,2.9,0.0,0.9666666666666668,1.3670731102939917,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,2.9,0.0,2.9,2.9,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,31024031,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,42.6,0.0,42.6,0,1.0,0.0,1.0,0,42.6,0.0,42.6,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,42.6,0.0,14.2,20.08183258569795,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,42.6,0.0,14.2,20.08183258569795,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,42.6,0.0,42.6,42.6,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000216952,31043005,43.096000000000004,0.0,43.096000000000004,0,398.19000000000005,0.0,398.19000000000005,0,1.0,0.0,1.0,0,4.0,0.0,4.0,0,1.0,0.0,1.0,0,4.0,0.0,4.0,0,29,0,29,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.0,0.0,1.3333333333333333,1.8856180831641267,43.096,0.0,14.365333333333336,20.3156492280103,398.19000000000005,0.0,132.73000000000002,187.70856613378086,1.0,0.0,0.3333333333333333,0.4714045207910317,4.0,0.0,1.3333333333333333,1.8856180831641267,29,0,9.666666666666666,13.67073110293992,1,0,0.33,0.47,1.0,0.0,1,1,4.0,0.0,4.0,4.0,1.24,0.82,5,1,13.73,16.33,88.8,8.9
2900000239876,11521066,4.17,3.17,1.0,0,76.65,47.75,28.9,0,1.0,0.0,1.0,0,28.9,0.0,28.9,0,2.0,1.0,1.0,0,57.8,28.9,28.9,0,5,4,1,0,2,1,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,28.9,0.0,9.633333333333333,13.623590650860814,3.17,1.0,1.39,1.3232031841960878,47.75,28.9,25.55,19.63725201413545,1.0,1.0,0.6666666666666666,0.4714045207910317,28.9,28.9,19.266666666666666,13.623590650860814,4,1,1.6666666666666667,1.699673171197595,1,1,0.67,0.47,1.0,0.0,1,1,28.9,0.0,28.9,28.9,1.0,0.0,1,1,15.33,8.3,28.9,11.99
2900000239876,14863013,4.17,3.17,1.0,0,76.65,47.75,28.9,0,1.0,1.0,0.0,0,9.6,9.6,0.0,0,3.0,1.0,2.0,0,28.8,9.6,19.2,0,5,4,1,0,3,1,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.6,0.0,3.2,4.525483399593903,3.17,1.0,1.39,1.3232031841960878,47.75,28.9,25.55,19.63725201413545,2.0,1.0,1.0,0.8164965809277259,19.2,9.6,9.6,7.83836717690617,4,1,1.6666666666666667,1.699673171197595,2,1,1.0,0.82,1.0,0.0,1,1,9.6,0.0,9.6,9.6,1.0,0.0,1,1,15.33,8.3,28.9,11.99
2900000239876,22035000,4.17,3.17,1.0,0,76.65,47.75,28.9,0,0.6,0.6,0.0,0,11.99,11.99,0.0,0,29.09900000000001,26.039000000000005,3.06,0,549.35,488.51,60.84,0,5,4,1,0,35,31,4,0,0.6,0.0,0.2,0.28284271247461895,11.99,0.0,3.9966666666666666,5.6521402042844695,3.17,1.0,1.39,1.3232031841960878,47.75,28.9,25.55,19.63725201413545,26.039000000000005,3.06,9.699666666666667,11.620994229793288,488.51,60.84,183.11666666666667,217.36941280277276,4,1,1.6666666666666667,1.699673171197595,31,4,11.67,13.77,1.11,0.4,3,1,15.7,11.54,71.49,11.99,1.0,0.0,1,1,15.33,8.3,28.9,11.99
2900000239876,22604000,4.17,3.17,1.0,0,76.65,47.75,28.9,0,1.274,1.274,0.0,0,20.36,20.36,0.0,0,6.7780000000000005,3.27,3.508,0,105.83,52.26000000000001,53.56999999999999,0,5,4,1,0,9,5,4,0,1.274,0.0,0.4246666666666667,0.6005693594877743,20.36,0.0,6.786666666666666,9.597796043305404,3.17,1.0,1.39,1.3232031841960878,47.75,28.9,25.55,19.63725201413545,3.508,3.27,2.2593333333333336,1.6005418526930881,53.56999999999999,52.26000000000001,35.27666666666667,24.95010264953277,4,1,1.6666666666666667,1.699673171197595,5,4,3.0,2.16,1.0,0.0,1,1,11.76,6.35,24.74,11.31,1.0,0.0,1,1,15.33,8.3,28.9,11.99
2900000239876,23132068,4.17,3.17,1.0,0,76.65,47.75,28.9,0,0.29600000000000004,0.29600000000000004,0.0,0,5.8,5.8,0.0,0,14.658,6.82,7.837999999999999,0,287.3,133.67000000000002,153.63000000000005,0,5,4,1,0,29,15,15,0,0.29600000000000004,0.0,0.09866666666666668,0.13953573815414538,5.8,0.0,1.9333333333333331,2.7341462205879834,3.17,1.0,1.39,1.3232031841960878,47.75,28.9,25.55,19.63725201413545,7.837999999999999,6.82,4.886,3.4798302640598235,153.63000000000005,133.67000000000002,95.7666666666667,68.20577313460271,4,1,1.6666666666666667,1.699673171197595,15,15,10.0,7.07,1.28,0.58,3,1,9.91,8.04,44.14,7.37,1.0,0.0,1,1,15.33,8.3,28.9,11.99
2900000245396,11305016,18.62,2.12,16.5,0,93.99,47.3,46.69,0,1.0,1.0,0.0,0,21.8,21.8,0.0,0,1.0,1.0,0.0,0,21.8,21.8,0.0,0,10,5,6,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,21.8,0.0,7.2666666666666675,10.276618553244491,16.5,2.12,6.206666666666668,7.329762767117517,47.3,46.69,31.33,22.155055104121647,1.0,0.0,0.3333333333333333,0.4714045207910317,21.8,0.0,7.2666666666666675,10.276618553244491,6,5,3.6666666666666665,2.6246692913372702,1,0,0.33,0.47,1.0,0.0,1,1,21.8,0.0,21.8,21.8,1.1,0.3,2,1,9.4,8.41,27.37,8.8
2900000245396,14092106,18.62,2.12,16.5,0,93.99,47.3,46.69,0,1.0,0.0,1.0,0,3.5,0.0,3.5,0,1.0,0.0,1.0,0,3.5,0.0,3.5,0,10,5,6,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.5,0.0,1.1666666666666667,1.6499158227686108,16.5,2.12,6.206666666666668,7.329762767117517,47.3,46.69,31.33,22.155055104121647,1.0,0.0,0.3333333333333333,0.4714045207910317,3.5,0.0,1.1666666666666667,1.6499158227686108,6,5,3.6666666666666665,2.6246692913372702,1,0,0.33,0.47,1.0,0.0,1,1,3.5,0.0,3.5,3.5,1.1,0.3,2,1,9.4,8.41,27.37,8.8
2900000245396,15004017,18.62,2.12,16.5,0,93.99,47.3,46.69,0,1.0,0.0,1.0,0,1.99,0.0,1.99,0,2.0,1.0,1.0,0,3.98,1.99,1.99,0,10,5,6,0,2,1,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,1.99,0.0,0.6633333333333333,0.9380949963741532,16.5,2.12,6.206666666666668,7.329762767117517,47.3,46.69,31.33,22.155055104121647,1.0,1.0,0.6666666666666666,0.4714045207910317,1.99,1.99,1.3266666666666669,0.9380949963741532,6,5,3.6666666666666665,2.6246692913372702,1,1,0.67,0.47,1.0,0.0,1,1,1.99,0.0,1.99,1.99,1.1,0.3,2,1,9.4,8.41,27.37,8.8
2900000245396,15004021,18.62,2.12,16.5,0,93.99,47.3,46.69,0,1.0,0.0,1.0,0,8.8,0.0,8.8,0,1.0,0.0,1.0,0,8.8,0.0,8.8,0,10,5,6,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.8,0.0,2.9333333333333336,4.148359782961079,16.5,2.12,6.206666666666668,7.329762767117517,47.3,46.69,31.33,22.155055104121647,1.0,0.0,0.3333333333333333,0.4714045207910317,8.8,0.0,2.9333333333333336,4.148359782961079,6,5,3.6666666666666665,2.6246692913372702,1,0,0.33,0.47,1.0,0.0,1,1,8.8,0.0,8.8,8.8,1.1,0.3,2,1,9.4,8.41,27.37,8.8
2900000245396,15130007,18.62,2.12,16.5,0,93.99,47.3,46.69,0,1.0,0.0,1.0,0,3.9,0.0,3.9,0,2.0,0.0,2.0,0,7.8,0.0,7.8,0,10,5,6,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850235,16.5,2.12,6.206666666666668,7.329762767117517,47.3,46.69,31.33,22.155055104121647,2.0,0.0,0.6666666666666666,0.9428090415820634,7.8,0.0,2.6,3.676955262170047,6,5,3.6666666666666665,2.6246692913372702,2,0,0.67,0.94,1.0,0.0,1,1,3.9,0.0,3.9,3.9,1.1,0.3,2,1,9.4,8.41,27.37,8.8
2900000245396,20100027,18.62,2.12,16.5,0,93.99,47.3,46.69,0,0.8440000000000001,0.344,0.5,0,27.37,10.87,16.5,0,0.8440000000000001,0.344,0.5,0,27.37,10.87,16.5,0,10,5,6,0,1,1,1,0,0.5,0.344,0.2813333333333333,0.20887848673863524,16.5,10.87,9.123333333333333,6.8483882937682665,16.5,2.12,6.206666666666668,7.329762767117517,47.3,46.69,31.33,22.155055104121647,0.5,0.344,0.2813333333333333,0.20887848673863524,16.5,10.87,9.123333333333333,6.8483882937682665,6,5,3.6666666666666665,2.6246692913372702,1,1,0.67,0.47,2.0,0.0,2,2,27.37,0.0,27.37,27.37,1.1,0.3,2,1,9.4,8.41,27.37,8.8
